sample,welch_t
571,-7.55015
572,-7.55447
573,-7.59309
574,-6.45109
575,-6.29168
576,-8.76368
577,-5.02579
578,-7.84192
579,-6.1365
580,-7.09668
581,-6.79125
582,-6.33531
583,-7.22005
584,-6.06601
585,-6.89527
586,-6.41671
587,-5.86146
588,-6.1541
589,-4.48602
590,-4.86437
591,-5.11881
592,-3.7563
593,-3.95961
594,-4.1815
595,-3.96657
596,-3.41456
597,-4.95896
598,-3.6836
599,-4.62188
600,-3.87195
601,-5.04446
602,-3.85976
603,-4.36863
604,-3.94344
605,-5.44809
606,-3.3951
607,-4.41427
608,-5.06134
609,-4.21852
610,-5.21841
611,-4.40671
612,-6.24696
613,-4.31311
614,-6.02174
615,-5.27119
616,-5.82401
617,-6.83267
618,-4.3945
619,-5.88484
620,-5.45163
621,-3.72022
622,-4.91976
623,-3.44244
624,-5.36813
625,-3.61189
626,-7.13342
627,-7.98497
628,-8.74796
629,-11.3608
630,-11.1433
631,-12.6902
632,-11.2001
633,-11.3986
634,-10.8596
635,-11.7093
636,-12.1018
637,-11.5442
638,-11.9595
639,-12.313
640,-10.6693
641,-13.0137
642,-11.4709
643,-10.3746
644,-11.8692
645,-9.00331
646,-9.30188
647,-8.04819
648,-7.01973
649,-6.66934
650,-4.12531
651,-6.04358
652,-2.29996
653,-4.88334
654,-3.56717
655,-2.62514
656,-4.48853
657,-1.4996
658,-4.34661
659,-3.53654
660,-2.56918
661,-4.17778
662,-2.9021
663,-4.12775
664,-2.79001
665,-3.50986
666,-4.30797
667,-3.29476
668,-5.46018
669,-5.30504
670,-6.07294
671,-6.45178
672,-6.72097
673,-7.23954
674,-7.95808
675,-6.72721
676,-9.13199
677,-6.72277
678,-8.59114
679,-7.33547
680,-8.12442
681,-7.05455
682,-7.22394
683,-8.55009
684,-6.63674
685,-7.58215
686,-7.61686
687,-7.49991
688,-7.65822
689,-7.48604
690,-7.23902
691,-7.98368
692,-7.65226
693,-6.39214
694,-7.49541
695,-7.14834
696,-6.32389
697,-7.63669
698,-7.44482
699,-7.3245
700,-6.79566
701,-9.1634
702,-6.01899
703,-8.36186
704,-7.31816
705,-7.53011
706,-7.33618
707,-6.88906
708,-8.24164
709,-6.17818
710,-7.22846
711,-5.65054
712,-6.74407
713,-5.65381
714,-5.1359
715,-6.0045
716,-6.12693
717,-5.56629
718,-6.02586
719,-5.899
720,-5.72872
721,-4.28968
722,-5.94265
723,-4.2654
724,-4.80593
725,-4.29418
726,-5.3629
727,-4.61159
728,-5.36914
729,-4.81412
730,-5.65969
731,-4.94252
732,-5.38138
733,-6.99885
734,-5.59367
735,-7.20436
736,-6.10984
737,-6.53076
738,-5.49477
739,-5.87839
740,-5.35342
741,-4.87615
742,-6.49193
743,-5.48047
744,-6.22252
745,-6.62545
746,-5.01236
747,-6.05711
748,-5.29097
749,-5.31985
750,-4.9493
751,-6.85924
752,-7.45012
753,-6.90875
754,-8.49953
755,-9.47706
756,-10.2836
757,-9.22393
758,-9.72018
759,-9.17386
760,-10.8119
761,-10.0687
762,-10.9452
763,-11.334
764,-10.6588
765,-10.1759
766,-10.2835
767,-11.1164
768,-8.16286
769,-9.93007
770,-8.28292
771,-6.57518
772,-8.58461
773,-5.46838
774,-6.11494
775,-4.80067
776,-6.17811
777,-4.79553
778,-5.60577
779,-4.60254
780,-5.02767
781,-4.04217
782,-5.06045
783,-3.31109
784,-4.00742
785,-2.84797
786,-3.21596
787,-4.9748
788,-3.19248
789,-4.14751
790,-4.82118
791,-4.86689
792,-6.0141
793,-5.28934
794,-6.74434
795,-5.69163
796,-5.25065
797,-7.54424
798,-5.02771
799,-7.20491
800,-4.61927
801,-7.79365
802,-6.39909
803,-6.15706
804,-7.24385
805,-6.76524
806,-7.01027
807,-7.04483
808,-8.13054
809,-7.10478
810,-6.39296
811,-7.04112
812,-6.6142
813,-6.19511
814,-6.39139
815,-4.50278
816,-7.53595
817,-6.54047
818,-5.80557
819,-6.92446
820,-6.4179
821,-6.38462
822,-7.40095
823,-6.45751
824,-7.20888
825,-5.40554
826,-8.44182
827,-5.44558
828,-7.02211
829,-6.63779
830,-4.63021
831,-6.75722
832,-5.87676
833,-6.53823
834,-5.92166
835,-6.03202
836,-6.44063
837,-6.55639
838,-5.71018
839,-5.65579
840,-4.59695
841,-6.47565
842,-4.62787
843,-5.04981
