sample,mean0_minus_mean1
1369,-69.124
1370,-109.024
1371,27.5752
1372,-132.498
1373,-73.948
1374,-88.4043
1375,-106.24
1376,-95.5095
1377,-202.699
1378,-12.124
1379,-242.076
1380,-57.8467
1381,-11.8916
1382,-178.3
1383,-73.0654
1384,-107.655
1385,-179.678
1386,-110.953
1387,-196.866
1388,-170.558
1389,-175.38
1390,-121.763
1391,-151.297
1392,-198.119
1393,-23.9141
1394,-202.526
1395,-32.821
1396,62.4194
1397,-202.736
1398,95.7314
1399,-88.5156
1400,21.5586
1401,-98.348
1402,-63.026
1403,-71.4073
1404,-125.466
1405,-32.3044
1406,-11.5677
1407,-103.198
1408,62.0575
1409,-75.3961
1410,29.333
1411,9.87927
1412,-115.103
1413,77.4307
1414,-46.3567
1415,-0.52063
1416,-43.0698
1417,-124.803
1418,-13.3123
1419,-180.886
1420,-60.3948
1421,-33.012
1422,-152.016
1423,61.033
1424,-118.602
1425,98.9871
1426,-116.605
1427,-39.647
1428,-15.6194
1429,-84.9348
1430,-79.8628
1431,-48.3035
1432,-80.2976
1433,-122.435
1434,-52.5605
1435,-128.128
1436,-18.3928
1437,-160.706
1438,0.202637
1439,-93.7749
1440,60.7279
1441,-48.6724
1442,-79.0488
1443,17.9507
1444,-43.8381
1445,-126.956
1446,63.6099
1447,-221.661
1448,-43.6902
1449,-88.0188
1450,-48.9434
1451,-109.792
1452,-6.95435
1453,-34.2236
1454,-60.8572
1455,20.3472
1456,26.4224
1457,-80.3152
1458,-32.0498
1459,-10.8704
1460,-92.708
1461,16.9844
1462,-181.08
1463,-42.835
1464,-61.2775
1465,-42.6902
1466,-77.363
1467,-63.5862
1468,54.347
1469,-88.6946
1470,25.1722
1471,83.0627
1472,-131.913
1473,90.8979
1474,-93.6406
1475,27.9097
1476,-60.3861
1477,-121.526
1478,24.7375
1479,-94.8135
1480,-14.1185
1481,-1.01562
1482,-69.5768
1483,9.90576
1484,-66.6453
1485,24.543
1486,-42.2729
1487,-98.1489
1488,92.719
1489,-117.687
1490,24.3743
1491,-0.38623
1492,-193.032
1493,73.4734
1494,-203.937
1495,-3.69873
1496,-13.2512
1497,-85.9727
1498,58.3784
1499,-90.5232
1500,196.671
1501,-166.255
1502,-73.647
1503,34.0627
1504,-303.95
1505,20.5645
1506,-174.262
1507,-150.742
1508,-77.1021
1509,-211.355
1510,-52.6318
1511,-261.691
1512,-99.335
1513,-123.761
1514,-181.531
1515,98.3691
1516,-252.865
1517,-29.2671
1518,-21.8638
1519,-195.194
1520,36.4553
1521,-118.429
1522,-120.538
1523,9.00537
1524,-153.687
1525,146.973
1526,-216.107
1527,118.031
1528,-57.2592
1529,-17.923
1530,138.816
1531,-127.974
1532,98.9207
1533,-19.4919
1534,-52.5839
1535,103.345
1536,-115.019
1537,-25.7709
1538,-29.0134
1539,-99.0784
1540,66.745
1541,-140.494
1542,40.3971
1543,-14.8403
1544,-33.2341
1545,77.9158
1546,-95.3423
1547,25.6812
1548,2.1499
1549,-141.053
1550,137.264
1551,-272.611
1552,66.4539
1553,-136.778
1554,-58.51
1555,-33.3042
1556,-129.112
1557,33.5132
1558,-149.773
1559,66.6113
1560,-38.6472
1561,-58.1011
1562,-6.81738
1563,-19.1895
1564,-48.4558
1565,81.277
1566,-190.06
1567,-78.2505
1568,-60.2595
1569,-90.7063
1570,-23.9436
1571,-10.8379
1572,-79.6179
1573,-14.511
1574,0.0488281
1575,75.0886
1576,-187.286
1577,96.2017
1578,-76.0017
1579,-38.3542
1580,23.2812
1581,-133.403
1582,1.28076
1583,-113.796
1584,-31.0588
1585,-73.5085
1586,-75.5862
1587,-17.6055
1588,-27.9623
1589,55.2018
1590,41.8688
1591,-29.0243
1592,3.68689
1593,20.3307
1594,-113.201
1595,42.1625
1596,-81.6925
1597,-92.8693
1598,26.8473
1599,-66.5681
1600,49.6217
1601,-129.218
1602,39.5939
1603,-4.04822
1604,6.48804
1605,52.0714
1606,-5.76184
1607,46.965
1608,-35.2262
1609,-74.3234
1610,77.2429
1611,-179.651
1612,-66.5358
1613,-27.1427
1614,-97.7627
1615,39.9865
1616,-21.66
1617,-46.2502
1618,72.1956
1619,-44.9825
1620,62.2863
1621,2.09717
1622,-31.4225
1623,40.9177
1624,-83.4353
1625,99.989
1626,-202.222
1627,-63.7983
1628,-78.9644
1629,-213.857
1630,-6.52637
1631,-143.408
1632,-69.7427
1633,-32.5791
1634,-49.7314
1635,-33.3843
1636,-179.357
1637,-79.0146
1638,-102.019
1639,-172.454
1640,13.2974
1641,-242.79
1642,-78.71
1643,-64.4526
1644,-135.725
1645,-25.9902
1646,-19.3542
1647,-72.4104
1648,104.534
1649,-36.0127
1650,146.306
1651,-130.083
1652,133.905
1653,-55.3514
1654,-9.66858
1655,81.7491
1656,-115.78
1657,69.3638
1658,-105.616
1659,14.7361
1660,48.5764
1661,-56.3127
1662,31.5366
1663,42.495
1664,70.0524
1665,60.3772
1666,-35.3925
1667,20.1108
