sample,mean_class0,mean_class1
57202,-543.03,-485.053
57203,-663.947,-682.753
57204,-686.04,-710.478
57205,-923.32,-845.301
57206,-1188.85,-1266.01
57207,-915.731,-845.128
57208,-1038.25,-962.764
57209,-1222.66,-1250.29
57210,-934.198,-867.757
57211,-977.623,-934.953
57212,-1055.2,-1075.65
57213,-1311.54,-1249.25
57214,-1391.98,-1382.69
57215,-987.742,-1001.89
57216,-1133.96,-1240.53
57217,-994.572,-919.493
57218,-1219.46,-1268.94
57219,-1212.37,-1171.52
57220,-1255.55,-1204.08
57221,-1215.66,-1210.73
57222,-990.103,-894.273
57223,-1038.17,-1044.38
57224,-1237.25,-1151.83
57225,-1073.67,-1095.08
57226,-1082.01,-1083.77
57227,-1001.23,-990.575
57228,-1014.13,-985.22
57229,-954.941,-1015.88
57230,-981.839,-940.567
57231,-982.261,-1042.22
57232,-917.755,-960.691
57233,-982.935,-908.869
57234,-857.381,-958.359
57235,-950.387,-847.547
57236,-968.179,-1002.06
57237,-848.611,-793.306
57238,-1013.54,-889.177
57239,-965.228,-912.237
57240,-864.042,-824.659
57241,-955.194,-1026.16
57242,-901.903,-810.753
57243,-898.024,-916.642
57244,-980.406,-1028.4
57245,-740.764,-782.165
57246,-810.498,-763.163
57247,-1356.73,-1381.14
57248,-321.012,-342.37
57249,-1035.97,-1009.14
57250,182.809,230.521
57251,327.926,281.738
57252,-47.0514,43.0121
57253,-2811.19,-2783.7
57254,-990.777,-989.711
57255,-904.095,-802.116
57256,-14.2503,-48.9717
57257,-732.501,-766.704
57258,-440.411,-340.383
57259,-739.415,-859.552
57260,-719.262,-711.773
57261,-463.178,-460.005
57262,-449.349,-476.329
57263,-730.561,-723.26
57264,-628.701,-538.516
57265,-883.858,-870.435
57266,-821.291,-887.622
57267,-866.656,-686.381
57268,-784.864,-769.555
57269,-1135.3,-1069.69
57270,-846.082,-851.26
57271,-1061.94,-1023.48
57272,-1258.58,-1283.45
57273,-1141.63,-1137.49
57274,-1018.94,-994.202
57275,-919.104,-993.425
57276,-899.879,-894.445
57277,-1178.06,-1176.79
57278,-1114.14,-1074.44
57279,-1199.05,-1222.74
57280,-1170.3,-1100.78
57281,-1102.42,-1137.66
57282,-1186.91,-1110.2
57283,-1267.1,-1159.77
57284,-1206.64,-1250.12
57285,-1210.6,-1115.72
57286,-1147.87,-1132.39
57287,-1109.75,-1125.74
57288,-1144.66,-1081.44
57289,-1060.76,-1093.44
57290,-997.354,-1012.77
57291,-970.372,-1051.55
57292,-1023.83,-956.027
57293,-893.049,-965.528
57294,-964.722,-868.189
57295,-946.762,-980.297
57296,-981.839,-935.212
57297,-990.609,-904.378
57298,-993.476,-992.13
57299,-1025.52,-957.409
57300,-1009.92,-1014.24
57301,-954.182,-958.1
57302,-966.24,-959.05
57303,-1052.33,-954.213
57304,-872.474,-996.016
57305,-1120.04,-1047.84
57306,-770.024,-826.559
57307,-1202.68,-1228.35
57308,-1120.38,-1079.71
57309,-952.327,-1010.7
57310,-925.175,-845.733
57311,-1088.25,-1054.4
57312,-288.548,-225.339
57313,-719.768,-639.482
57314,-1535.58,-1523.65
57315,-1540.55,-1457.14
57316,430.377,322.85
57317,1104.95,1216.86
57318,-453.65,-510.273
57319,-1426.97,-1471.83
57320,-796.585,-808.421
57321,-499.605,-481.771
57322,-89.971,-60.4588
57323,-234.92,-302.208
57324,-413.091,-293.139
57325,-966.83,-1032.29
57326,-985.128,-994.03
57327,-647.336,-553.112
57328,-745.486,-714.364
57329,-715.805,-698.645
57330,-1018.94,-925.97
57331,-1139.44,-1181.02
57332,-930.15,-883.563
57333,-992.97,-973.819
57334,-1125.61,-1194.58
57335,-948.111,-938.58
57336,-866.403,-845.906
57337,-1078.3,-1123.24
57338,-1297.54,-1249.68
57339,-1388.27,-1305.48
57340,-1078.98,-1093.44
57341,-1119.45,-1130.32
57342,-1087.83,-977.619
57343,-1235.48,-1255.13
57344,-1242.56,-1167.03
57345,-1294.84,-1321.8
57346,-1157.65,-1110.54
57347,-987.489,-983.233
57348,-1022.06,-1043
57349,-1134.63,-1125.57
57350,-1070.46,-1154.25
57351,-952.327,-958.445
57352,-1007.64,-1047.06
57353,-1027.96,-950.586
57354,-941.955,-1005.26
57355,-1093.57,-1016.66
57356,-976.105,-933.225
57357,-1040.27,-1046.63
57358,-1026.7,-852.038
57359,-864.464,-961.555
57360,-1016.92,-905.932
57361,-892.796,-904.119
57362,-847.431,-866.98
57363,-990.693,-918.888
57364,-852.406,-908.178
57365,-928.548,-846.165
57366,-829.386,-952.399
57367,-929.307,-878.812
57368,-914.129,-850.397
57369,-968.179,-1000.08
57370,-842.203,-780.005
57371,-791.441,-709.355
57372,-1437.18,-1426.05
57373,-401.708,-308.426
57374,-1009.33,-1077.46
57375,90.1397,227.066
57376,437.628,307.736
57377,-72.3478,14.1646
57378,-2756.81,-2776.79
57379,-863.705,-997.571
57380,-915.394,-752.626
57381,81.3702,-49.9217
57382,-762.182,-758.413
57383,-454.493,-335.719
57384,-737.897,-833.382
57385,-819.52,-701.409
57386,-452.132,-414.057
57387,-545.729,-482.375
57388,-774.661,-682.926
57389,-594.972,-621.43
57390,-958.314,-846.596
57391,-745.655,-918.542
57392,-858.561,-743.385
57393,-740.849,-781.819
57394,-1046.18,-1127.3
57395,-865.56,-744.335
57396,-954.941,-1021.15
57397,-1278.14,-1259.96
57398,-1149.55,-1091.71
57399,-1018.01,-1032.98
57400,-996.174,-937.285
57401,-889.17,-887.104
57402,-1283.29,-1206.84
57403,-1137.24,-1063.73
57404,-1232.95,-1292.52
57405,-1182.52,-1049.65
57406,-1046.26,-1157.27
57407,-1180.5,-1103.89
57408,-1167.43,-1189.66
57409,-1156.47,-1309.71
57410,-1188.17,-1005.09
57411,-1070.71,-1186.29
57412,-1148.8,-1101.3
57413,-1121.22,-1054.66
57414,-1103.18,-1084.37
57415,-1075.18,-970.192
57416,-953.676,-1041.1
57417,-1116.33,-970.278
57418,-934.788,-962.764
57419,-980.49,-937.63
57420,-971.468,-942.812
57421,-936.306,-943.935
57422,-980.153,-938.408
57423,-901.818,-1014.07
57424,-1009.24,-972.092
57425,-927.789,-925.107
57426,-893.555,-966.046
57427,-1008.74,-963.282
57428,-985.381,-928.648
57429,-982.682,-1025.38
57430,-1128.22,-1011.82
57431,-845.323,-833.296
57432,-1255.46,-1230.51
57433,-1156.13,-1102.08
57434,-984.453,-1011.99
57435,-852.659,-820.254
57436,-1068.94,-1056.3
57437,-264.095,-281.306
57438,-642.783,-621.085
57439,-1531.03,-1563.38
57440,-1456.15,-1398.76
57441,442.688,342.111
57442,1101.07,1196.74
57443,-458.793,-442.991
57444,-1503.7,-1516.05
57445,-779.215,-745.285
57446,-558.883,-480.13
57447,-147.225,-89.3063
57448,-262.408,-292.275
57449,-452.3,-342.024
57450,-920.285,-954.04
57451,-968.516,-974.596
57452,-598.514,-595.951
57453,-658.635,-658.742
57454,-690.762,-780.869
57455,-956.711,-876.74
57456,-1125.1,-1227.4
57457,-891.194,-888.918
57458,-1045.16,-910.769
57459,-1146.52,-1265.92
57460,-968.938,-848.065
57461,-887.821,-863.266
57462,-1153.01,-1137.06
57463,-1297.29,-1235.78
57464,-1424.7,-1394.96
57465,-1065.91,-1028.58
57466,-1077.38,-1161.33
57467,-1059.92,-989.107
57468,-1180.33,-1242.6
57469,-1217.43,-1229.99
57470,-1223.17,-1216.6
57471,-1121.73,-1134.04
57472,-1007.56,-981.679
57473,-1003.76,-1012.17
57474,-1193.06,-1168.24
57475,-1136.48,-1091.45
57476,-994.909,-1009.23
57477,-1123.08,-1027.45
57478,-991.705,-954.904
57479,-1018.69,-1026.76
57480,-1029.06,-954.818
57481,-923.657,-994.375
57482,-1042.97,-1044.38
57483,-906.709,-894.359
57484,-887.399,-977.533
57485,-922.393,-858.17
57486,-894.567,-916.901
57487,-859.573,-848.237
57488,-913.033,-879.763
57489,-968.516,-945.835
57490,-905.528,-771.368
57491,-892.627,-1002.93
57492,-1048.12,-866.721
57493,-883.014,-924.761
57494,-1085.64,-999.125
57495,-743.8,-766.186
57496,-781.913,-743.298
57497,-1422.92,-1435.64
57498,-222.777,-301.085
57499,-1088.93,-1047.67
57500,259.373,243.131
57501,408.706,311.968
57502,-134.324,12.0054
57503,-2700.06,-2747.08
57504,-1020.12,-1001.63
57505,-876.184,-733.193
57506,-17.8762,-40.7665
57507,-827.447,-775.86
57508,-418.066,-367.503
57509,-846.672,-874.58
57510,-681.149,-685.69
57511,-493.871,-455.341
57512,-487.715,-513.123
57513,-645.987,-719.374
57514,-674.487,-560.885
57515,-790.514,-818.44
57516,-795.742,-898.677
57517,-845.154,-704.173
57518,-732.669,-784.497
57519,-1208.58,-1114.6
57520,-778.793,-739.325
57521,-1115.83,-1035.57
57522,-1315.92,-1278.45
57523,-1123.67,-1155.54
57524,-1101.49,-1022.19
57525,-873.57,-926.92
57526,-950.303,-953.177
57527,-1144.24,-1192.16
57528,-1114.81,-1122.81
57529,-1228.99,-1211.85
57530,-1067.68,-1042.57
57531,-1133.79,-1167.72
57532,-1110.09,-1065.11
57533,-1233.2,-1190.69
57534,-1211.95,-1245.11
57535,-1145.68,-1045.77
57536,-1215.75,-1166.86
57537,-1125.44,-1136.54
57538,-1191.13,-1118.83
57539,-1123.92,-1063.99
57540,-980.406,-970.623
57541,-1024.93,-1109.16
57542,-978.888,-921.393
57543,-910.841,-1020.29
57544,-925.597,-830.704
57545,-914.719,-954.991
57546,-968.601,-958.964
57547,-939.763,-894.791
57548,-992.379,-1046.89
57549,-1025.94,-917.333
57550,-981.502,-951.968
57551,-965.65,-975.806
57552,-989.26,-961.9
57553,-1073.08,-982.888
57554,-935.041,-969.155
57555,-1101.49,-1042.14
57556,-854.008,-882.613
57557,-1148.46,-1193.46
57558,-1166.92,-1149.75
57559,-869.86,-939.185
57560,-879.979,-822.845
57561,-1049.13,-1092.06
57562,-253.639,-189.409
57563,-702.314,-723.001
57564,-1561.21,-1494.28
57565,-1497.47,-1402.21
57566,369.665,247.536
57567,1087.58,1281.64
57568,-526.503,-557.517
57569,-1446.96,-1423.29
57570,-789.671,-745.717
57571,-533.671,-539.293
57572,-36.6798,-52.081
57573,-280.2,-358.175
57574,-346.224,-279.752
57575,-904.432,-998.003
57576,-982.682,-1002.75
57577,-586.877,-495.072
57578,-732.332,-768.777
57579,-700.458,-638.186
57580,-1006.97,-899.973
57581,-1193.99,-1219.11
57582,-917.08,-909.215
57583,-1092.64,-1005.43
57584,-1120.13,-1163.31
57585,-963.71,-919.233
57586,-908.395,-875.703
57587,-1046.51,-1084.2
57588,-1284.64,-1317.4
57589,-1346.78,-1290.8
57590,-1049.21,-1069
57591,-1087.24,-1162.02
57592,-1067.68,-953.35
57593,-1241.8,-1289.07
57594,-1283.71,-1142.33
57595,-1235.82,-1236.38
57596,-1230.25,-1148.46
57597,-996.68,-958.445
57598,-1040.95,-1056.73
57599,-1180.92,-1089.38
57600,-1056.8,-1114.86
57601,-1025.26,-1031.43
57602,-992.97,-1033.16
57603,-1023.92,-965.269
57604,-922.561,-953.263
57605,-1044.24,-1003.27
57606,-938.835,-939.099
57607,-1015.15,-1009.32
57608,-961.939,-935.73
57609,-927.874,-889.695
57610,-956.206,-909.646
57611,-1000.39,-919.579
57612,-857.296,-885.981
57613,-991.115,-873.63
57614,-926.356,-907.142
57615,-859.489,-834.332
57616,-918.345,-973.474
57617,-865.644,-896.691
57618,-905.275,-883.39
57619,-993.982,-985.393
57620,-718.756,-788.124
57621,-832.759,-719.892
57622,-1366.85,-1408.35
57623,-359.462,-290.116
57624,-1072.06,-1004.83
57625,219.742,246.586
57626,306.424,348.848
57627,-53.2912,-65.8138
57628,-2836.32,-2744.49
57629,-907.215,-984.443
57630,-850.045,-777.76
57631,5.56522,-17.6194
57632,-665.802,-816.022
57633,-466.888,-309.117
57634,-679.547,-822.758
57635,-737.223,-681.717
57636,-495.979,-437.031
57637,-419.162,-510.359
57638,-818.171,-677.225
57639,-609.476,-574.532
57640,-902.493,-811.703
57641,-858.14,-900.405
57642,-823.905,-790.024
57643,-814.208,-712.205
57644,-1027.04,-1118.66
57645,-851.141,-776.551
57646,-1015.91,-1026.59
57647,-1210.86,-1312.82
57648,-1158.24,-1073.06
57649,-966.071,-1009.66
57650,-936.559,-911.633
57651,-927.705,-909.992
57652,-1134.55,-1197.6
57653,-1195.51,-1036.52
57654,-1175.78,-1260.83
57655,-1206.39,-1051.64
57656,-1127.13,-1168.15
57657,-1134.88,-1148.63
57658,-1305.21,-1136.89
57659,-1090.36,-1252.79
57660,-1194.75,-1061.05
57661,-1087.83,-1150.1
57662,-1051.4,-1141.12
57663,-1169.88,-1034.45
57664,-1010.09,-1097.76
57665,-1055.87,-952.227
57666,-965.481,-1078.41
57667,-1032.09,-976.669
57668,-979.478,-947.304
57669,-896.843,-854.542
57670,-1031.42,-940.221
57671,-925.091,-936.68
57672,-1000.31,-959.136
57673,-976.19,-999.557
57674,-938.498,-906.537
57675,-1015.23,-994.807
57676,-843.552,-968.464
57677,-990.103,-1008.63
57678,-1008.15,-906.537
57679,-878.208,-983.579
57680,-1126.37,-1018.56
57681,-791.357,-835.196
57682,-1219.54,-1257.54
57683,-1190.11,-1079.1
57684,-921.549,-970.796
57685,-968.938,-794.602
57686,-1011.44,-1072.8
57687,-327.42,-241.317
57688,-660.321,-640.605
57689,-1503.7,-1475.37
57690,-1485.15,-1453.17
57691,494.545,307.736
57692,1101.32,1196.39
57693,-441.507,-473.134
57694,-1416.77,-1461.72
57695,-767.916,-723.088
57696,-503.736,-495.158
57697,-89.2964,-77.7328
57698,-275.984,-276.815
57699,-377.17,-277.592
57700,-982.851,-1000.85
57701,-954.519,-984.961
57702,-632.158,-578.937
57703,-703.578,-683.012
57704,-620.016,-662.37
57705,-1025.52,-924.329
57706,-1059.58,-1186.03
57707,-896.759,-927.698
57708,-1000.47,-908.265
57709,-1090.36,-1213.75
57710,-963.879,-882.008
57711,-868.005,-838.391
57712,-1124.68,-1138.61
57713,-1321.74,-1220.23
57714,-1326.8,-1305.91
57715,-1175.1,-1048.27
57716,-1029.82,-1173.51
57717,-1145.25,-980.47
57718,-1164.56,-1255.3
57719,-1212.63,-1173.59
57720,-1283.88,-1263.24
57721,-1052.58,-1117.37
57722,-1028.97,-997.571
57723,-948.111,-984.097
57724,-1153.86,-1123.76
57725,-1100.48,-1068.65
57726,-953.086,-992.734
57727,-1075.77,-1050
57728,-1036.99,-927.439
57729,-936.643,-997.83
57730,-1116.5,-954.904
57731,-910.841,-999.125
57732,-1074.09,-1022.53
57733,-896.422,-868.362
57734,-861.091,-940.394
57735,-950.556,-872.421
57736,-837.65,-941.43
57737,-850.298,-855.147
57738,-897.939,-896.691
57739,-887.315,-916.556
57740,-886.05,-792.615
57741,-850.213,-994.462
57742,-968.938,-873.976
57743,-884.785,-859.638
57744,-1024.59,-960.173
57745,-835.542,-775.428
57746,-765.555,-743.557
57747,-1478.75,-1426.92
57748,-254.988,-266.192
57749,-1056.04,-1015.28
57750,234.414,200.032
57751,455.505,333.042
57752,-99.415,9.24157
57753,-2669.11,-2745.7
57754,-929.307,-963.8
57755,-836.638,-753.49
57756,0.505929,-53.2901
57757,-769.855,-778.451
57758,-445.976,-297.198
57759,-780.648,-811.962
57760,-789.924,-702.273
57761,-468.996,-450.937
57762,-499.689,-479.007
57763,-686.04,-663.147
57764,-635.868,-577.036
57765,-838.914,-869.312
57766,-757.881,-895.136
57767,-840.011,-709.182
57768,-650.372,-758.758
57769,-1108.24,-1077.55
57770,-770.53,-759.795
57771,-1035.47,-1029.27
57772,-1312.04,-1247.01
57773,-1106.97,-1098.54
57774,-1081.76,-993.943
57775,-944.738,-929.166
57776,-929.56,-950.672
57777,-1214.06,-1174.28
57778,-1051.4,-1036.44
57779,-1223,-1235.09
57780,-1052.25,-1055.7
57781,-1062.62,-1151.74
57782,-1104.95,-1078.41
57783,-1165.49,-1157.7
57784,-1166,-1255.64
57785,-1110.18,-1022.27
57786,-1179.32,-1160.64
57787,-1110.35,-1101.82
57788,-1129.74,-1021.41
57789,-1127.04,-1064.59
57790,-999.209,-935.989
57791,-1019.19,-1128.42
57792,-1034.71,-913.447
57793,-886.303,-949.808
57794,-950.556,-887.104
57795,-862.946,-918.197
57796,-913.033,-961.987
57797,-940.859,-876.394
57798,-903.42,-961.814
57799,-973.491,-952.572
57800,-933.27,-902.65
57801,-942.967,-1046.54
57802,-997.186,-926.92
57803,-1000.98,-911.892
57804,-980.321,-1009.75
57805,-1058.74,-943.158
57806,-879.473,-924.502
57807,-1163.38,-1165.73
57808,-1112.37,-1059.41
57809,-930.825,-1019.25
57810,-820.532,-773.528
57811,-1055.03,-1122.29
57812,-189.049,-157.02
57813,-650.625,-662.197
57814,-1531.28,-1487.63
57815,-1435.74,-1350.05
57816,430.124,257.468
57817,1100.23,1314.55
57818,-453.481,-484.534
57819,-1506.15,-1473.38
57820,-753.159,-707.714
57821,-566.134,-558.899
57822,-65.6864,6.82321
57823,-230.788,-304.022
57824,-389.397,-295.212
57825,-878.967,-942.726
57826,-912.358,-1044.73
57827,-552.559,-469.592
57828,-653.913,-722.57
57829,-636.964,-664.961
57830,-970.54,-866.289
57831,-1117.68,-1252.36
57832,-937.823,-787.174
57833,-1000.22,-967.169
57834,-1162.71,-1146.21
57835,-954.941,-894.877
57836,-888.58,-881.922
57837,-1098.37,-1068.48
57838,-1278.06,-1280.09
57839,-1358.33,-1301.07
57840,-1018.86,-1055.7
57841,-1043.9,-1174.63
57842,-1005.62,-881.144
57843,-1140.36,-1293.65
57844,-1198.29,-1079.19
57845,-1236.41,-1281.55
57846,-1122.66,-1144.49
57847,-1041.03,-890.818
57848,-983.441,-1077.98
57849,-1207.4,-1068.91
57850,-1063.63,-1134.64
57851,-1016.66,-975.547
57852,-979.394,-988.588
57853,-976.78,-952.659
57854,-938.161,-967.773
57855,-968.854,-988.847
57856,-907.805,-964.491
57857,-943.557,-959.395
57858,-907.805,-901.96
57859,-861.428,-877.517
57860,-919.779,-889.263
57861,-908.142,-892.113
57862,-855.61,-815.503
57863,-933.27,-889.695
57864,-975.346,-877.69
57865,-843.383,-866.893
57866,-921.043,-946.354
57867,-913.623,-840.982
57868,-852.49,-880.108
57869,-996.427,-944.626
57870,-691.352,-781.042
57871,-768.253,-711.601
57872,-1330,-1402.99
57873,-253.217,-298.926
57874,-1038.92,-986.084
57875,242.424,215.32
57876,387.71,361.457
57877,-100.764,18.915
57878,-2719.45,-2704.67
57879,-986.814,-952.313
57880,-816.569,-767.568
57881,-0.168643,5.00945
57882,-705.012,-758.327
57883,-413.091,-322.418
57884,-714.625,-833.814
57885,-644.891,-700.113
57886,-460.733,-404.556
57887,-394.034,-488.767
57888,-671.452,-637.15
57889,-599.863,-538.516
57890,-807.547,-828.632
57891,-795.573,-874.408
57892,-831.072,-680.248
57893,-726.514,-724.901
57894,-1159.5,-1094.56
57895,-787.816,-762.472
57896,-1054.86,-980.297
57897,-1238.09,-1239.67
57898,-1053.93,-1088
57899,-1014.89,-1000.25
57900,-814.461,-933.657
57901,-891.615,-887.708
57902,-1127.55,-1180.93
57903,-1061.61,-1009.66
57904,-1202.42,-1241.31
57905,-1088.08,-991.784
57906,-1074.26,-1137.23
57907,-1130.5,-1043.69
57908,-1198.97,-1111.41
57909,-1218.45,-1263.59
57910,-1119.45,-1047.75
57911,-1138.76,-1155.8
57912,-1055.11,-1069
57913,-1119.28,-1043.78
57914,-1041.88,-1074.61
57915,-941.112,-922.688
57916,-944.148,-1054.57
57917,-954.688,-874.494
57918,-867.837,-931.843
57919,-907.046,-859.293
57920,-905.528,-890.559
57921,-958.145,-954.04
57922,-933.945,-819.908
57923,-981.671,-992.734
57924,-977.37,-939.012
57925,-975.009,-907.574
57926,-894.988,-982.456
57927,-900.806,-909.128
57928,-1012.53,-934.348
57929,-847.346,-978.915
57930,-1047.78,-979.865
57931,-783.937,-864.043
57932,-1114.9,-1109.51
57933,-1122.66,-1049.74
57934,-895.831,-956.718
57935,-853.839,-786.483
57936,-1054.86,-1054.49
57937,-247.062,-143.028
57938,-721.455,-673.425
57939,-1506.15,-1485.13
57940,-1481.78,-1384.33
57941,460.48,316.891
57942,1167.35,1329.84
57943,-459.805,-511.827
57944,-1367.69,-1391.85
57945,-719.684,-751.849
57946,-458.034,-475.206
57947,-18.4664,16.1511
57948,-242.93,-327.946
57949,-353.897,-229.657
57950,-932.849,-985.047
57951,-951.315,-967.255
57952,-577.686,-460.351
57953,-738.234,-696.572
57954,-609.813,-616.248
57955,-1003.51,-922.947
57956,-1094.49,-1160.9
57957,-842.877,-818.44
57958,-1015.99,-1002.93
57959,-1006.21,-1122.38
57960,-929.391,-924.761
57961,-803.921,-781.819
57962,-1021.89,-1072.97
57963,-1286.66,-1259.79
57964,-1327.56,-1235.61
57965,-1047.44,-1087.83
57966,-1086.14,-1118.57
57967,-1019.53,-900.405
57968,-1255.63,-1264.28
57969,-1158.49,-1091.71
57970,-1280.51,-1291.66
57971,-1093.48,-1047.32
57972,-928.717,-923.293
57973,-1017.51,-1053.45
57974,-1039.18,-1073.49
57975,-1087.24,-1138.7
57976,-912.696,-927.525
57977,-967.167,-1022.27
57978,-1011.27,-924.761
57979,-867.752,-917.592
57980,-1052.84,-989.366
57981,-910.335,-871.298
57982,-964.891,-992.734
57983,-1006.71,-850.742
57984,-786.298,-918.456
57985,-998.366,-888.572
57986,-843.805,-825.177
57987,-809.655,-844.351
57988,-939.341,-834.418
57989,-794.14,-874.321
57990,-854.177,-816.799
57991,-795.91,-921.306
57992,-884.617,-855.493
57993,-863.536,-851.865
57994,-932.511,-948.426
57995,-784.19,-787.174
57996,-763.868,-650.623
57997,-1379.16,-1397.29
57998,-321.265,-234.408
57999,-991.789,-1030.48
58000,198.324,261.096
58001,495.389,393.846
58002,-71.9262,-17.3603
58003,-2694.07,-2667.7
58004,-829.723,-986.084
58005,-828.121,-718.856
58006,102.535,51.7355
58007,-680.643,-770.073
58008,-407.273,-246.758
58009,-673.982,-860.588
58010,-741.101,-632.918
58011,-463.178,-381.668
58012,-427.173,-507.422
58013,-765.217,-600.011
58014,-560.738,-575.309
58015,-879.389,-783.374
58016,-706.951,-832.086
58017,-797.85,-701.668
58018,-666.561,-685.949
58019,-996.68,-1124.62
58020,-785.117,-719.633
58021,-965.565,-980.47
58022,-1209.34,-1263.5
58023,-1082.69,-1018.56
58024,-1001.65,-1036.96
58025,-903.673,-852.556
58026,-878.292,-866.548
58027,-1157.65,-1151.48
58028,-1136.15,-997.744
58029,-1146.94,-1291.06
58030,-1142.39,-963.973
58031,-1000.39,-1104.06
58032,-1083.95,-1089.38
58033,-1146.18,-1090.42
58034,-1057.39,-1286.22
58035,-1126.62,-963.628
58036,-1009.24,-1123.58
58037,-1049.63,-1078.15
58038,-1100.82,-998.003
58039,-999.968,-1111.49
58040,-1046.51,-868.707
58041,-918.514,-1024.26
58042,-1048.2,-901.96
58043,-886.809,-875.876
58044,-893.386,-893.841
58045,-942.292,-856.961
58046,-828.88,-920.27
58047,-931.499,-866.116
58048,-870.619,-982.197
58049,-898.951,-946.44
58050,-931.415,-838.478
58051,-799.199,-959.655
58052,-941.365,-877.69
58053,-952.833,-889.177
58054,-879.557,-968.205
58055,-1094.58,-944.54
58056,-769.265,-821.549
58057,-1243.57,-1161.07
58058,-1086.82,-1062.43
58059,-913.202,-984.702
58060,-870.282,-745.63
58061,-938.751,-1040.5
58062,-257.939,-177.317
58063,-543.536,-605.193
58064,-1476.22,-1490.57
58065,-1415.34,-1356.87
58066,559.473,370.785
58067,1114.48,1309.28
58068,-401.455,-448
58069,-1441.64,-1421.91
58070,-736.632,-682.667
58071,-456.938,-433.49
58072,-123.194,4.5776
58073,-174.04,-289.166
58074,-393.444,-275.606
58075,-908.48,-948.858
58076,-844.986,-903.86
58077,-622.63,-522.969
58078,-561.834,-630.327
58079,-616.559,-653.387
58080,-927.452,-819.995
58081,-996.174,-1122.03
58082,-890.856,-859.466
58083,-928.126,-877.171
58084,-1117.93,-1218.59
58085,-939.257,-829.495
58086,-800.211,-786.31
58087,-1161.95,-1100.26
58088,-1188.85,-1199.24
58089,-1395.69,-1291.75
58090,-982.43,-963.628
58091,-1015.4,-1112.62
58092,-1057.64,-937.458
58093,-1048.87,-1209.69
58094,-1217.01,-1109.33
58095,-1140.03,-1230.86
58096,-1076.19,-1054.49
58097,-972.901,-908.696
58098,-893.555,-979.001
58099,-1173.25,-1061.23
58100,-1045.08,-1056.99
58101,-949.881,-925.711
58102,-1051.91,-986.602
58103,-901.312,-929.684
58104,-1013.63,-930.721
58105,-916.743,-935.471
58106,-878.461,-874.408
58107,-985.549,-1005.17
58108,-772.047,-816.713
58109,-898.614,-907.487
58110,-791.947,-855.147
58111,-852.237,-824.918
58112,-813.196,-817.144
58113,-852.321,-847.115
58114,-943.557,-850.31
58115,-791.104,-767.136
58116,-898.445,-895.482
58117,-921.212,-842.019
58118,-788.153,-819.908
58119,-1063.04,-955.941
58120,-623.642,-747.789
58121,-778.372,-662.197
58122,-1310.1,-1389.6
58123,-164.764,-250.3
58124,-1069.45,-978.138
58125,398.756,285.193
58126,430.04,420.362
58127,-8.01054,49.058
58128,-2667.26,-2695.17
58129,-949.207,-929.943
58130,-750.883,-667.034
58131,-8.09486,21.9379
58132,-696.327,-710.737
58133,-398.166,-308.513
58134,-745.823,-789.247
58135,-574.061,-591.028
58136,-471.441,-405.679
58137,-351.536,-431.331
58138,-620.606,-654.596
58139,-578.024,-498.354
58140,-726.177,-770.85
58141,-763.7,-857.565
58142,-726.935,-625.317
58143,-695.399,-733.366
58144,-1079.15,-1028.75
58145,-723.141,-661.852
58146,-1049.3,-1001.72
58147,-1205.04,-1184.56
58148,-1097.44,-1112.1
58149,-1023.75,-943.158
58150,-774.155,-857.306
58151,-913.117,-899.887
58152,-1041.54,-1089.38
58153,-1048.96,-1054.14
58154,-1129.06,-1167.37
58155,-990.103,-968.292
58156,-1059.58,-1116.42
58157,-1012.03,-1016.4
58158,-1204.62,-1146.82
58159,-1114.06,-1184.3
58160,-1093.14,-972.869
58161,-1173.16,-1096.9
58162,-991.199,-1033.5
58163,-1146.69,-1035.57
58164,-1002.33,-1010.61
58165,-934.788,-874.926
58166,-942.208,-1061.4
58167,-894.314,-869.139
58168,-879.979,-917.592
58169,-818.424,-817.058
58170,-839.252,-839.255
58171,-892.964,-908.005
58172,-830.482,-786.483
58173,-939.932,-991.698
58174,-893.217,-875.962
58175,-919.526,-840.205
58176,-924.838,-959.395
58177,-907.721,-858.861
58178,-1013.8,-916.729
58179,-832.253,-928.907
58180,-1031.59,-895.395
58181,-757.207,-844.869
58182,-1058.91,-1106.22
58183,-1112.62,-1063.99
58184,-787.057,-903.946
58185,-808.39,-729.134
58186,-941.196,-1021.32
58187,-173.281,-140.783
58188,-669.513,-605.97
58189,-1450.16,-1433.91
58190,-1419.89,-1292.52
58191,492.016,348.934
58192,1167.94,1351.26
58193,-492.353,-521.501
58194,-1341.05,-1365.51
58195,-704.506,-658.829
58196,-438.893,-470.888
58197,50.7615,15.4602
58198,-184.917,-267.574
58199,-249.845,-197.96
58200,-874.076,-893.841
58201,-834.024,-922.084
58202,-538.224,-443.25
58203,-684.69,-657.447
58204,-581.987,-580.059
58205,-963.12,-811.53
58206,-1085.3,-1145.87
58207,-847.515,-799.007
58208,-1001.57,-925.02
58209,-991.03,-1130.06
58210,-928.97,-797.625
58211,-763.784,-826.472
58212,-1004.86,-1059.58
58213,-1224.85,-1205.98
58214,-1234.8,-1247.53
58215,-1003.51,-973.819
58216,-976.105,-1074.87
58217,-1003.59,-858.688
58218,-1140.79,-1218.5
58219,-1174.77,-1053.97
58220,-1220.55,-1202.44
