sample,mean_m0,mean_m1,diff,welch_t
8.208000000000000000e+03,2.379112540192926190e+03,2.381044585987261144e+03,-1.932045794334953825e+00,-2.656466712262564589e-02
8.209000000000000000e+03,1.734790996784566005e+03,1.510726114649681449e+03,2.240648821348845559e+02,3.067742498565760201e+00
8.210000000000000000e+03,1.323627009646302213e+03,1.349910828025477713e+03,-2.628381837917550001e+01,-3.587864613531803748e-01
8.211000000000000000e+03,1.131832797427652622e+03,9.901656050955414230e+02,1.416671923321111990e+02,1.961894629765622566e+00
8.212000000000000000e+03,6.159228295819935965e+02,4.463694267515923570e+02,1.695534028304012395e+02,2.279105947818988120e+00
8.213000000000000000e+03,-1.656591639871382711e+02,-1.583694267515923570e+02,-7.289737235545914018e+00,-9.897408072248231603e-02
8.214000000000000000e+03,-5.823794212218649591e+02,-7.953121019108280052e+02,2.129326806889630461e+02,2.905471887722166358e+00
8.215000000000000000e+03,-9.953954983922830024e+02,-1.090038216560509454e+03,9.464271816822645178e+01,1.291549667400508028e+00
8.216000000000000000e+03,-1.212295819935691270e+03,-1.224560509554140026e+03,1.226468961844875594e+01,1.689469879617236103e-01
8.217000000000000000e+03,-1.601234726688102910e+03,-1.735133757961783431e+03,1.338990312736805208e+02,1.847951993639652679e+00
8.218000000000000000e+03,-1.902302250803858442e+03,-2.059210191082802339e+03,1.569079402789438973e+02,2.132997129951477611e+00
8.219000000000000000e+03,-2.356270096463022583e+03,-2.343745222929936517e+03,-1.252487353308606544e+01,-1.687709856667789221e-01
8.220000000000000000e+03,-2.540861736334405123e+03,-2.697171974522293112e+03,1.563102381878879896e+02,2.106490296735087142e+00
8.221000000000000000e+03,-2.650958199356913155e+03,-2.720815286624203964e+03,6.985708726729080809e+01,9.242358226524726161e-01
8.222000000000000000e+03,-2.619678456591640042e+03,-2.757299363057324626e+03,1.376209064656845840e+02,1.815413090634296456e+00
8.223000000000000000e+03,-2.596836012861736435e+03,-2.714904458598726251e+03,1.180684457369898155e+02,1.605092026743724754e+00
8.224000000000000000e+03,-2.713723472668810246e+03,-2.839847133757961728e+03,1.261236610891514829e+02,1.715182995091960372e+00
8.225000000000000000e+03,-2.789453376205787663e+03,-2.789299363057324626e+03,-1.540131484630364866e-01,-2.082783139102104778e-03
8.226000000000000000e+03,-2.472128617363343892e+03,-2.646828025477706888e+03,1.746994081143629955e+02,2.327015446802520593e+00
8.227000000000000000e+03,-2.431176848874597908e+03,-2.446267515923566862e+03,1.509066704896895317e+01,1.974869522431683955e-01
8.228000000000000000e+03,-2.227035369774919673e+03,-2.408764331210190903e+03,1.817289614352712306e+02,2.449733678798112990e+00
8.229000000000000000e+03,-2.075369774919613974e+03,-2.193528662420382261e+03,1.181588875007682873e+02,1.600729348927257378e+00
8.230000000000000000e+03,-1.986675241157556229e+03,-2.027414012738853444e+03,4.073877158129721465e+01,5.518709674502098039e-01
8.231000000000000000e+03,-1.737260450160771597e+03,-1.864356687898089149e+03,1.270962377373175514e+02,1.747105707326890744e+00
8.232000000000000000e+03,-1.586623794212218627e+03,-1.774471337579617739e+03,1.878475433673991120e+02,2.612641800810915349e+00
8.233000000000000000e+03,-1.517684887459806987e+03,-1.532127388535031741e+03,1.444250107522475446e+01,2.020309773857880964e-01
8.234000000000000000e+03,-1.259832797427652622e+03,-1.428178343949044574e+03,1.683455465213919524e+02,2.319732975939476027e+00
8.235000000000000000e+03,-1.297286173633440512e+03,-1.334420382165605133e+03,3.713420853216462092e+01,5.086267469310569167e-01
8.236000000000000000e+03,-1.059189710610932480e+03,-1.162191082802547726e+03,1.030013721916152463e+02,1.398140422510361747e+00
8.237000000000000000e+03,-1.000128617363344006e+03,-1.156076433121019136e+03,1.559478157576751300e+02,2.125625789368772445e+00
8.238000000000000000e+03,-1.046430868167202561e+03,-1.025834394904458577e+03,-2.059647326274398438e+01,-2.798352785678088761e-01
8.239000000000000000e+03,-8.573118971061093134e+02,-1.062522292993630572e+03,2.052103958875212584e+02,2.779565454647635381e+00
8.240000000000000000e+03,-1.104257234726688012e+03,-1.119388535031847141e+03,1.513130030515912949e+01,2.082466404656094505e-01
8.241000000000000000e+03,-9.215176848874598363e+02,-1.014216560509554142e+03,9.269887562209430598e+01,1.283271193688632961e+00
8.242000000000000000e+03,-1.065774919614147848e+03,-1.200305732484076543e+03,1.345308128699286954e+02,1.865657448214917524e+00
8.243000000000000000e+03,-1.015768488745980676e+03,-1.160560509554140026e+03,1.447920208081593501e+02,1.997649823829959370e+00
8.244000000000000000e+03,-1.399768488745980676e+03,-1.421859872611464880e+03,2.209138386548420385e+01,3.039993289227301831e-01
8.245000000000000000e+03,-1.188836012861736435e+03,-1.292636942675159162e+03,1.038009298134227265e+02,1.406762453211331643e+00
8.246000000000000000e+03,-1.288848874598070779e+03,-1.349707006369426836e+03,6.085813177135605656e+01,8.089678386979740621e-01
8.247000000000000000e+03,-1.841183279742765308e+03,-1.996840764331210266e+03,1.556574845884449587e+02,2.046213782087184629e+00
8.248000000000000000e+03,-1.505749196141479160e+03,-1.540687898089171995e+03,3.493870194769283444e+01,4.584292909570620855e-01
8.249000000000000000e+03,-1.620784565916398606e+03,-1.754904458598726023e+03,1.341198926823274178e+02,1.755120843019939869e+00
8.250000000000000000e+03,-4.768102893890675205e+02,-4.903949044585987167e+02,1.358461506953119624e+01,1.526114751748451348e-01
8.251000000000000000e+03,3.086199356913183237e+03,2.779312101910828005e+03,3.068872550023552321e+02,3.236287387454375608e+00
8.252000000000000000e+03,9.403061093247588360e+03,9.531312101910827550e+03,-1.282510086632391904e+02,-1.112477899048315733e+00
8.253000000000000000e+03,1.136751125401929312e+04,1.102878980891719766e+04,3.387214451020954584e+02,4.447691975231490957e+00
8.254000000000000000e+03,1.399459807073955017e+04,1.367663694267515893e+04,3.179611280643912323e+02,3.372453281041659423e+00
8.255000000000000000e+03,1.692007717041800788e+04,1.668382165605095361e+04,2.362555143670542748e+02,2.864608493830239411e+00
8.256000000000000000e+03,1.944221221864951804e+04,1.924096815286624042e+04,2.012440657832776196e+02,2.545026226673291259e+00
8.257000000000000000e+03,1.773335048231511246e+04,1.750257324840764340e+04,2.307772339074690535e+02,2.738727000208896367e+00
8.258000000000000000e+03,1.672622508038585147e+04,1.668015286624203873e+04,4.607221414381274371e+01,6.239459806207560133e-01
8.259000000000000000e+03,1.742446302250804001e+04,1.716321019108280234e+04,2.612528314252376731e+02,3.550230155973039370e+00
8.260000000000000000e+03,1.834680385852089967e+04,1.832152866242038363e+04,2.527519610051604104e+01,3.382851804539993568e-01
8.261000000000000000e+03,1.896108038585208851e+04,1.876300636942675192e+04,1.980740164253365947e+02,2.604783939760870748e+00
8.262000000000000000e+03,2.002541479099678327e+04,1.973686624203821702e+04,2.885485489585662435e+02,3.870963419008344175e+00
8.263000000000000000e+03,2.040941479099678327e+04,2.035668789808917063e+04,5.272689290761263692e+01,7.181158647858181254e-01
8.264000000000000000e+03,2.006307395498392361e+04,1.980045859872611618e+04,2.626153562578074343e+02,3.540502092643353027e+00
8.265000000000000000e+03,1.853160128617363443e+04,1.844178343949044574e+04,8.981784668318869080e+01,1.162961003366660639e+00
8.266000000000000000e+03,1.709170418006430918e+04,1.696754140127388382e+04,1.241627787904253637e+02,1.695751051819182509e+00
8.267000000000000000e+03,1.544334405144694574e+04,1.533492993630573255e+04,1.084141151412131876e+02,1.426590595585728982e+00
8.268000000000000000e+03,1.354803858520900394e+04,1.336682802547770734e+04,1.812105597312965983e+02,2.258890222177418750e+00
8.269000000000000000e+03,1.083596141479099606e+04,1.083821656050955426e+04,-2.255145718558196677e+00,-2.805481432842923603e-02
8.270000000000000000e+03,8.912668810289389512e+03,8.790828025477707342e+03,1.218407848116821697e+02,1.607553983281583720e+00
8.271000000000000000e+03,7.106675241157556229e+03,7.055898089171974789e+03,5.077715198558144039e+01,6.317196945506585726e-01
8.272000000000000000e+03,4.520951768488745984e+03,4.420484076433121118e+03,1.004676920556248660e+02,1.232645138185522127e+00
8.273000000000000000e+03,2.307909967845659139e+03,2.252433121019108057e+03,5.547684682655108190e+01,7.127913893416785163e-01
8.274000000000000000e+03,3.685659163987138527e+02,2.969681528662420646e+02,7.159776353247178804e+01,9.417811999944585288e-01
8.275000000000000000e+03,-1.415408360128617460e+03,-1.403108280254777128e+03,-1.230007987384033186e+01,-1.602284715916083291e-01
8.276000000000000000e+03,-2.626469453376205820e+03,-2.788076433121018908e+03,1.616069797448130885e+02,2.090696856215184418e+00
8.277000000000000000e+03,-4.038173633440514550e+03,-3.941095541401273749e+03,-9.707809203924080066e+01,-1.258596660158125990e+00
8.278000000000000000e+03,-4.671382636655948772e+03,-4.856662420382165692e+03,1.852797837262169196e+02,2.477246903940089950e+00
8.279000000000000000e+03,-5.483627009646302213e+03,-5.555363057324841066e+03,7.173604767853885278e+01,9.678631393967995766e-01
8.280000000000000000e+03,-5.783871382636655653e+03,-5.808101910828025211e+03,2.423052819136955804e+01,3.261798389606102577e-01
8.281000000000000000e+03,-6.195858520900321309e+03,-6.307464968152866277e+03,1.116064472525449673e+02,1.498723072357279973e+00
8.282000000000000000e+03,-6.701684887459807214e+03,-6.769121019108280052e+03,6.743613164847283770e+01,9.072702775033817391e-01
8.283000000000000000e+03,-7.151948553054662625e+03,-7.204891719745222872e+03,5.294316669056024693e+01,7.248800824328659465e-01
8.284000000000000000e+03,-7.350945337620578357e+03,-7.450904458598725796e+03,9.995912097814743902e+01,1.367051407589366052e+00
8.285000000000000000e+03,-7.474623794212218854e+03,-7.460484076433121118e+03,-1.413971777909773664e+01,-1.943491566785141567e-01
8.286000000000000000e+03,-7.049877813504823280e+03,-7.179210191082802339e+03,1.293323775779790594e+02,1.795255809246806056e+00
8.287000000000000000e+03,-6.676578778135048196e+03,-6.805808917197452502e+03,1.292301390624043052e+02,1.790602293181065452e+00
8.288000000000000000e+03,-6.263974276527331313e+03,-6.290751592356687979e+03,2.677731582935666665e+01,3.666252386743619196e-01
8.289000000000000000e+03,-5.495562700964630494e+03,-5.687847133757962183e+03,1.922844327933316890e+02,2.611032982609300390e+00
8.290000000000000000e+03,-4.901659163987138527e+03,-4.971210191082802339e+03,6.955102709566381236e+01,9.492434250666498263e-01
8.291000000000000000e+03,-3.924578778135048196e+03,-4.005299363057324626e+03,8.072058492227643001e+01,1.112256193296443874e+00
8.292000000000000000e+03,-3.088463022508038648e+03,-3.208152866242038272e+03,1.196898437339996235e+02,1.636856531078541677e+00
8.293000000000000000e+03,-1.994289389067524098e+03,-2.186802547770700585e+03,1.925131587031764866e+02,2.618558007191158943e+00
8.294000000000000000e+03,-1.100758842443729918e+03,-1.082292993630573164e+03,-1.846584881315675375e+01,-2.465419748508171915e-01
8.295000000000000000e+03,-7.161414790996784063e+01,-2.932993630573248538e+02,2.216852151473570132e+02,2.959207836109554624e+00
8.296000000000000000e+03,8.976463022508038421e+02,8.036687898089171540e+02,9.397751244188668807e+01,1.229506191367088830e+00
8.297000000000000000e+03,1.729440514469453319e+03,1.589808917197452274e+03,1.396315972720010450e+02,1.847534909789315227e+00
8.298000000000000000e+03,2.455459807073954835e+03,2.268127388535031969e+03,1.873324185389228660e+02,2.533547916766607511e+00
8.299000000000000000e+03,2.870533762057877993e+03,2.790318471337579467e+03,8.021529072029852614e+01,1.094840674170764583e+00
8.300000000000000000e+03,3.376977491961414671e+03,3.289273885350318324e+03,8.770360661109634748e+01,1.230660121209108171e+00
8.301000000000000000e+03,3.695331189710610943e+03,3.458038216560509682e+03,2.372929731501012611e+02,3.288575240887107398e+00
8.302000000000000000e+03,3.759536977491961352e+03,3.794343949044585770e+03,-3.480697155262441811e+01,-4.755400471509927951e-01
8.303000000000000000e+03,3.978495176848874507e+03,3.735439490445859974e+03,2.430556864030145334e+02,3.356378082623641568e+00
8.304000000000000000e+03,3.989196141479099879e+03,3.905834394904458804e+03,8.336174657464107440e+01,1.152750328997258711e+00
8.305000000000000000e+03,3.907909967845659139e+03,3.825528662420382261e+03,8.238130542527687794e+01,1.144757965656662657e+00
8.306000000000000000e+03,3.835061093247588360e+03,3.680000000000000000e+03,1.550610932475883601e+02,2.157165620591224187e+00
8.307000000000000000e+03,3.693067524115755532e+03,3.494522292993630799e+03,1.985452311221247328e+02,2.692908868934255295e+00
8.308000000000000000e+03,3.309890675241157624e+03,3.294777070063694282e+03,1.511360517746334153e+01,2.114704591103977183e-01
8.309000000000000000e+03,3.127974276527331313e+03,2.968050955414012606e+03,1.599233211133187069e+02,2.244097508059417656e+00
8.310000000000000000e+03,3.665286173633440740e+03,3.586853503184713190e+03,7.843267044872754923e+01,1.065696648233259047e+00
8.311000000000000000e+03,2.522752411575562746e+03,2.408968152866242235e+03,1.137842587093205111e+02,1.480234023578355540e+00
8.312000000000000000e+03,3.931781350482315247e+03,3.801070063694267446e+03,1.307112867880478007e+02,1.742881712703829855e+00
8.313000000000000000e+03,3.151228295819935738e+03,3.078114649681528590e+03,7.311364613840714810e+01,9.818030656012005641e-01
8.314000000000000000e+03,3.353723472668810246e+03,3.232203821656050877e+03,1.215196510127593683e+02,1.510629363679037329e+00
8.315000000000000000e+03,1.737877813504823052e+03,1.587363057324840838e+03,1.505147561799822142e+02,1.978827917328850328e+00
8.316000000000000000e+03,3.240951768488745984e+03,3.181452229299362898e+03,5.949953918938308561e+01,7.762100047763939026e-01
8.317000000000000000e+03,5.037479099678456805e+03,4.928203821656051332e+03,1.092752780224054732e+02,1.503936186412576426e+00
8.318000000000000000e+03,4.207331189710610488e+03,3.994089171974522287e+03,2.132420177360882008e+02,2.843209094722710883e+00
8.319000000000000000e+03,2.639434083601286147e+03,2.640305732484076543e+03,-8.716488827903958736e-01,-1.169896721738397996e-02
8.320000000000000000e+03,2.516167202572347378e+03,2.291566878980891943e+03,2.246003235914554352e+02,2.990523161722212109e+00
8.321000000000000000e+03,3.317916398713826311e+03,3.278675159235668616e+03,3.924123947815769498e+01,5.246200278692132457e-01
8.322000000000000000e+03,3.597581993569132010e+03,3.425834394904458804e+03,1.717475986646732053e+02,2.351627208668071844e+00
8.323000000000000000e+03,3.756655948553054714e+03,3.683668789808917154e+03,7.298715874413755955e+01,1.016448511220538808e+00
8.324000000000000000e+03,3.457440514469453319e+03,3.355923566878981092e+03,1.015169475904722276e+02,1.385386220855494344e+00
8.325000000000000000e+03,3.280668810289389057e+03,3.107057324840764522e+03,1.736114854486245349e+02,2.381261542702841183e+00
8.326000000000000000e+03,2.633672025723472871e+03,2.507006369426751462e+03,1.266656562967214086e+02,1.765202221158589602e+00
8.327000000000000000e+03,2.815382636655948772e+03,2.771363057324840611e+03,4.401957933110816157e+01,5.960818337884536966e-01
8.328000000000000000e+03,3.077967845659164141e+03,2.888356687898089149e+03,1.896111577610749919e+02,2.586467651459522621e+00
8.329000000000000000e+03,2.463485530546623977e+03,2.398980891719745159e+03,6.450463882687881778e+01,8.790052571123744274e-01
8.330000000000000000e+03,2.499909967845659139e+03,2.379617834394904548e+03,1.202921334507545907e+02,1.647397112494811688e+00
8.331000000000000000e+03,1.636836012861736435e+03,1.591235668789808869e+03,4.560034407192756589e+01,6.392464666026723696e-01
8.332000000000000000e+03,1.578186495176848894e+03,1.372942675159235705e+03,2.052438200176131886e+02,2.809481210465962775e+00
8.333000000000000000e+03,1.375073954983922931e+03,1.403312101910828005e+03,-2.823814692690507400e+01,-3.830908881011630962e-01
8.334000000000000000e+03,7.031768488745980221e+02,4.916178343949044347e+02,2.115590144796935874e+02,2.865939160834348520e+00
8.335000000000000000e+03,4.679614147909967983e+02,4.023439490445859974e+02,6.561746574641080088e+01,8.944387907601651921e-01
8.336000000000000000e+03,1.166816720257234721e+02,3.526114649681528590e+01,8.142052552890818617e+01,1.115573000729674691e+00
8.337000000000000000e+03,-2.755498392282958093e+02,-5.054777070063694282e+02,2.299278677780736189e+02,3.128732413044569949e+00
8.338000000000000000e+03,-1.104257234726688012e+03,-1.001579617834394867e+03,-1.026776168922931447e+02,-1.407561373836296426e+00
8.339000000000000000e+03,-1.513157556270096393e+03,-1.725350318471337687e+03,2.121927622012412940e+02,2.822035891445307865e+00
8.340000000000000000e+03,-1.830070739549839118e+03,-1.933656050955414003e+03,1.035853114055748847e+02,1.385427610687829603e+00
8.341000000000000000e+03,-2.094096463022508033e+03,-2.072458598726114815e+03,-2.163786429639321796e+01,-2.953088271850116131e-01
8.342000000000000000e+03,-2.420270096463022583e+03,-2.599745222929936517e+03,1.794751264669139346e+02,2.460451309840137935e+00
8.343000000000000000e+03,-2.748913183279742952e+03,-2.832917197452229175e+03,8.400401417248622238e+01,1.142422601518722436e+00
8.344000000000000000e+03,-3.198971061093247499e+03,-3.228738853503184600e+03,2.976779240993710118e+01,4.090222944196694743e-01
8.345000000000000000e+03,-3.294662379421221885e+03,-3.494929936305732554e+03,2.002675568845106682e+02,2.694446914563470408e+00
8.346000000000000000e+03,-3.517530546623794180e+03,-3.506547770700637102e+03,-1.098277592315707807e+01,-1.439929277188743417e-01
8.347000000000000000e+03,-3.359279742765273113e+03,-3.552815286624203964e+03,1.935355438589308505e+02,2.598614696412311798e+00
8.348000000000000000e+03,-3.477813504823151106e+03,-3.462318471337579467e+03,-1.549503348557163918e+01,-2.151385695898204165e-01
8.349000000000000000e+03,-3.542636655948553198e+03,-3.691617834394904548e+03,1.489811784463513504e+02,2.078992716751953296e+00
8.350000000000000000e+03,-3.551485530546623977e+03,-3.581757961783439441e+03,3.027243123681546422e+01,4.270266887081653473e-01
8.351000000000000000e+03,-3.331498392282958321e+03,-3.546700636942675374e+03,2.152022446597170529e+02,2.994958889408197766e+00
8.352000000000000000e+03,-3.261530546623794180e+03,-3.301503184713375958e+03,3.997263808958177833e+01,5.571402143798271922e-01
8.353000000000000000e+03,-3.161929260450160655e+03,-3.271133757961783431e+03,1.092044975116227761e+02,1.491916660060748967e+00
8.354000000000000000e+03,-2.967665594855305244e+03,-3.141910828025477713e+03,1.742452331701724688e+02,2.352645200847794715e+00
8.355000000000000000e+03,-2.926713826366559260e+03,-2.984356687898089149e+03,5.764286153152988845e+01,7.793342860411887063e-01
8.356000000000000000e+03,-2.710225080385851925e+03,-2.801936305732484016e+03,9.171122534663209080e+01,1.261618944253176888e+00
8.357000000000000000e+03,-2.525016077170418157e+03,-2.715312101910828005e+03,1.902960247404098482e+02,2.570307130874481594e+00
8.358000000000000000e+03,-2.519254019292604426e+03,-2.426292993630573164e+03,-9.296102566203126116e+01,-1.269875339235913003e+00
8.359000000000000000e+03,-2.213864951768488936e+03,-2.451974522292993697e+03,2.381095705245047611e+02,3.216988900180561828e+00
8.360000000000000000e+03,-2.228064308681672173e+03,-2.254267515923566862e+03,2.620320724189468820e+01,3.579904827326744199e-01
8.361000000000000000e+03,-2.000874598070739466e+03,-2.098140127388534893e+03,9.726552931779542632e+01,1.329245197353164043e+00
8.362000000000000000e+03,-1.896540192926044938e+03,-2.134012738853503379e+03,2.374725459274584409e+02,3.269010704855098925e+00
8.363000000000000000e+03,-2.031536977491961352e+03,-1.948535031847133723e+03,-8.300194564482762871e+01,-1.150783378839940196e+00
8.364000000000000000e+03,-1.771832797427652622e+03,-2.051668789808917154e+03,2.798359923812645320e+02,3.792788051148233919e+00
8.365000000000000000e+03,-2.036887459807074038e+03,-2.078573248407643405e+03,4.168578860056936719e+01,5.613104689631086552e-01
8.366000000000000000e+03,-1.893659163987138299e+03,-1.972178343949044574e+03,7.851917996190627491e+01,1.071514652253204414e+00
8.367000000000000000e+03,-2.013839228295820021e+03,-2.179057324840764522e+03,1.652180965449445011e+02,2.294546905199907449e+00
8.368000000000000000e+03,-2.022688102893890573e+03,-2.074700636942675374e+03,5.201253404878480069e+01,7.284953086890345597e-01
8.369000000000000000e+03,-2.336308681672025614e+03,-2.430573248407643405e+03,9.426456673561779098e+01,1.302699699775358155e+00
8.370000000000000000e+03,-2.166122186495176720e+03,-2.272611464968153086e+03,1.064892784729763662e+02,1.436186323907557849e+00
8.371000000000000000e+03,-2.227446945337620491e+03,-2.302573248407643405e+03,7.512630307002291374e+01,9.998538622291115452e-01
8.372000000000000000e+03,-2.785749196141478933e+03,-2.971923566878981092e+03,1.861743707375021586e+02,2.404885750451700499e+00
8.373000000000000000e+03,-2.468630225080386026e+03,-2.442191082802547953e+03,-2.643914227783807291e+01,-3.406793834747859906e-01
8.374000000000000000e+03,-2.547858520900321764e+03,-2.734675159235668616e+03,1.868166383353468518e+02,2.433773419600509857e+00
8.375000000000000000e+03,-1.413556270096463095e+03,-1.387617834394904548e+03,-2.593843570155854650e+01,-2.989132288544933957e-01
8.376000000000000000e+03,2.269633440514469385e+03,2.087745222929936517e+03,1.818882175845328675e+02,1.900356226779757129e+00
8.377000000000000000e+03,9.120720257234726887e+03,9.390878980891719038e+03,-2.701587236569921515e+02,-2.268223612293926994e+00
8.378000000000000000e+03,1.212707395498392361e+04,1.220728662420382170e+04,-8.021266921989808907e+01,-1.021655633176685285e+00
8.379000000000000000e+03,1.579174276527331131e+04,1.600896815286624224e+04,-2.172253875929309288e+02,-2.178423893068019535e+00
8.380000000000000000e+03,1.870034726688102819e+04,1.942359235668789916e+04,-7.232450898068709648e+02,-9.044085603710781740e+00
8.381000000000000000e+03,2.066356270096463049e+04,2.150766878980891852e+04,-8.441060888442880241e+02,-1.108295533311114944e+01
8.382000000000000000e+03,1.882958199356913246e+04,1.952529936305732554e+04,-6.957173694881930714e+02,-8.464989792350309017e+00
8.383000000000000000e+03,1.785270739549839345e+04,1.869594904458598830e+04,-8.432416490875948512e+02,-1.119207053399224883e+01
8.384000000000000000e+03,1.843940836012861837e+04,1.902185987261146511e+04,-5.824515124828467378e+02,-7.653857082060687489e+00
8.385000000000000000e+03,1.937924115755626917e+04,2.023806369426751553e+04,-8.588225367112463573e+02,-1.146883424812360452e+01
8.386000000000000000e+03,2.039233440514469476e+04,2.104377070063694191e+04,-6.514362954922471545e+02,-8.343264081051080083e+00
8.387000000000000000e+03,2.167212861736334526e+04,2.235108280254777128e+04,-6.789541851844260236e+02,-8.978724646437482804e+00
8.388000000000000000e+03,2.194623794212218490e+04,2.297987261146496894e+04,-1.033634669342784036e+03,-1.404931107678640778e+01
8.389000000000000000e+03,2.155709324758842558e+04,2.231521019108280234e+04,-7.581169434943767556e+02,-1.006765674755354922e+01
8.390000000000000000e+03,2.002788424437299182e+04,2.086501910828025575e+04,-8.371348639072639344e+02,-1.048064437593468945e+01
8.391000000000000000e+03,1.837808360128617278e+04,1.917289171974522469e+04,-7.948081184590519115e+02,-1.002361913563505169e+01
8.392000000000000000e+03,1.644162057877813641e+04,1.721661146496815127e+04,-7.749908861900148622e+02,-9.899166452332471167e+00
8.393000000000000000e+03,1.433435369774919673e+04,1.494685350318471319e+04,-6.124998054355164641e+02,-7.645897204099608047e+00
8.394000000000000000e+03,1.146320257234726705e+04,1.211312101910828096e+04,-6.499184467610139109e+02,-8.035865910907716625e+00
8.395000000000000000e+03,9.288848874598070324e+03,9.745121019108280962e+03,-4.562721445102106372e+02,-5.790939589667520870e+00
8.396000000000000000e+03,7.179112540192925735e+03,7.623541401273885640e+03,-4.444288610809599049e+02,-5.448942585592982724e+00
8.397000000000000000e+03,4.432874598070739921e+03,4.753528662420381806e+03,-3.206540643496418852e+02,-3.849035934714625018e+00
8.398000000000000000e+03,2.030302250803858442e+03,2.316636942675159389e+03,-2.863346918713009472e+02,-3.629426311447615738e+00
8.399000000000000000e+03,-1.347909967845659196e+02,-3.118471337579617852e+01,-1.036062834087697411e+02,-1.304345193837270100e+00
8.400000000000000000e+03,-2.170855305466237951e+03,-2.003770700636942593e+03,-1.670846048292953583e+02,-2.144164701765054470e+00
8.401000000000000000e+03,-3.535434083601286147e+03,-3.622318471337579467e+03,8.688438773629331990e+01,1.139579474809903736e+00
8.402000000000000000e+03,-5.032540192926045165e+03,-4.935133757961783886e+03,-9.740643496426127967e+01,-1.268060995323582629e+00
8.403000000000000000e+03,-5.695794212218649591e+03,-5.838471337579618194e+03,1.426771253609686028e+02,1.903648863879015218e+00
8.404000000000000000e+03,-6.422842443729903607e+03,-6.590777070063693827e+03,1.679346263337902201e+02,2.199503215877919526e+00
8.405000000000000000e+03,-6.745106109324759018e+03,-6.795414012738853671e+03,5.030790341409465327e+01,6.627046517521827385e-01
8.406000000000000000e+03,-7.230559485530546226e+03,-7.428280254777069786e+03,1.977207692465235596e+02,2.644787779730450428e+00
8.407000000000000000e+03,-7.762109324758842376e+03,-7.923770700636942820e+03,1.616613758781004435e+02,2.205137769786892132e+00
8.408000000000000000e+03,-8.260527331189710821e+03,-8.372993630573248083e+03,1.124662993835372617e+02,1.521798725281753528e+00
8.409000000000000000e+03,-8.475575562700963928e+03,-8.740076433121019363e+03,2.645008704200554348e+02,3.551677696338815249e+00
8.410000000000000000e+03,-8.574559485530546226e+03,-8.706242038216560104e+03,1.316825526860138780e+02,1.785090967044440147e+00
8.411000000000000000e+03,-8.157016077170417702e+03,-8.401732484076432229e+03,2.447164069060145266e+02,3.336907359538066498e+00
8.412000000000000000e+03,-7.752025723472668687e+03,-7.954140127388534893e+03,2.021144039158662054e+02,2.772784093724621091e+00
8.413000000000000000e+03,-7.294765273311897545e+03,-7.334726114649681222e+03,3.996084133778367686e+01,5.409756828118786887e-01
8.414000000000000000e+03,-6.452064308681671719e+03,-6.694522292993630799e+03,2.424579843119590805e+02,3.242732171175471301e+00
8.415000000000000000e+03,-5.720282958199356472e+03,-5.810955414012738402e+03,9.067245581338193006e+01,1.219885178506817658e+00
8.416000000000000000e+03,-4.720771704180064262e+03,-4.757808917197452502e+03,3.703721301738823968e+01,4.923049944416111878e-01
8.417000000000000000e+03,-3.752128617363343892e+03,-3.824101910828025666e+03,7.197329346468177391e+01,9.640850553557741565e-01
8.418000000000000000e+03,-2.573170418006430737e+03,-2.605248407643312021e+03,3.207798963688128424e+01,4.240282530010271445e-01
8.419000000000000000e+03,-1.533736334405144589e+03,-1.451414012738853444e+03,-8.232232166629114545e+01,-1.130793823295287437e+00
8.420000000000000000e+03,-3.601286173633440626e+02,-3.933757961783439328e+02,3.324717881499987016e+01,4.442190804817510164e-01
8.421000000000000000e+03,6.642829581993569263e+02,8.073375796178344217e+02,-1.430546214184774954e+02,-1.854957116238003856e+00
8.422000000000000000e+03,1.610083601286173689e+03,1.769987261146496849e+03,-1.599036598603231596e+02,-2.108584769717007923e+00
8.423000000000000000e+03,2.421093247588424219e+03,2.605248407643312021e+03,-1.841551600548878014e+02,-2.501805168424668047e+00
8.424000000000000000e+03,2.894405144694533647e+03,3.139261146496815400e+03,-2.448560018022817530e+02,-3.312644140534217296e+00
8.425000000000000000e+03,3.488720257234726887e+03,3.770904458598726251e+03,-2.821842013639993638e+02,-3.839955371914663296e+00
8.426000000000000000e+03,3.741427652733118975e+03,3.903796178343949123e+03,-1.623685256108301473e+02,-2.194546292227060658e+00
8.427000000000000000e+03,3.867781350482315247e+03,4.310828025477707342e+03,-4.430466749953920953e+02,-5.994150673977470589e+00
8.428000000000000000e+03,4.068012861736334344e+03,4.235821656050955426e+03,-1.678087943146210819e+02,-2.287475584137407481e+00
8.429000000000000000e+03,4.060398713826366475e+03,4.377070063694267446e+03,-3.166713498679009717e+02,-4.319038313167629539e+00
8.430000000000000000e+03,4.060398713826366475e+03,4.348738853503185055e+03,-2.883401396768185805e+02,-3.926459346441038889e+00
8.431000000000000000e+03,3.871073954983922704e+03,4.186292993630573619e+03,-3.152190386466509153e+02,-4.252616857518934701e+00
8.432000000000000000e+03,3.844321543408359958e+03,4.071133757961783431e+03,-2.268122145534234733e+02,-3.045635752132430429e+00
8.433000000000000000e+03,3.325324758842443771e+03,3.787210191082802339e+03,-4.618854322403585684e+02,-6.266739852533524058e+00
