time_us,abs_welch_t
2.175199999999999800e+00,1.244312102495345185e+00
2.176000000000000156e+00,5.306626745920293153e-01
2.176800000000000068e+00,4.857948725619935099e-02
2.177599999999999980e+00,1.106256592265125321e-01
2.178400000000000336e+00,3.357359681023971421e-01
2.179199999999999804e+00,8.152463437868678886e-01
2.179999999999999716e+00,1.149681768938201731e+00
2.180800000000000072e+00,2.256135466049444371e+00
2.181599999999999984e+00,2.190435150222872274e+00
2.182399999999999896e+00,1.051412641803862069e+00
2.183200000000000252e+00,2.159826377993827873e-01
2.184000000000000163e+00,7.325385704586088176e-01
2.184799999999999631e+00,7.447363101411291764e-01
2.185599999999999987e+00,2.874659462156277101e-01
2.186399999999999899e+00,1.005379302694293431e+00
2.187199999999999811e+00,7.507052596546794909e-01
2.188000000000000167e+00,8.122151750385909752e-01
2.188800000000000079e+00,9.623398054007595848e-01
2.189599999999999991e+00,2.104839336349181300e-01
2.190399999999999903e+00,7.630385637704506507e-01
2.191199999999999815e+00,1.323685387553856785e+00
2.191999999999999726e+00,8.460147859403170933e-01
2.192800000000000082e+00,3.165656564886444313e-01
2.193599999999999994e+00,8.835835187171547922e-02
2.194399999999999906e+00,7.949297570928899326e-01
2.195200000000000262e+00,1.328432395194114601e+00
2.195999999999999730e+00,1.121142751796117887e+00
2.196800000000000086e+00,1.293140268573580220e+00
2.197599999999999998e+00,1.025190420972752037e+00
2.198399999999999910e+00,5.735401748433406333e-01
2.199200000000000266e+00,2.429841903270243686e-01
2.200000000000000178e+00,2.670889135092721078e-01
2.200800000000000090e+00,1.234451699700710003e+00
2.201600000000000001e+00,2.628171641826116733e+00
2.202399999999999913e+00,2.180003614614594909e+00
2.203199999999999825e+00,1.589048766540472890e+00
2.204000000000000181e+00,4.382554568374592008e-01
2.204800000000000093e+00,2.684573893258324767e-02
2.205600000000000005e+00,2.034724753739766412e-01
2.206400000000000361e+00,1.175503684204223687e+00
2.207199999999999829e+00,8.702987797985796137e-01
2.207999999999999741e+00,3.902543122699080325e-01
2.208800000000000097e+00,9.407083676476107881e-01
2.209600000000000009e+00,1.232438950317829685e+00
2.210399999999999920e+00,2.185259487197944939e+00
2.211200000000000276e+00,6.658306690520179316e-01
2.212000000000000188e+00,7.170910522527498832e-02
2.212799999999999656e+00,1.419113361054307187e+00
2.213600000000000012e+00,7.547349130871014999e-01
2.214399999999999924e+00,1.488456236020064272e-01
2.215199999999999836e+00,1.604293490746724782e+00
2.216000000000000192e+00,1.962356477744710004e+00
2.216800000000000104e+00,1.434746719650353386e+00
2.217600000000000016e+00,1.133731228350814302e+00
2.218399999999999928e+00,1.504449049299545704e+00
2.219199999999999839e+00,6.806329586542343435e-01
2.219999999999999751e+00,1.956007996676578653e-01
2.220800000000000107e+00,2.193031708372243649e-01
2.221600000000000019e+00,7.543953375995389454e-02
2.222399999999999931e+00,1.182789465424971369e-02
2.223200000000000287e+00,2.127860197994767555e-01
2.223999999999999755e+00,1.310897044055800154e-01
2.224799999999999667e+00,1.443611605620859217e-01
2.225600000000000023e+00,6.837549742471000780e-01
2.226399999999999935e+00,1.434662172091494936e+00
2.227199999999999847e+00,1.299954970742574156e+00
2.228000000000000203e+00,7.491367767702717950e-01
2.228800000000000114e+00,1.562565888700768735e-01
2.229599999999999582e+00,1.798248573312162257e+00
2.230399999999999938e+00,2.880702903484268163e+00
2.231199999999999850e+00,2.649436316470248354e+00
2.231999999999999762e+00,3.479720090301668400e-01
2.232800000000000118e+00,1.769399579880865492e+00
2.233600000000000030e+00,2.101787485329556393e+00
2.234399999999999942e+00,1.569647688963872190e+00
2.235199999999999854e+00,4.169760447554957117e-01
2.235999999999999766e+00,1.054543707206152980e+00
2.236800000000000122e+00,1.142621045347259612e+00
2.237600000000000033e+00,8.984225413360494850e-01
2.238399999999999945e+00,7.979169358508867438e-01
2.239200000000000301e+00,8.619626073144723843e-01
2.240000000000000213e+00,1.074124359831437170e+00
2.240799999999999681e+00,1.372092050575345556e+00
2.241600000000000037e+00,1.821200144055777681e+00
2.242399999999999949e+00,4.609898800463687052e-01
2.243199999999999861e+00,1.066216104854864621e+00
2.244000000000000217e+00,1.273378611113007430e+00
2.244800000000000129e+00,3.625764484055880588e-01
2.245600000000000041e+00,9.019680934911635806e-01
2.246400000000000396e+00,2.501750954886535094e+00
2.247199999999999864e+00,1.608498630404360474e+00
2.247999999999999776e+00,1.376864901432338417e+00
2.248800000000000132e+00,7.436862031629012382e-01
2.249600000000000044e+00,8.032864971928510567e-02
2.250399999999999956e+00,1.659163709918841878e+00
2.251200000000000312e+00,2.056044485120821275e+00
2.252000000000000224e+00,7.295053968122821031e-01
2.252799999999999692e+00,1.656077535068483375e-01
2.253600000000000048e+00,5.579052599222199538e-01
2.254399999999999959e+00,3.629489549565331208e-01
2.255199999999999871e+00,9.750387828513940036e-02
2.256000000000000227e+00,1.590947118307590724e-01
2.256800000000000139e+00,5.397015483825824411e-01
2.257600000000000051e+00,6.003097278617400834e-01
2.258399999999999963e+00,1.296846428374991644e+00
2.259199999999999875e+00,9.820253011857317249e-01
2.259999999999999787e+00,4.117944754558058307e-01
2.260800000000000143e+00,1.114579446726042145e+00
2.261600000000000055e+00,2.015976677730071387e+00
2.262399999999999967e+00,9.002822951686361153e-01
2.263200000000000323e+00,2.676262627969969721e-01
2.263999999999999790e+00,9.081068748837513027e-01
2.264799999999999702e+00,1.201451933955348439e+00
2.265600000000000058e+00,3.310834271141620544e-01
2.266399999999999970e+00,1.024990124215006126e+00
2.267199999999999882e+00,1.894675001220473609e+00
2.268000000000000238e+00,1.643377290416451419e+00
2.268800000000000150e+00,8.143377306141752481e-01
2.269599999999999618e+00,5.026895349625307707e-01
2.270399999999999974e+00,3.169991009834728590e+00
2.271199999999999886e+00,2.841729810977646320e+00
2.271999999999999797e+00,9.974501196851794926e-01
2.272800000000000153e+00,2.582538490078378768e-01
2.273600000000000065e+00,4.351155911473703758e-02
2.274399999999999977e+00,7.452295583681962654e-01
2.275199999999999889e+00,7.283661126400942099e-01
2.275999999999999801e+00,9.061234608777056776e-01
2.276800000000000157e+00,7.175502269469354877e-01
2.277600000000000069e+00,1.364199692945141373e-01
2.278399999999999981e+00,6.673622076038658868e-01
2.279200000000000337e+00,1.135856374177345973e+00
2.280000000000000249e+00,1.251133372870626426e+00
2.280799999999999716e+00,1.937974718639261962e+00
2.281600000000000072e+00,2.192858197132471432e+00
2.282399999999999984e+00,4.904614237802373267e-01
2.283199999999999896e+00,7.338831564487469095e-01
2.284000000000000252e+00,9.434785372891334454e-01
2.284800000000000164e+00,3.717174620450141020e-01
2.285600000000000076e+00,3.184569832995939875e-02
2.286399999999999988e+00,1.311849732283969949e+00
2.287199999999999900e+00,1.582313957715729247e+00
2.287999999999999812e+00,9.626543495722087451e-01
2.288800000000000168e+00,1.080673726741962826e+00
2.289600000000000080e+00,1.805162599033693083e-01
2.290399999999999991e+00,1.216505064271512282e+00
2.291200000000000347e+00,2.105927150553887905e+00
2.291999999999999815e+00,1.762102476623438330e+00
2.292799999999999727e+00,6.595856536758976096e-01
2.293600000000000083e+00,5.230661691032902905e-01
2.294399999999999995e+00,4.394960531222792399e-01
2.295199999999999907e+00,4.050792949028614309e-01
2.296000000000000263e+00,9.195948739269669270e-01
2.296800000000000175e+00,4.685434852947405471e-01
2.297599999999999643e+00,5.041389855740808779e-01
2.298399999999999999e+00,9.494050837231847728e-01
2.299199999999999910e+00,6.144840720436132164e-01
2.299999999999999822e+00,8.374796083495241739e-01
2.300800000000000178e+00,1.117980820228043237e+00
2.301600000000000090e+00,3.310158124988825001e+00
2.302400000000000002e+00,2.464741841677066336e+00
2.303199999999999914e+00,1.924615196260692496e-01
2.303999999999999826e+00,1.369448989043362319e+00
2.304799999999999738e+00,1.299728402852004860e+00
2.305600000000000094e+00,1.252212157254232627e+00
2.306400000000000006e+00,1.091540755271595664e+00
2.307199999999999918e+00,1.438750828491546452e+00
2.308000000000000274e+00,1.627686093967288361e+00
2.308799999999999741e+00,3.299269167326679408e-01
2.309600000000000097e+00,5.456893533363216253e-02
2.310400000000000009e+00,1.524272988762304992e+00
2.311199999999999921e+00,1.390310579269676161e+00
2.312000000000000277e+00,2.044516542877748699e-01
2.312800000000000189e+00,2.416023409367568792e-02
2.313600000000000101e+00,1.197520770095777065e+00
2.314400000000000013e+00,1.527665984090246454e+00
2.315199999999999925e+00,9.523095660470590751e-01
2.315999999999999837e+00,8.486063854047578570e-01
2.316800000000000193e+00,2.216650089194946160e-01
2.317600000000000104e+00,6.740886130556191791e-01
2.318400000000000016e+00,4.226301944024141721e-01
2.319200000000000372e+00,2.231900059138101633e-01
2.319999999999999840e+00,5.721187519738142324e-01
2.320799999999999752e+00,1.009159300225738187e+00
2.321600000000000108e+00,2.160745110254558288e+00
2.322400000000000020e+00,1.985049114382372304e+00
2.323199999999999932e+00,2.467263567950991332e-01
2.324000000000000288e+00,3.036105181878567816e-01
2.324800000000000200e+00,7.706538284140708184e-01
2.325599999999999667e+00,6.530384499880338423e-01
2.326400000000000023e+00,4.325736029878997635e-01
2.327199999999999935e+00,7.975404468674006653e-01
2.327999999999999847e+00,1.207249919379467684e+00
2.328800000000000203e+00,1.214514029103303416e+00
2.329600000000000115e+00,6.836812358337339690e-01
2.330400000000000027e+00,9.669925598114440524e-01
2.331199999999999939e+00,1.796992689509807173e+00
2.331999999999999851e+00,3.841816834871324415e-01
2.332799999999999763e+00,4.321757423491445205e-01
2.333600000000000119e+00,1.126320211242691355e-01
2.334400000000000031e+00,1.134780897435700986e+00
2.335199999999999942e+00,1.078258129039851410e+00
2.336000000000000298e+00,1.542523645835252699e+00
2.336799999999999766e+00,1.137440291400513948e+00
2.337599999999999678e+00,1.807882132665515340e-01
2.338400000000000034e+00,3.338028041878907670e-01
2.339199999999999946e+00,1.110411801918170099e-01
2.339999999999999858e+00,7.273039760587204361e-01
2.340800000000000214e+00,2.074965885015193301e+00
2.341600000000000126e+00,2.680977300761652415e+00
2.342399999999999594e+00,1.410145279613501224e+00
2.343199999999999950e+00,2.747628034903915606e-01
2.343999999999999861e+00,5.038094400437564957e-01
2.344799999999999773e+00,6.570871753307214735e-01
2.345600000000000129e+00,4.810181453444942745e-01
2.346400000000000041e+00,7.553448281869138414e-01
2.347199999999999953e+00,1.961611078450905765e+00
2.347999999999999865e+00,6.726161420892895482e-01
2.348799999999999777e+00,3.764922966678104777e-01
2.349600000000000133e+00,1.339410952958597911e-01
2.350400000000000045e+00,1.185998683109864560e+00
2.351199999999999957e+00,1.641108625657148101e+00
2.352000000000000313e+00,7.578564260183097145e-01
2.352800000000000225e+00,6.437133184824459509e-01
2.353599999999999692e+00,5.584284288404741670e-01
2.354400000000000048e+00,1.087656844816697443e+00
2.355199999999999960e+00,6.880495713701410831e-02
2.355999999999999872e+00,7.643708552934488365e-01
2.356800000000000228e+00,1.206512505009978309e+00
2.357600000000000140e+00,5.278491415245700757e-01
2.358400000000000052e+00,5.734838583483427010e-01
2.359199999999999964e+00,1.445385180222640065e+00
2.359999999999999876e+00,3.277260313052310359e-01
2.360799999999999788e+00,8.691135519461626879e-01
2.361600000000000144e+00,1.836765098342479696e+00
2.362400000000000055e+00,1.094642154640505405e+00
2.363199999999999967e+00,5.172002788605101209e-01
2.364000000000000323e+00,9.095239732980441305e-01
2.364800000000000235e+00,8.159787318122435629e-01
2.365599999999999703e+00,5.642382516895592115e-01
2.366400000000000059e+00,9.480672267261899266e-01
2.367199999999999971e+00,2.096245050571350799e+00
2.367999999999999883e+00,1.069783317537369882e+00
2.368800000000000239e+00,1.043045628422508919e+00
2.369600000000000151e+00,7.417062924449427941e-01
2.370400000000000063e+00,2.161093657139669943e+00
2.371199999999999974e+00,3.127444324619714333e+00
2.371999999999999886e+00,1.370119716245864483e+00
2.372799999999999798e+00,5.231829550729231171e-01
2.373600000000000154e+00,1.978096033439154244e-01
2.374400000000000066e+00,9.348291608313177292e-01
2.375199999999999978e+00,9.369879148611095498e-01
2.376000000000000334e+00,8.681449349080342381e-01
2.376799999999999802e+00,1.478337712558433770e-01
2.377599999999999714e+00,5.427769700938188668e-01
2.378400000000000070e+00,3.629909777372289925e-01
2.379199999999999982e+00,1.452878551370439641e+00
2.379999999999999893e+00,1.202615702519281404e+00
2.380800000000000249e+00,1.767567968455638017e+00
2.381600000000000161e+00,2.218724309618115509e+00
2.382399999999999629e+00,1.841586599607498931e+00
2.383199999999999985e+00,3.623000460889513330e-01
2.383999999999999897e+00,6.469878885918373124e-01
2.384799999999999809e+00,4.885588207915769754e-01
2.385600000000000165e+00,5.738237479220517079e-01
2.386400000000000077e+00,1.251587661712027233e-01
2.387199999999999989e+00,9.418602914167507612e-01
2.387999999999999901e+00,6.776108609969803132e-01
2.388799999999999812e+00,6.920351939734068480e-01
2.389600000000000168e+00,5.353955957123831544e-01
2.390400000000000080e+00,1.331250506051254168e-01
2.391199999999999992e+00,2.105470056699058734e+00
2.392000000000000348e+00,9.711361867081389487e-01
2.392800000000000260e+00,2.347583868559891540e-01
2.393599999999999728e+00,7.374729658982259739e-01
2.394400000000000084e+00,1.377237076427061613e+00
2.395199999999999996e+00,1.080226516938681103e+00
2.395999999999999908e+00,1.487973093579849193e+00
2.396800000000000264e+00,1.243512588909858385e+00
2.397600000000000176e+00,6.418272528034104640e-01
2.398400000000000087e+00,5.743167513827815984e-01
2.399199999999999999e+00,3.055083825012707144e-01
2.399999999999999911e+00,5.596558956373202109e-01
2.400799999999999823e+00,1.888438033031133723e-01
2.401600000000000179e+00,2.757748247816150577e+00
2.402400000000000091e+00,2.840368753928538048e+00
2.403200000000000003e+00,1.156154984195789881e+00
2.404000000000000359e+00,9.913868059867754490e-02
2.404799999999999827e+00,4.492571119825522485e-02
2.405599999999999739e+00,2.616389099295005072e-02
2.406400000000000095e+00,1.298560235326802204e-01
2.407200000000000006e+00,8.917489671814714525e-01
2.407999999999999918e+00,4.363597643660619974e-01
2.408800000000000274e+00,1.072616320442649540e+00
2.409600000000000186e+00,1.006509109372083488e+00
2.410399999999999654e+00,6.854241612071976242e-01
2.411200000000000010e+00,4.611718950992282906e-01
2.411999999999999922e+00,1.448406593734487435e+00
2.412799999999999834e+00,1.902397335172598902e+00
2.413600000000000190e+00,1.015088286074666418e-01
2.414400000000000102e+00,1.447071371149283303e+00
2.415200000000000014e+00,1.554246053742389222e+00
2.415999999999999925e+00,1.627264826914406104e+00
2.416799999999999837e+00,1.442031350123484934e+00
2.417599999999999749e+00,6.176354463261082284e-01
2.418400000000000105e+00,3.829785803774416603e-02
2.419200000000000017e+00,6.531576655755297889e-01
2.419999999999999929e+00,2.820224042522973540e-01
2.420800000000000285e+00,2.797417187438040048e-02
2.421599999999999753e+00,6.750804201136273441e-01
2.422399999999999665e+00,1.167752056454386400e+00
2.423200000000000021e+00,5.119772751604861893e-01
2.423999999999999932e+00,7.408770681224396970e-01
2.424799999999999844e+00,9.969537724428531034e-01
2.425600000000000200e+00,6.047796099805088366e-01
2.426400000000000112e+00,7.869010684922186361e-01
2.427200000000000024e+00,1.595477234398050115e+00
2.427999999999999936e+00,7.690970558736930363e-01
2.428799999999999848e+00,4.057455836820927919e-01
2.429600000000000204e+00,8.015905756297113660e-01
2.430400000000000116e+00,1.332952806023053549e+00
2.431200000000000028e+00,2.380641029032349199e+00
2.432000000000000384e+00,1.077231419298164683e+00
2.432799999999999851e+00,8.602920330011857297e-01
2.433599999999999763e+00,1.107728786099485774e+00
2.434400000000000119e+00,5.683744681782174624e-01
2.435200000000000031e+00,1.055112027070869818e+00
2.435999999999999943e+00,1.742039907120673581e+00
2.436800000000000299e+00,2.018416769794705967e+00
2.437600000000000211e+00,8.381806065978086862e-01
2.438399999999999679e+00,4.296910938809722635e-01
2.439200000000000035e+00,5.847949383380079968e-01
2.439999999999999947e+00,6.152804876863156025e-01
2.440799999999999859e+00,1.183276453408383500e+00
2.441600000000000215e+00,1.952061096867500289e+00
2.442400000000000126e+00,1.701445698826832054e+00
2.443200000000000038e+00,6.729769608636037015e-01
2.443999999999999950e+00,1.118100568974021769e+00
2.444799999999999862e+00,1.313953785121383111e-01
2.445599999999999774e+00,5.870416804473216343e-01
2.446400000000000130e+00,1.099291907120290235e+00
2.447200000000000042e+00,1.250009417059879002e+00
2.447999999999999954e+00,6.991947391574236947e-01
2.448800000000000310e+00,1.212349371317667235e-01
2.449599999999999778e+00,6.292955237319578510e-01
2.450399999999999689e+00,8.990885131214243486e-01
2.451200000000000045e+00,1.631360872617059199e+00
2.451999999999999957e+00,4.159710165625210010e-01
2.452799999999999869e+00,1.172395321801819934e+00
2.453600000000000225e+00,4.776167502943661214e-01
2.454400000000000137e+00,1.418394133983340799e+00
2.455199999999999605e+00,3.257990424692217002e-01
2.455999999999999961e+00,4.900579328908047927e-01
2.456799999999999873e+00,1.202621057785784986e+00
2.457599999999999785e+00,8.369683722694991612e-01
2.458400000000000141e+00,7.147564902242525831e-02
2.459200000000000053e+00,3.594623169763282444e-01
2.459999999999999964e+00,1.468878453525639949e-01
2.460799999999999876e+00,2.400737880195513985e-01
2.461599999999999788e+00,1.930040761872908739e+00
2.462399999999999700e+00,2.064231056665218222e+00
2.463200000000000056e+00,8.531192514037293576e-03
2.463999999999999968e+00,6.065882818871423110e-01
2.464799999999999880e+00,9.263316072240983523e-01
2.465600000000000236e+00,2.353285825816341104e-01
2.466399999999999704e+00,2.720135134357611340e-01
2.467200000000000060e+00,1.270414492440038234e+00
2.467999999999999972e+00,1.365394125306198747e+00
2.468799999999999883e+00,3.324146300700044354e-01
2.469600000000000239e+00,6.996605884279009091e-01
2.470400000000000151e+00,8.570907905005754612e-01
2.471200000000000063e+00,2.101896222429771033e+00
2.471999999999999975e+00,6.572569538251114007e-01
2.472799999999999887e+00,8.390710949905425542e-01
2.473599999999999799e+00,3.744993818977933597e-01
2.474400000000000155e+00,1.616528000664687825e+00
2.475200000000000067e+00,1.765896876170948593e+00
2.475999999999999979e+00,1.151415643081954210e+00
2.476800000000000335e+00,7.434696598673498080e-01
2.477599999999999802e+00,2.887381565367819203e-01
2.478399999999999714e+00,3.415363121242093736e-01
2.479200000000000070e+00,9.122504054638844728e-01
2.479999999999999982e+00,1.252623810785063796e+00
2.480799999999999894e+00,1.079360497448411227e+00
2.481600000000000250e+00,1.724810302689560482e+00
2.482400000000000162e+00,1.408415446312606178e+00
2.483199999999999630e+00,5.788655432253239086e-01
2.483999999999999986e+00,1.115012520920468431e+00
2.484799999999999898e+00,3.911900775822664267e-01
2.485599999999999810e+00,2.779525780894752662e-01
2.486400000000000166e+00,6.137367232547067536e-02
2.487200000000000077e+00,7.623646075355210439e-01
2.487999999999999989e+00,9.468060906001171118e-01
2.488800000000000345e+00,4.096047461443635962e-01
2.489599999999999813e+00,3.587374386181157310e-02
2.490399999999999725e+00,6.556296371514387378e-01
2.491200000000000081e+00,1.762163557544335957e+00
2.491999999999999993e+00,1.063205216515993534e+00
2.492799999999999905e+00,1.654022311034055726e-01
2.493600000000000261e+00,3.036642782594324297e-01
2.494400000000000173e+00,5.374765647914129252e-01
2.495199999999999640e+00,1.151526187517682293e-01
2.495999999999999996e+00,4.438454571765140799e-02
2.496799999999999908e+00,1.505835906018190506e+00
2.497599999999999820e+00,7.686421564124810146e-01
2.498400000000000176e+00,3.351061220629533710e-01
2.499200000000000088e+00,7.572855257172943499e-01
2.500000000000000000e+00,7.856589786813097387e-01
2.500799999999999912e+00,7.098172990185163123e-01
2.501599999999999824e+00,2.259001607907193510e+00
2.502400000000000180e+00,2.392240130353114225e+00
2.503200000000000092e+00,7.831918478696818786e-01
2.504000000000000004e+00,1.059792556211513359e+00
2.504800000000000360e+00,2.450804965325796836e-01
2.505600000000000271e+00,6.997020735429970717e-01
2.506399999999999739e+00,1.801184220905819089e+00
2.507200000000000095e+00,2.493287527565622330e+00
2.508000000000000007e+00,2.304612694166607856e+00
2.508799999999999919e+00,3.674105216057320100e-01
2.509600000000000275e+00,7.084494815155096825e-01
2.510400000000000187e+00,1.260142487141784340e+00
2.511200000000000099e+00,1.322011871863979060e+00
2.512000000000000011e+00,7.220664170961215156e-01
2.512799999999999923e+00,6.073778105097713542e-01
2.513599999999999834e+00,5.452559587202274877e-02
2.514400000000000190e+00,1.627588556824126842e+00
2.515200000000000102e+00,1.054541971286933943e+00
2.516000000000000014e+00,5.529240686723798648e-01
2.516800000000000370e+00,4.042695198098178455e-01
2.517599999999999838e+00,5.208892283474901852e-01
2.518399999999999750e+00,5.978183677524634421e-01
2.519200000000000106e+00,1.087038475171124174e+00
2.520000000000000018e+00,1.615440939093664152e+00
2.520799999999999930e+00,1.115126521865750009e+00
2.521600000000000286e+00,1.489644268904926072e+00
2.522400000000000198e+00,1.788401686940308766e+00
2.523199999999999665e+00,4.104086638196284276e-01
2.524000000000000021e+00,8.359424914191175837e-01
2.524799999999999933e+00,3.797703739833855341e-01
2.525599999999999845e+00,3.339571477686324452e-01
2.526400000000000201e+00,1.544607195063670280e-01
2.527200000000000113e+00,8.411284601906787728e-01
2.528000000000000025e+00,1.018603072875369442e+00
2.528799999999999937e+00,8.021253854875548539e-01
2.529599999999999849e+00,7.973437271633895262e-01
2.530399999999999761e+00,1.559872937854706487e+00
2.531200000000000117e+00,2.677127226564858464e+00
2.532000000000000028e+00,1.635813750589208748e+00
2.532799999999999940e+00,6.267259615359470626e-01
2.533600000000000296e+00,2.779193733085791873e-01
2.534399999999999764e+00,2.798300751913217477e-01
2.535199999999999676e+00,7.669871237780769846e-01
2.536000000000000032e+00,1.149485475345351171e+00
2.536799999999999944e+00,7.533792491771610367e-01
2.537599999999999856e+00,8.760711769107238922e-01
2.538400000000000212e+00,6.719772321203812404e-02
2.539200000000000124e+00,4.414428202755534825e-01
2.540000000000000036e+00,1.302746136041155189e+00
2.540799999999999947e+00,1.258789642320899071e+00
2.541599999999999859e+00,2.132183306850306881e+00
2.542400000000000215e+00,8.904014075014687890e-01
2.543200000000000127e+00,9.047068867749826770e-01
2.544000000000000039e+00,1.623396828836112471e+00
2.544800000000000395e+00,9.852760132673804572e-01
2.545599999999999863e+00,3.542505842606152311e-01
2.546399999999999775e+00,1.214821364801148329e+00
2.547200000000000131e+00,1.549845503587933715e+00
2.548000000000000043e+00,1.228063126581338649e+00
2.548799999999999955e+00,3.517599279684971991e-01
2.549600000000000311e+00,3.933323643204640341e-01
2.550400000000000222e+00,6.999862334041836442e-01
2.551199999999999690e+00,1.432001707149822112e+00
2.552000000000000046e+00,7.700618000625509829e-01
2.552799999999999958e+00,3.338609266256841734e-01
2.553599999999999870e+00,5.083933491242002001e-01
2.554400000000000226e+00,1.074099167045842185e+00
2.555200000000000138e+00,1.965557775703407895e-01
2.556000000000000050e+00,2.833024781293846939e-01
2.556799999999999962e+00,3.722931979630429433e-01
2.557599999999999874e+00,7.777466559991902395e-01
2.558399999999999785e+00,2.278384132327236355e-01
2.559200000000000141e+00,8.192509005681495315e-01
2.560000000000000053e+00,7.493474273873170777e-01
2.560799999999999965e+00,8.655591624572734899e-01
2.561600000000000321e+00,1.769067573181541508e+00
2.562399999999999789e+00,1.861064605321538279e+00
2.563199999999999701e+00,2.924508317847284156e-01
2.564000000000000057e+00,9.510842482505190709e-01
2.564799999999999969e+00,9.614933512928458548e-01
2.565599999999999881e+00,1.880239819026833792e-01
2.566400000000000237e+00,2.104138299452882332e-01
2.567200000000000149e+00,1.446485135653551302e+00
2.567999999999999616e+00,1.891218861055019129e+00
2.568799999999999972e+00,9.230416223263314679e-01
2.569599999999999884e+00,7.821739054449045048e-01
2.570399999999999796e+00,1.682558209716818576e+00
2.571200000000000152e+00,1.879261561075829423e+00
2.572000000000000064e+00,8.018581657588920164e-01
2.572799999999999976e+00,7.388306409891276516e-01
2.573599999999999888e+00,5.232755629246979012e-01
2.574399999999999800e+00,1.518029639336070158e+00
2.575199999999999712e+00,1.501159287689132871e+00
2.576000000000000068e+00,3.899991113758438654e-01
2.576799999999999979e+00,5.212881254085981880e-02
2.577599999999999891e+00,1.273777578958645018e-01
2.578400000000000247e+00,4.203179624426111594e-01
2.579199999999999715e+00,5.510534902524366618e-01
2.580000000000000071e+00,1.936564919408319430e+00
2.580799999999999983e+00,2.169483580142960388e+00
2.581599999999999895e+00,1.893733550318469572e+00
2.582400000000000251e+00,1.537935976472206034e+00
2.583200000000000163e+00,1.188790792069274876e-01
2.584000000000000075e+00,1.090193593029635366e+00
2.584799999999999986e+00,6.469937570521475667e-01
2.585599999999999898e+00,2.485311023647617662e-02
2.586399999999999810e+00,2.226202428257353094e-01
2.587200000000000166e+00,8.218978621145712760e-01
2.588000000000000078e+00,8.707909302047451838e-01
2.588799999999999990e+00,1.184451895003856059e+00
2.589600000000000346e+00,2.754202159038026121e-01
2.590399999999999814e+00,3.812268442070127494e-01
2.591199999999999726e+00,1.288596218336371502e+00
2.592000000000000082e+00,1.770010761814714950e+00
2.592799999999999994e+00,2.538692500099115623e-01
2.593599999999999905e+00,1.041171399230416683e-01
2.594400000000000261e+00,1.161002919758550522e+00
2.595200000000000173e+00,1.305072390415935146e+00
2.595999999999999641e+00,9.380025141027308333e-01
2.596799999999999997e+00,5.220387727974512559e-01
2.597599999999999909e+00,5.845859896650837939e-01
2.598399999999999821e+00,2.052092922675709252e-01
2.599200000000000177e+00,2.093637395392049239e-01
2.600000000000000089e+00,6.223929524012753456e-01
2.600800000000000001e+00,1.487540712375252872e+00
2.601599999999999913e+00,3.261960907748902017e+00
2.602399999999999824e+00,3.006367788757721815e+00
2.603199999999999736e+00,1.530024870370297219e+00
2.604000000000000092e+00,8.423776701480211182e-01
2.604800000000000004e+00,4.643938052883359036e-01
2.605599999999999916e+00,6.670694676989806678e-03
2.606400000000000272e+00,8.412728429485100134e-01
2.607200000000000184e+00,8.208375881719489620e-01
2.607999999999999652e+00,1.059940951814333010e+00
2.608800000000000008e+00,2.891950216522323758e-01
2.609599999999999920e+00,2.414647748439745778e-01
2.610399999999999832e+00,6.169557609058294867e-01
2.611200000000000188e+00,3.030987435455457235e-01
2.612000000000000099e+00,2.324448703411837597e-02
2.612800000000000011e+00,1.776413386152360108e-01
2.613599999999999923e+00,1.226177640968972860e+00
2.614399999999999835e+00,2.132796225800160261e+00
2.615199999999999747e+00,2.388651424607981522e+00
2.616000000000000103e+00,1.043523791078899032e+00
2.616800000000000015e+00,1.552419152444866057e-01
2.617599999999999927e+00,4.917956691598865948e-01
2.618400000000000283e+00,4.447695452864719456e-01
2.619199999999999751e+00,1.283017407251220987e-01
2.620000000000000107e+00,4.954700048621590303e-01
2.620800000000000018e+00,1.113179326079152043e+00
2.621599999999999930e+00,1.618543274633252205e+00
2.622400000000000286e+00,1.736425181991897659e+00
2.623200000000000198e+00,7.015032820530113788e-01
2.624000000000000110e+00,1.495185576047141640e-01
2.624800000000000022e+00,6.998580759189479972e-01
2.625599999999999934e+00,6.661370980123160201e-01
2.626399999999999846e+00,8.612215445583366602e-01
2.627200000000000202e+00,1.323737463825729876e-01
2.628000000000000114e+00,6.950726813792830194e-01
2.628800000000000026e+00,5.315086169905814950e-01
2.629600000000000382e+00,1.150135920569351905e-01
2.630399999999999849e+00,6.721617829217113593e-01
2.631199999999999761e+00,1.649911390431895830e+00
2.632000000000000117e+00,5.731047875606437580e-01
2.632800000000000029e+00,1.906105347414729367e-01
2.633599999999999941e+00,5.319031056364046384e-01
2.634400000000000297e+00,7.300795020611763331e-01
2.635200000000000209e+00,1.777161252386218804e+00
2.635999999999999677e+00,1.599276878195901253e+00
2.636800000000000033e+00,1.074940509134931110e+00
2.637599999999999945e+00,5.702287931356297968e-02
2.638399999999999856e+00,8.238136470128427646e-01
2.639200000000000212e+00,1.188541995477704338e+00
2.640000000000000124e+00,2.933581286626392171e-01
