sample,mean_class0,mean_class1
6078,14515.1,14223.5
6079,13956.2,13708.6
6080,13885.1,13595.7
6081,13144.3,12968.8
6082,12908.1,12646.7
6083,12920.8,12657.5
6084,11986.2,11878.1
6085,11962.4,11613.5
6086,11576.5,11481.9
6087,11019.1,10761.3
6088,10414.7,10213.9
6089,9760.04,9611.77
6090,9652.9,9442.45
6091,9392.15,9168.67
6092,8955.93,8806.4
6093,8734.01,8515.18
6094,8256.42,8120.53
6095,8149.53,7940.64
6096,7979.49,7928.53
6097,8048.4,7861.78
6098,8072.99,7931.28
6099,7849.45,7805.42
6100,7923.28,7755
6101,8139.87,8051.97
6102,8240.91,8020.96
6103,8313.9,8196.38
6104,8478.52,8247.24
6105,8636.78,8474.2
6106,8781.73,8621.62
6107,8894.56,8653.4
6108,9163.61,8884.49
6109,9065.79,9011.46
6110,9382.82,9086.28
6111,9416.31,9333.69
6112,9485.14,9226.05
6113,9569.99,9369.51
6114,9449.45,9316
6115,9552.28,9367.88
6116,9497.01,9269.52
6117,9423.43,9258.61
6118,9451.4,9234.3
6119,9107.67,8913.87
6120,9385.11,9145.56
6121,9199.72,9009.57
6122,8725.28,8511.14
6123,9100.55,8811.73
6124,8879.39,8780.2
6125,10350.6,10035.3
6126,14361.2,13981.6
6127,21686.8,21116.1
6128,24708.7,24079.6
6129,28378.1,27611.8
6130,30632.9,30184.4
6131,31378,31341.7
6132,29446.2,29167.9
6133,29085.2,28658.7
6134,29434.7,29222.8
6135,30665.2,30321.5
6136,31572.9,31223
6137,32294.9,32116
6138,32337,32225.3
6139,31915.7,31779.6
6140,30818,30612.2
6141,29014.5,28777.1
6142,27083,26944.3
6143,24821.4,24730.3
6144,22071.9,21960.8
6145,20000,19879.9
6146,17779.2,17785.5
6147,15238.8,15079.8
6148,12864.3,12769.7
6149,10712.2,10696.8
6150,8802.16,8695.75
6151,7501.22,7415.84
6152,6323.28,6181.8
6153,5671.84,5522.56
6154,5055.41,4896.21
6155,4829.67,4707.05
6156,4195.09,4146.6
6157,3786.51,3606.77
6158,3407.09,3264.26
6159,3002.91,3004.99
6160,3284.43,3030.42
6161,3516.86,3437.19
6162,4086.17,3874.1
6163,4607.49,4417.98
6164,5281.23,5104.71
6165,6228.77,6023.56
6166,7107.65,6817.33
6167,8094.69,7877.93
6168,9195.49,8892.31
6169,10233.2,10032.5
6170,11373.7,11064.3
6171,12282.7,12101.8
6172,13260.9,12947.3
6173,13944.2,13720.4
6174,14385.8,14217.7
6175,14906.9,14662.7
6176,15080.3,14900.5
6177,15318,15044
6178,15330.8,15112.7
6179,15461.9,15215.2
6180,15393.8,15156.8
6181,15208.9,14999.3
6182,15081.6,14822.8
6183,14798.2,14529.1
6184,14426.7,14315.3
6185,15186.2,14918.5
6186,13915.2,13762.5
6187,15342.3,15109
6188,14683,14442.3
6189,14599.7,14573.8
6190,13304,13102.2
6191,14864.4,14559.4
6192,16513.1,16355.3
6193,15548.8,15396.2
6194,14121.9,13905.8
6195,14122.6,13845.6
6196,14802.4,14618.8
6197,15169.4,14886.3
6198,15199.3,14990.6
6199,14902.8,14781.3
6200,14721.3,14475.8
6201,14057.6,13921.2
6202,14302.9,14040.5
6203,14339.8,14253.2
6204,13862.1,13649.9
6205,13818.5,13639.5
6206,12933.8,12783.2
6207,12828.8,12587.9
6208,12658.3,12488.2
6209,11799.6,11686.7
6210,11784,11471.5
6211,11207.2,11128
6212,10818.3,10566.5
6213,10037.5,9887.53
6214,9473.95,9328.79
6215,9329,9165.14
6216,8928.3,8761.21
6217,8670.6,8517.15
6218,8225.14,8128.34
6219,7923.45,7819.94
6220,7776.47,7579.92
6221,7582.01,7499.94
6222,7778.42,7536.79
6223,7655.08,7496.08
6224,7598.37,7462.14
6225,7685.85,7399
6226,7777.06,7659.64
6227,8020.6,7730.94
6228,7909.64,7803.79
6229,8265.83,8067.69
6230,8360.6,8157.47
6231,8470.21,8368.37
6232,8710.95,8451.78
6233,8784.78,8639.4
6234,8932.87,8855.71
6235,9136.32,8846.6
6236,9155.81,9085.42
6237,9348.15,9072.88
6238,9249.57,9096.85
6239,9309.5,9152.86
6240,9329.59,9108.45
6241,9263.64,9051.23
6242,9249.65,9003.38
6243,9106.82,9011.97
6244,8915.84,8733.29
6245,9068.08,8896.52
6246,8882.52,8802.79
6247,8462.5,8251.1
6248,8687.64,8585.54
6249,8711.8,8597.05
6250,10036.8,9695.79
6251,13862.7,13497.6
6252,20383.4,19790.9
6253,21670.9,21404.3
6254,24022.4,23883.7
6255,26430.8,26808.3
6256,28430.5,29433.9
6257,26768.8,27594.7
6258,26035.1,26802.2
6259,26692.1,27401.2
6260,27874.8,28467.8
6261,28308.3,28965
6262,29274.9,29845.2
6263,29457,30419.9
6264,28952.2,29876
6265,27552.6,28564.6
6266,26051.3,26958.3
6267,24467.5,25410.1
6268,22512.3,23402.4
6269,20090.9,20805.3
6270,18224.5,18894
6271,16454,17057
6272,14066,14471.5
6273,11843.6,12282.2
6274,10083.1,10398.4
6275,8454.7,8685.19
6276,7342.45,7433.88
6277,6275.56,6237.64
6278,5477.21,5462.77
6279,4939.87,4709.28
6280,4651.57,4527.85
6281,4197.55,4024.61
6282,3788.12,3572.15
6283,3433.71,3154.04
6284,3156.94,2973.12
6285,3305.2,2954.65
6286,3489.57,3209.36
6287,3948.59,3649.29
6288,4368.7,4079.59
6289,5002.09,4759.88
6290,5742.11,5562.59
6291,6527.41,6219.94
6292,7387.21,7289.39
6293,8298.64,8150.16
6294,9290.68,9194.27
6295,10163.4,10118.6
6296,11017.1,10988.6
6297,11901.9,11920.9
6298,12446.9,12432.1
6299,12872.5,13063.9
6300,13314.6,13458.6
6301,13497.6,13651.5
6302,13667.3,13913
6303,13636.7,13873.8
6304,13808.9,14124.4
6305,13698.3,13974.7
6306,13531.7,13812.1
6307,13465.7,13802.4
6308,13147,13322.8
6309,12888.2,13322.3
6310,13575,13729.6
6311,12350.9,12612.8
6312,13768.6,14062.2
6313,13074.9,13195.1
6314,13089.6,13493.9
6315,11709.5,11874.8
6316,13257.8,13372.2
6317,14931.3,15229
6318,13918,14178.6
6319,12487.7,12877.1
6320,12427.1,12546.7
6321,13114,13484.7
6322,13503.4,13704.4
6323,13510.4,13778.1
6324,13319.1,13670.9
6325,13029.2,13183.2
6326,12443.5,12808.3
6327,12658.6,12833.2
6328,12721.9,13024.4
6329,12315.4,12585.5
6330,12182.4,12381.6
6331,11404.7,11754.4
6332,11256.1,11419.1
6333,11195.9,11473
6334,10388.1,10729.3
6335,10325.2,10396.6
6336,9888.21,10281.4
6337,9467.59,9618.9
6338,8808.1,9060.17
6339,8295.25,8529.78
6340,8151.4,8290.1
6341,7886.67,8050.86
6342,7542.76,7665.14
6343,7283.28,7423.23
6344,6983.97,7039.57
6345,6748.23,6790.96
6346,6648.71,6791.22
6347,6741.02,6685.81
6348,6693.64,6833.65
6349,6582.76,6665.71
6350,6581.91,6593.2
6351,6766.03,6890.01
6352,6870.29,6878.32
6353,6895.56,7075.31
6354,7121.29,7144.12
6355,7214.71,7309.14
6356,7331.18,7496.76
6357,7469.86,7486.02
6358,7655.93,7785.32
6359,7705.26,7836.69
6360,7892.85,7915.64
6361,7948.29,8076.63
6362,7971.6,8054.12
6363,8050.27,8197.5
6364,7974.74,8111.33
6365,7973.38,8193.29
6366,7981.27,8064.09
6367,7829.19,8080.49
6368,7908.37,8127.06
6369,7596.16,7734.38
6370,7807.92,7998.02
6371,7682.71,7847.52
6372,7177.07,7322.8
6373,7586.75,7699.93
6374,7454.52,7592.98
6375,8789.79,8789.73
6376,12733.9,12580.9
6377,19693.9,19399.1
6378,22521.1,22232.7
6379,26440.8,25682.8
6380,29577.8,28697.4
6381,31176.4,30583
6382,29253.1,28514.4
6383,28770.4,27820
6384,29053.5,28279.2
6385,30236.3,29393
6386,31020.2,30202.3
6387,32014.2,31306.9
6388,32230.1,31700.8
6389,31839.2,31112.1
6390,30640.9,29819.4
6391,28947.6,27993.9
6392,26924.8,26268
6393,24677.7,24039.9
6394,21818.7,21277.7
6395,19596.5,19099.5
6396,17327.4,17045.7
6397,14549.7,14329.1
6398,12160.2,11959.6
6399,9927.63,9875.59
6400,7934.3,7854.22
6401,6452.22,6543.12
6402,5164.08,5216.13
6403,4318.6,4495.29
6404,3728.36,3809.16
6405,3383.78,3562.01
6406,2816.34,3015.65
6407,2325.45,2529.59
6408,1967.98,2101.61
6409,1582.28,1903.59
6410,1689.18,1801.54
6411,1989.26,2248.25
6412,2477.86,2662.66
6413,3092.01,3203.09
6414,3751.16,3914.91
6415,4681.15,4754.81
6416,5615.22,5573.84
6417,6593.86,6630.06
6418,7772.57,7676.48
6419,8867.69,8763.45
6420,9944.24,9765.03
6421,10966,10806
6422,11942.8,11719.4
6423,12729.5,12490.1
6424,13299.5,13042.1
6425,13774.2,13417.6
6426,14090.9,13843.5
6427,14275.1,13900
6428,14382.2,14108.2
6429,14491.2,14130.5
6430,14411.4,14057
6431,14286.4,13965.4
6432,14131.5,13759.5
6433,13900.4,13537.4
6434,13574.8,13258.1
6435,14204.7,13800.5
6436,13049.3,12684.8
6437,14385.8,14060.7
6438,13765.2,13376.7
6439,13762.5,13500
6440,12338.2,11965.6
6441,13908.6,13500.1
6442,15565.7,15288.1
6443,14690.1,14402.9
6444,13200.7,12857.5
6445,13163.1,12752.8
6446,13877.3,13567.4
6447,14227.1,13783.8
6448,14355.1,14022.9
6449,14036.7,13665.7
6450,13792.6,13374.7
6451,13186.6,12856.1
6452,13384.1,12953.1
6453,13505.5,13240.4
6454,12981.4,12558.3
6455,12919,12568.3
6456,12038.7,11792.2
6457,11855.7,11502
6458,11812.4,11500.2
6459,10846.2,10603.4
6460,10811.8,10451
6461,10265.3,10062
6462,9842.52,9542.27
6463,9183.62,8916.53
6464,8488.1,8189.94
6465,8357.38,8155.32
6466,7929.13,7651.65
6467,7623.97,7489.03
6468,7244.55,7101.17
6469,6848.34,6666.48
6470,6695.08,6576.79
6471,6461.2,6361.77
6472,6672.19,6514.43
6473,6596.41,6457.81
6474,6475.95,6316.07
6475,6528.42,6383.25
6476,6663.54,6482.9
6477,6866.31,6646.21
6478,6900.64,6743.28
6479,7111.54,6844.56
6480,7280.15,7103.91
6481,7333.98,7138.45
6482,7605.74,7387.58
6483,7780.45,7526.49
6484,7806.47,7648.9
6485,8073.58,7810.66
6486,8046.03,7891.93
6487,8239.55,8022.34
6488,8250.49,8004.98
6489,8235.06,8025.6
6490,8268.21,8055.15
6491,8235.83,7888.67
6492,8205.31,8011.25
6493,8175.72,7885.14
6494,7885.9,7597.96
6495,8084.01,7823.89
6496,7872.93,7660.41
6497,7460.62,7218.68
6498,7763.92,7519.18
6499,7660.5,7466.27
6500,9033.32,8728.31
6501,12781.2,12745.1
6502,19740.3,19533.1
6503,21818.2,21368
6504,24595.8,24088.5
6505,27187.3,27186.9
6506,29548.4,29439.5
6507,28132.5,27474.9
6508,27247.8,26725.4
6509,27641.7,27492.3
6510,29069.3,28457
6511,29521,29069.4
6512,30553.7,30178
6513,30855.6,30605.4
6514,30397.5,29963.1
6515,29009.2,28611.3
6516,27257.2,26899.9
6517,25648,25279.7
6518,23481.6,23066.1
6519,20844.6,20403.4
6520,18732.5,18338.1
6521,16695,16422.1
6522,14206.7,13754.9
6523,11737.2,11387.7
6524,9690.19,9451.21
6525,7880.73,7535.42
6526,6523.17,6389.61
6527,5426.61,5092.34
6528,4520.69,4332.76
6529,3859.24,3574.12
6530,3537.72,3387.88
6531,2967.4,2883.01
6532,2635.19,2368
6533,2124.46,1980.13
6534,1861.76,1757.21
6535,1981.8,1689.51
6536,2184.65,2093.36
6537,2721.06,2488.87
6538,3194.83,2984.98
6539,3829.83,3668.7
6540,4665.64,4473.73
6541,5470.86,5300.49
6542,6475.87,6329.64
6543,7455.7,7299.09
6544,8519.97,8312.27
6545,9530.32,9305.26
6546,10407.8,10313.4
6547,11507.1,11176.1
6548,12051.2,11850.7
6549,12606.8,12372.2
6550,13071.6,12801.3
6551,13336.7,13117.9
6552,13617.6,13255.3
6553,13560.7,13371.4
6554,13768.7,13408.1
6555,13644,13349.5
6556,13470.5,13302.6
6557,13434.6,13088.6
6558,13084.4,12846
6559,12829.1,12595.7
6560,13444.7,13171
6561,12244.8,12050
6562,13714.1,13440.8
6563,12956.2,12690.1
6564,13034.4,12813.1
6565,11588.2,11306.4
6566,13144.1,12794.4
6567,14863.1,14600.2
6568,13895.7,13676.2
6569,12451.3,12157.7
6570,12313.3,12013.3
6571,13018.1,12864.5
6572,13445.1,13119.1
6573,13436,13272.4
6574,13258.4,12964.7
6575,12915.9,12685.3
6576,12366.8,12177.3
6577,12608.3,12293.8
6578,12633,12486.4
6579,12239.3,11877.8
6580,12039.3,11858.4
6581,11283.2,11072.6
6582,11168.5,10810.8
6583,11023.6,10797.4
6584,10211.9,9935.55
6585,10050.5,9723.62
6586,9650.18,9496.05
6587,9206.84,8942.48
6588,8465.89,8278.76
6589,7952.95,7664.71
6590,7698.65,7600.37
6591,7464.27,7165.42
6592,7112.65,6963.46
6593,6743.4,6558.5
6594,6457.47,6185.58
6595,6167.82,6018.58
6596,6094.41,5881.73
6597,6204.86,5953.55
6598,6113.06,5930.18
6599,6053.72,5775.81
6600,5966.83,5820.05
6601,6231.06,6006.98
6602,6356.09,6136.53
6603,6354.73,6196.4
6604,6622.26,6335.31
6605,6625.31,6560.39
6606,6856.82,6636.24
6607,7008.47,6827.64
6608,7165.8,6928.15
6609,7251.33,7086.82
6610,7386.96,7163.53
6611,7556.75,7294.37
6612,7590.74,7395.31
6613,7656.77,7343.94
6614,7624.99,7394.71
6615,7546.07,7428.47
6616,7628.97,7272.89
6617,7487.75,7419.19
6618,7498.17,7238.79
6619,7211.99,7030.72
6620,7361.02,7217.14
6621,7323.3,7067.32
6622,6770.78,6649.04
6623,7143.33,6826.95
6624,7050,6896.02
6625,8272.19,8023.88
6626,12214,11920.7
6627,19387.8,19096.2
6628,22295.2,22235.3
6629,25775.2,26268.7
6630,27966.2,29047.4
6631,29418.1,30211.7
6632,27374.8,28075.4
6633,26799.6,27545.9
6634,27208.4,28038.2
6635,28371.5,28931.7
6636,29473.7,30181.8
6637,30576.1,31424.3
6638,30818.6,31528
6639,30105.3,30972.3
6640,28635.5,29535.9
6641,26894.4,27722.5
6642,24925.4,25768.5
6643,22790,23410.6
6644,20062.1,20675.9
6645,17845.7,18420.1
6646,15890.3,16285.5
6647,13244.9,13531.9
6648,10891,11090.7
6649,8828.02,8999.95
6650,6861.9,6865.7
6651,5644.04,5594.46
6652,4466.78,4294.01
6653,3808.55,3558.49
6654,3203.81,2987.12
6655,2858.55,2635.25
6656,2393.77,2173.34
6657,1909.49,1590.12
6658,1516.76,1156.81
6659,1153.95,933.799
6660,1277.88,864.301
6661,1628.91,1403.19
6662,2106.91,1806.17
6663,2626.2,2305.46
6664,3303.93,3147.51
6665,4155.34,3974.01
6666,5090.08,4874.65
6667,6016.08,5904.24
6668,7085.18,6990.26
6669,8161.4,8117.43
6670,9153.19,9087.57
6671,10118.2,10253.1
6672,11093.1,11093.5
6673,11722.6,11851.5
6674,12228.5,12441.7
6675,12621.1,12813.9
6676,12952.7,13222.2
6677,13130.7,13277.6
6678,13124.1,13438.5
6679,13263.3,13511.4
6680,13137.6,13437
6681,13066.3,13370.3
6682,12864,13114.9
6683,12614.4,12897.2
6684,12311,12594.7
6685,12976.7,13152.2
6686,11824.6,12094.1
6687,13175.2,13393.2
6688,12518,12727.5
6689,12549.4,12827.4
6690,11091.8,11353.9
6691,12666.2,12825.1
6692,14334.2,14672.9
6693,13462.5,13703.8
6694,11972.6,12267.5
6695,11858.1,12082.3
6696,12651.7,12970
6697,12943.4,13144.8
6698,13028.4,13335.5
6699,12770.2,13027.9
6700,12478.4,12764
6701,11954.3,12218.4
6702,12114.6,12275
6703,12195,12496.8
6704,11699.3,11885.5
6705,11564.7,11858.6
6706,10831.3,11083.2
6707,10533.1,10779.6
6708,10539.8,10735
6709,9568.97,9888.9
6710,9500.23,9665.37
6711,9103.85,9346.75
6712,8598.89,8782
6713,7978.47,8077.83
6714,7309.99,7480.53
6715,7183.94,7300.04
6716,6932.09,6934.59
6717,6485.45,6624.04
6718,6269.71,6236.52
6719,5780.34,5895.9
6720,5653.87,5732.6
6721,5566.64,5587.5
6722,5578,5674.01
6723,5651.92,5614.82
6724,5400.07,5526.16
6725,5540.45,5537.76
6726,5718.63,5775.81
6727,5758.14,5841.78
6728,5945.39,5934.73
6729,6005.66,6097.18
6730,6255.13,6267.7
6731,6401.36,6451.46
6732,6455.69,6526.37
6733,6779.85,6719.48
6734,6650.32,6883.91
6735,6955.99,6991.81
6736,7015.42,7187.33
6737,7009.23,7142.4
6738,7181.05,7233.12
6739,6973.29,7257.34
6740,7117.48,7268.25
6741,7119.85,7178.05
6742,6948.79,7165.85
6743,7075.09,7113.79
6744,6612.01,6804.7
6745,6939.97,7020.16
6746,6775.69,6893.53
6747,6202.32,6337.89
6748,6717.2,6691.14
6749,6353.55,6649.99
6750,7911.5,7813.41
6751,11605.5,11650.6
6752,18093.5,18152.2
6753,19797.4,20062.3
6754,22061.9,22243.6
6755,25193.4,24982
6756,27384,27528
6757,25707.1,25845.6
6758,25134.5,24974
6759,25460.3,25543.9
6760,26860.2,26760.8
6761,27156.4,27263.7
6762,28137.9,28080.1
6763,28690.1,28602.8
6764,27875.6,28030.8
6765,26753.5,26728.6
6766,25055.6,25085.2
6767,23419,23465.9
6768,21485.9,21535.2
6769,18682.1,18870.5
6770,17027.3,16934.9
6771,14947.4,15173.1
6772,12493.7,12542.6
6773,10267.1,10271.1
6774,8175.89,8364.41
6775,6715.42,6665.28
6776,5333.02,5497.39
6777,4272.91,4227.35
6778,3401.24,3517.85
6779,2646.97,2746.24
6780,2556.27,2557.08
6781,1896.77,2118.53
6782,1549.31,1545.19
6783,1165.65,1226.91
6784,721.886,991.871
6785,1058.76,976.923
6786,1093.59,1338.33
6787,1699.43,1641.41
6788,2096.49,2166.38
6789,2695.29,2790.31
6790,3609.52,3642.85
6791,4289.27,4312.83
6792,5273.18,5300.06
6793,6194.35,6222.43
6794,7125.79,7221.35
6795,8198.02,8180.83
6796,8922.62,9075.11
6797,9949.67,9906.17
6798,10456.9,10532.8
6799,10944.2,11074.7
6800,11512.6,11485.5
6801,11585.9,11745.2
6802,11954,11894.7
6803,11856.2,11938.3
6804,12042.6,12026.5
6805,12014,12047.9
6806,11817.7,11820.9
6807,11761.8,11711.7
6808,11421.2,11393.8
6809,11121.8,11229.6
6810,11840.1,11812.9
6811,10570.4,10634.8
6812,12032.8,12072
6813,11284.6,11297.2
6814,11334.4,11474.4
6815,9960.35,9990.27
6816,11409.5,11349.3
6817,13233.6,13265.6
6818,12183,12258.4
6819,10813.3,10853.6
6820,10680.4,10637.8
6821,11393.2,11437.9
6822,11764.1,11693.6
6823,11767.1,11829
6824,11585.4,11611.3
6825,11267.8,11298.8
6826,10720.6,10730.6
6827,10865.3,10869.4
6828,10941,11052.6
6829,10547.7,10518.8
6830,10372.8,10477.8
6831,9660.61,9696.39
6832,9471.92,9456.71
6833,9404.69,9380.25
6834,8600.67,8672.13
6835,8504.2,8418.28
6836,8126.47,8175.59
6837,7635.58,7628.89
6838,6959.39,6990.09
6839,6429.92,6472.59
6840,6250.13,6339.26
6841,6004.22,5952.26
6842,5634.88,5727.27
6843,5335.31,5386.22
6844,5025.99,5043.89
6845,4796.19,4861.94
6846,4715.91,4729.99
6847,4772.7,4772.51
6848,4734.14,4728.7
6849,4623.94,4682.48
6850,4645.64,4597.09
6851,4837.21,4827.49
6852,4927.15,4896.82
6853,4922.66,4969.41
6854,5172.64,5155.39
6855,5261.14,5266.21
6856,5365.66,5438.88
6857,5519.6,5514.14
6858,5662.09,5687.75
6859,5768.73,5867.98
6860,5912.16,5868.41
6861,6031.26,6073.56
6862,6066.1,6056.2
6863,6110.86,6089.28
6864,6059.99,6131.89
6865,6100.43,6113.59
6866,6072.12,6012.05
6867,5977.52,6002.68
6868,5971.33,5988.25
6869,5694.14,5724.09
6870,5885.2,5931.55
6871,5805.01,5788.01
6872,5262.24,5301.35
6873,5625.9,5625.3
6874,5503.66,5615.33
6875,6829.18,6693.54
6876,10694,10589.2
6877,17841.5,17814.8
6878,20690.1,21055.7
6879,24366.8,24517.8
6880,27447.7,27273
6881,29166.5,29218.1
6882,27278.3,27338.4
6883,26448.3,26488.2
6884,26928.5,26931
6885,28178.8,28182.8
6886,28946,29162.2
6887,30214.4,30239.9
6888,30605,30665.4
6889,29976.9,30073
6890,28522.6,28652.5
6891,26719.6,26690.7
6892,24782.8,24835.9
6893,22482.8,22591
6894,19654.8,19693.9
6895,17483.9,17404.8
6896,15188.2,15318.8
6897,12553.6,12500.4
6898,9973.15,10034.7
6899,7848.6,7856.54
6900,5902.33,5848.14
6901,4400.15,4456.98
6902,3204.83,3150.69
6903,2300.27,2416.79
6904,1715.71,1687.97
6905,1424.02,1429.48
6906,818.183,881.482
6907,418.416,323.007
6908,-54.3364,-95.6134
6909,-377.558,-323.436
6910,-202.342,-359.345
6911,-46.6225,30.4966
6912,557.521,461.745
6913,995.094,1046.77
6914,1798.95,1787.7
6915,2692.66,2715.32
6916,3545.68,3512.35
6917,4637.75,4659.63
6918,5645.82,5693.42
6919,6805.79,6813.72
6920,7858.69,7884.46
6921,8813.1,8902.36
6922,9906.18,9848.78
6923,10536.7,10590.8
6924,11177.2,11192.9
6925,11671.5,11629.1
6926,11885,11916.3
6927,12213.8,12093.9
6928,12067.4,12217.9
6929,12409.4,12333.4
6930,12191.9,12286.8
6931,12104.7,12116.2
6932,11990.2,11978.8
6933,11618.7,11702.6
6934,11433.8,11466.7
6935,12047.1,12004.6
6936,10852.3,10871.6
6937,12289.8,12261.3
6938,11549.1,11517.3
6939,11694,11730.2
6940,10176.3,10176
6941,11706.3,11586.4
6942,13453.1,13468.3
6943,12458.4,12576
6944,11148.3,11132.5
6945,10893.9,10884.9
6946,11723.5,11768.2
6947,12007.3,11983.7
6948,12091.5,12181
6949,11937.6,11939.1
6950,11530.4,11549.6
6951,11055.3,11080.2
6952,11171.6,11100.1
6953,11284.3,11319.6
6954,10863.8,10767.9
6955,10647.4,10648.4
6956,9891.94,9890.53
6957,9636.28,9573.97
6958,9544.31,9569.85
6959,8699.93,8749.7
6960,8482.5,8466.04
6961,8147.5,8192.52
6962,7591.59,7585.76
6963,6923.61,6959.33
6964,6372.37,6341.93
6965,6081.36,6126.99
6966,5886.56,5770.74
6967,5380.41,5454.6
6968,5123.22,5094.14
6969,4795.85,4721.91
6970,4479.75,4515.65
6971,4450.33,4391.17
6972,4431.77,4420.55
6973,4471.78,4442.8
6974,4323.01,4357.5
6975,4329.96,4301.75
6976,4552.73,4570.8
6977,4594.86,4598.72
6978,4733.03,4761.6
6979,4971.32,4927.14
6980,5041.08,5030.83
6981,5276.99,5251.09
6982,5333.11,5298.08
6983,5634.46,5560.78
6984,5660.23,5690.93
6985,5795.18,5715.16
6986,6000.57,5976.66
6987,5910.89,5916.95
6988,6085.09,6035.41
6989,6024.48,6067.29
6990,6000.83,6030.17
6991,6079.07,5971.5
6992,5845.02,5927.26
6993,5997.27,5987.31
6994,5624.37,5634.83
6995,5824.17,5806.05
6996,5747.45,5734.66
6997,5137.55,5141.13
6998,5615.81,5551.85
6999,5450.68,5456.06
7000,6727.21,6625.76
7001,10612.3,10411.6
7002,17145.5,16823.8
7003,18999.7,18558.7
7004,21533.8,20742.8
7005,24691.2,23546
7006,27305.7,26216.5
7007,25510.1,24565
7008,24711.4,23682.2
7009,25232.4,24249.9
7010,26494.1,25411.8
7011,26886.7,25900.9
7012,27853.1,26690.7
7013,28484.7,27261.1
7014,27882.9,26686.4
7015,26458.5,25397.9
7016,24894.4,23694.9
7017,23114.9,22203
7018,21166,20235.5
7019,18335.3,17624.9
7020,16384.8,15634.3
7021,14465.1,13946.2
7022,11721.6,11324.4
7023,9468.1,9084.82
7024,7407.64,7170.23
7025,5692.27,5493.61
7026,4409.98,4342.81
7027,3144.65,3068.48
7028,2354.52,2339.39
7029,1608.82,1552.58
7030,1317.13,1355.43
7031,838.358,844.8
7032,278.633,411.146
7033,13.5629,43.7262
7034,-428.334,-214.164
7035,-263.46,-223.184
7036,-44.3338,133.24
7037,340.175,475.318
7038,983.989,984.483
7039,1505.4,1609.36
7040,2407.84,2418.6
7041,3250.27,3086.95
7042,4090.49,4094.28
7043,5216.47,5040.02
7044,6172.74,5935.51
7045,7128.33,6894.05
7046,8103.08,7766.34
7047,8906,8625.05
7048,9700.62,9249.33
7049,10076.2,9741.06
7050,10637.9,10158.1
7051,10876.5,10414.3
7052,11034.7,10606.6
7053,11172.5,10674.9
7054,11209.6,10728.7
7055,11227.3,10727.3
7056,11050.3,10538.2
7057,10925.5,10422.7
7058,10746,10157.5
7059,10338,9919.57
7060,11060.6,10515
7061,9827.69,9312.99
7062,11125.5,10796.6
7063,10608.2,10018.4
7064,10505.3,10189.6
7065,9188.2,8675.57
7066,10605.8,10044.8
7067,12360.9,11983.2
7068,11531.1,11051.6
7069,9946.96,9556.88
7070,9891.6,9361.18
7071,10592.2,10153.5
7072,10917.7,10448.3
7073,11120.1,10537.4
7074,10736.9,10296.8
7075,10560.2,9983.14
7076,9908.81,9403.71
7077,10043.3,9600.43
7078,10258.1,9771.47
7079,9652.64,9197.1
7080,9659.76,9182.93
7081,8777.49,8394.48
7082,8632.37,8221.29
7083,8686.71,8178.77
7084,7673.73,7372.03
7085,7747.05,7197.64
7086,7198.18,6860.71
7087,6791.29,6438.31
7088,6215.97,5746.25
7089,5457.55,5220.68
7090,5454.58,5061.84
7091,5017.35,4664.27
7092,4728.37,4554.14
7093,4480.51,4117.82
7094,3981.22,3806.07
7095,3952.32,3596.8
7096,3615.11,3487.1
7097,3841.44,3611.4
7098,3808.97,3508.66
7099,3565.52,3449.56
7100,3769.81,3409.1
7101,3748.79,3561.06
7102,4026.07,3712.34
7103,4043.53,3740.09
7104,4155.93,3904.86
7105,4409.05,3987.84
7106,4335.98,4151.67
7107,4650.72,4292.9
7108,4766.52,4408.87
7109,4776.77,4570.97
7110,5086.26,4629.73
7111,4959.96,4776.72
7112,5247.41,4834.45
7113,5176.79,4851.2
7114,5144.33,4845.27
7115,5235.88,4868.72
7116,5084.74,4730.76
7117,5141.36,4803.61
7118,5082.7,4724.66
7119,4783.05,4445.12
7120,5064.05,4614.96
7121,4767.19,4523.98
7122,4463.22,4025.99
7123,4716.25,4349.34
7124,4563.41,4310.59
7125,5898.26,5365.52
7126,9514.89,8955.28
7127,16945.4,15812
7128,20082.4,18897.1
7129,23939.4,22645.1
7130,26430.6,25339.2
7131,27455.7,26415
7132,25601.6,24200.1
7133,24896.5,23697.5
7134,25287.5,24123.2
7135,26554.1,25031.6
7136,27419.7,26185.2
7137,28955.6,27531.9
7138,29038.9,27814
7139,28296.7,26943.3
7140,26881.4,25703.4
7141,24898.6,23852.2
7142,23084.8,21967.2
7143,20708.8,19832
7144,18077.3,17146.5
7145,15797.4,15078.9
7146,13674,13003
7147,11102.7,10416.6
7148,8650.26,8159.96
7149,6545.38,6104.66
7150,4586.72,4150.64
7151,3156.43,2927.68
7152,2101.74,1719.75
7153,1270.68,1091.18
7154,741.468,424.977
7155,417.399,253.681
7156,-204.037,-305.31
7157,-530.14,-778.309
7158,-1042.14,-1191.77
7159,-1311.87,-1497.6
7160,-1212.52,-1467.02
7161,-918.633,-1089.63
7162,-343.82,-611.136
7163,154.278,-126.711
7164,858.617,556.499
7165,1721.73,1445.71
7166,2612.98,2238.28
7167,3681.99,3300.68
7168,4681.75,4261.8
7169,5784.24,5292.16
7170,6791.29,6313.49
7171,7752.31,7240.33
