sample,welch_t
18241,0.799144
18242,-1.93659
18243,0.282195
18244,-0.40713
18245,0.557018
18246,0.533063
18247,-0.468901
18248,2.18448
18249,-0.785533
18250,0.713752
18251,1.12029
18252,-1.15998
18253,1.17339
18254,-1.31037
18255,2.05276
18256,-0.766477
18257,0.0234191
18258,1.08344
18259,-1.75406
18260,1.55393
18261,0.161029
18262,-0.859677
18263,2.3382
18264,-0.551867
18265,0.343039
18266,1.9116
18267,-0.772142
18268,0.246854
18269,-0.549014
18270,0.115375
18271,-0.487241
18272,-0.625813
18273,1.02007
18274,-1.37201
18275,1.53719
18276,-0.417963
18277,0.0690933
18278,0.965233
18279,-0.784468
18280,1.87257
18281,-0.175903
18282,-0.0601118
18283,1.6401
18284,-1.11898
18285,1.46613
18286,-0.648622
18287,-1.72211
18288,1.44616
18289,-1.73599
18290,0.896917
18291,0.626565
18292,0.490805
18293,0.55498
18294,0.329166
18295,0.692979
18296,-0.0182026
18297,-0.715804
18298,0.830647
18299,-0.558181
18300,0.926053
18301,-0.148688
18302,-0.120405
18303,0.225074
18304,-0.631614
18305,1.38021
18306,-1.16622
18307,0.680246
18308,1.16908
18309,-0.450388
18310,1.06832
18311,0.970099
18312,-1.74034
18313,1.55466
18314,-1.25083
18315,0.592362
18316,0.441085
18317,-0.2387
18318,-0.847564
18319,0.88514
18320,0.319632
18321,-0.454571
18322,0.186085
18323,0.322602
18324,-0.348845
18325,1.23085
18326,0.538775
18327,0.413815
18328,0.491727
18329,-0.137743
18330,1.08729
18331,-1.51285
18332,0.498347
18333,-0.0269213
18334,-0.863461
18335,1.21128
18336,-0.38652
18337,0.182762
18338,1.52519
18339,-0.180232
18340,1.36887
18341,0.292031
18342,-0.183718
18343,-0.249195
18344,0.126954
18345,0.296321
18346,-0.519705
18347,0.0562664
18348,-0.0601796
18349,-0.52255
18350,0.93958
18351,-0.996281
18352,1.32327
18353,0.26381
18354,-0.0919134
18355,2.50768
18356,-1.41142
18357,0.803936
18358,0.166977
18359,-1.21042
18360,0.767837
18361,-1.21047
18362,-0.306344
18363,0.20797
18364,0.0431012
18365,0.515381
18366,0.0624677
18367,0.550476
18368,-0.415661
18369,0.813768
18370,0.859558
18371,-0.533289
18372,0.117749
18373,0.410768
18374,-0.570105
18375,0.822459
18376,-0.716579
18377,-0.821214
18378,-0.173085
18379,-0.1151
18380,2.04096
18381,-2.2427
18382,1.81008
18383,0.370075
18384,-0.541103
18385,1.8601
18386,-1.39276
18387,0.160325
18388,0.434951
18389,-1.02052
18390,0.45569
18391,0.138843
18392,0.189867
18393,-0.960087
18394,0.863422
18395,0.30269
18396,-0.989928
18397,0.687315
18398,1.00521
18399,0.194598
18400,1.75021
18401,-0.826707
18402,0.970905
18403,-0.273347
18404,-0.438397
18405,0.599282
18406,-1.55648
18407,0.962568
18408,0.045632
18409,0.0855875
18410,1.1837
18411,-0.578978
18412,0.840129
18413,0.496644
18414,0.124894
18415,1.40656
18416,-0.509896
18417,1.05489
18418,-0.490976
18419,0.86934
18420,0.121109
18421,-1.13402
18422,0.33006
18423,-0.471953
18424,0.755741
18425,0.250928
18426,0.311488
18427,1.3626
18428,0.00203745
18429,0.854793
18430,1.14042
18431,-1.5942
18432,1.32298
18433,-0.700988
18434,0.674125
18435,-0.330515
18436,0.337947
18437,-0.896561
18438,0.643111
18439,-0.677529
18440,-0.0775597
18441,1.14254
18442,0.434317
18443,-0.75183
18444,1.68261
18445,0.457096
18446,-0.186081
18447,0.609562
18448,-0.919033
18449,0.472224
18450,-0.670426
18451,-0.337167
18452,0.52154
18453,-0.774259
18454,1.56448
18455,-0.015463
18456,0.313886
18457,0.712726
18458,0.0836614
18459,0.890963
18460,0.304252
18461,0.310725
18462,-0.093435
18463,0.716404
18464,0.109355
18465,-1.06481
18466,0.74898
18467,-0.656283
18468,-0.424767
18469,0.707776
18470,-0.75224
18471,1.16874
18472,-0.091226
18473,0.939916
18474,0.853
18475,0.231402
18476,-0.179564
18477,-0.290371
18478,0.532987
18479,0.165897
18480,0.25152
18481,-0.429205
18482,0.179859
18483,1.13314
18484,-0.501171
18485,0.451332
18486,0.536485
18487,-0.122162
18488,1.52069
18489,0.736407
18490,0.560963
18491,0.53491
18492,-0.0894235
18493,-0.375438
18494,0.300714
18495,-0.86495
18496,-0.143662
18497,-0.350829
18498,0.883277
18499,0.0963765
18500,0.448155
18501,0.950435
18502,-0.279519
18503,0.382566
18504,1.13937
18505,0.486993
18506,-0.693488
18507,0.866495
18508,0.551209
18509,-0.0543829
18510,-0.174422
18511,0.145261
18512,-1.40041
18513,1.41422
18514,-0.283727
18515,-0.287415
18516,1.56095
18517,0.149413
18518,0.800814
18519,1.50172
18520,-1.07866
18521,0.487972
18522,-0.620106
18523,0.4725
18524,-0.0746065
18525,-0.556139
18526,0.385124
18527,-0.209369
18528,0.77181
18529,0.146892
18530,0.339703
18531,0.262986
18532,0.149659
18533,1.39614
18534,0.820318
18535,-0.304742
18536,1.00928
18537,-0.88559
18538,1.1971
18539,-0.484016
18540,-1.02513
18541,1.08035
18542,-0.551001
18543,0.204691
18544,0.677822
18545,0.348411
18546,0.830399
18547,-0.0593558
18548,0.926963
18549,0.909056
18550,-0.996435
18551,1.01826
18552,0.425691
18553,0.276211
18554,0.112002
18555,0.237407
18556,-0.79921
18557,0.40727
18558,0.402814
18559,0.00307551
18560,0.331606
18561,1.43967
18562,-0.176317
18563,1.80126
18564,-0.263601
18565,0.152794
18566,0.510216
18567,0.377829
18568,-1.24308
18569,0.43446
18570,-0.105576
18571,0.290544
18572,0.250996
18573,0.910148
18574,-0.398744
18575,0.929306
18576,-0.104042
18577,0.8948
18578,0.138208
18579,1.44808
18580,-0.409328
18581,-0.501652
18582,1.24098
18583,-0.0864308
18584,0.0980157
18585,-0.308218
18586,-0.449172
18587,0.397861
18588,0.498323
18589,0.0321288
18590,0.278491
18591,1.39636
18592,0.422216
18593,0.173843
18594,0.834127
18595,-0.681722
18596,0.50228
18597,-0.0566764
18598,0.492516
18599,0.353355
18600,-0.327444
18601,-0.0119932
18602,-0.0481968
18603,0.178191
18604,0.0758111
18605,0.67006
18606,0.36621
18607,0.61084
18608,2.24138
18609,-0.487111
18610,0.18515
18611,0.55789
18612,-1.25274
18613,1.41025
18614,-0.622705
18615,-0.471581
18616,0.963277
18617,-0.0281266
18618,0.587503
18619,-0.0541965
18620,0.179425
18621,0.754195
18622,-1.30111
18623,2.94104
18624,-0.993318
18625,0.868878
18626,0.655257
18627,-1.35434
18628,0.820941
18629,-1.09025
18630,0.771732
18631,-1.05118
18632,0.752719
18633,1.16699
18634,-0.392895
18635,1.12787
18636,1.24134
18637,-1.44371
18638,3.03382
18639,-2.10119
18640,0.183853
18641,1.07405
18642,-0.815682
18643,1.0808
18644,-0.92084
18645,0.341337
18646,-0.407483
18647,-0.32818
18648,1.71633
18649,-1.18229
18650,1.64733
18651,0.78904
18652,-0.206006
18653,2.65953
18654,-1.59269
18655,1.97964
18656,-1.63131
18657,0.477852
18658,0.805514
18659,-1.96335
18660,1.38303
18661,-0.375286
18662,0.416991
18663,1.65971
18664,-1.04548
18665,1.08243
18666,0.022656
18667,0.653368
18668,0.817453
18669,-0.774298
18670,0.951725
18671,-0.785971
18672,0.735054
18673,0.516667
18674,-1.29997
18675,0.460625
18676,-0.760306
18677,1.24318
18678,-0.00464389
18679,0.682858
18680,1.55231
18681,-0.327461
18682,1.40696
18683,0.678657
18684,-0.733426
18685,0.402271
18686,0.46298
18687,-0.183614
18688,0.839049
18689,-0.983451
18690,0.736606
18691,0.514674
18692,0.785063
18693,-1.60619
18694,1.26092
18695,0.504495
18696,0.00709827
18697,1.39956
18698,0.869645
18699,-0.332699
18700,-0.0215977
18701,0.0718984
18702,0.133971
18703,-0.397915
18704,-0.314069
18705,0.297518
18706,0.0437997
18707,1.31295
18708,0.359098
18709,0.549661
18710,0.633978
18711,0.422656
18712,-0.396999
18713,1.28563
18714,-0.73597
18715,0.178297
18716,0.993871
18717,-0.134719
18718,-0.150316
18719,-0.302306
18720,0.0884832
18721,-0.100658
18722,0.153727
18723,0.626953
18724,0.16965
18725,0.589401
18726,0.639962
18727,1.17261
18728,0.130795
18729,-0.484912
18730,0.673751
18731,-0.554681
18732,0.274684
18733,1.00519
18734,-0.514542
18735,0.612306
18736,0.0567716
18737,-0.202797
18738,0.548926
18739,-0.223881
18740,0.36388
18741,0.0931508
18742,1.54325
18743,-0.0775631
18744,0.159873
18745,0.150904
18746,-0.45215
18747,-0.648446
18748,0.511149
18749,-1.05329
18750,0.607435
18751,0.714625
18752,-0.505748
18753,0.336161
18754,0.338538
18755,1.66917
18756,-1.51571
18757,2.04512
18758,-0.200836
18759,-0.591105
18760,1.18568
18761,-0.291229
18762,-0.174483
18763,0.208848
18764,-0.58128
18765,-0.848473
18766,0.782656
18767,0.511487
18768,-0.339621
18769,1.14603
18770,0.996139
18771,-0.409817
18772,1.19808
18773,-0.330035
18774,-0.075818
18775,0.120514
18776,-0.386722
18777,0.73647
18778,-0.697474
18779,0.169617
18780,0.346974
18781,-0.0754809
18782,0.816753
18783,-0.0098782
18784,0.124131
18785,0.534115
18786,0.273051
18787,1.02077
18788,0.0333285
18789,0.281775
18790,-0.60623
18791,0.699499
18792,-0.0794177
18793,-1.44851
18794,0.794619
18795,-0.401862
18796,0.557695
18797,0.38938
18798,0.594516
18799,0.699739
18800,-0.51063
18801,0.957754
18802,0.51448
18803,-0.356787
18804,0.569882
18805,0.337463
18806,0.57285
18807,-0.02121
18808,0.127797
18809,-0.242897
18810,-0.665029
18811,1.41951
18812,-1.51369
18813,2.36907
18814,-0.832266
18815,1.21922
18816,1.59543
18817,0.176383
18818,-1.0787
18819,0.686938
18820,-0.146376
18821,0.546393
18822,-0.290085
18823,0.785996
18824,-0.44744
18825,0.12263
18826,1.34275
18827,-0.467418
18828,0.763806
18829,0.168998
18830,0.872799
18831,0.333445
18832,0.884776
18833,0.381501
18834,0.190366
18835,0.483089
18836,0.309003
18837,-1.24947
18838,1.125
18839,-1.14563
18840,0.0131539
18841,1.43693
18842,-0.00969797
18843,1.14351
18844,0.378661
18845,0.923617
18846,0.49808
18847,0.0784526
18848,0.364596
18849,-0.309815
18850,0.591792
18851,0.444258
18852,-0.0123542
18853,0.203172
18854,-0.759308
18855,1.20961
18856,-0.480335
18857,0.086626
18858,1.85537
18859,-0.495914
18860,1.17253
18861,1.6083
18862,-0.91986
18863,1.27736
18864,-1.0702
18865,-0.0932399
18866,0.370241
18867,-0.121529
18868,0.0903237
18869,0.0526297
18870,0.6433
18871,0.166125
18872,-0.594808
18873,1.72862
18874,-0.669388
18875,1.3742
18876,1.26613
18877,-0.673237
18878,0.931967
18879,-0.559648
18880,1.91414
18881,-1.33842
18882,0.0428283
18883,0.195138
18884,-0.738167
18885,1.58427
18886,-0.27063
18887,0.404245
18888,1.69111
18889,-0.572608
18890,0.54487
18891,1.11523
18892,-0.102356
18893,-0.540894
18894,0.651336
18895,0.319486
18896,-0.781682
18897,0.562787
18898,-0.397137
18899,-0.241278
18900,0.872345
18901,-0.677183
18902,0.983232
18903,0.276443
18904,0.437363
18905,1.26084
18906,-0.0812321
18907,1.17771
18908,0.247816
18909,-0.315623
18910,0.951127
18911,-0.686976
18912,-0.391027
18913,0.550455
18914,-0.321981
18915,0.767095
18916,0.200128
18917,1.26172
18918,-0.952106
18919,0.819126
18920,0.0702456
18921,0.211478
18922,0.0913116
18923,0.526177
18924,0.627358
18925,0.0366604
18926,0.496829
18927,-0.308047
18928,-0.406566
18929,0.465562
18930,0.721386
18931,-0.275044
18932,1.39638
18933,0.628466
18934,1.34434
18935,-0.527201
18936,2.00407
18937,-1.89368
18938,1.47341
18939,-0.548946
18940,-0.00675626
18941,2.14468
18942,-0.866603
18943,-0.780212
18944,0.639602
18945,-0.0683435
18946,0.118755
18947,-0.168172
18948,0.667631
18949,0.262435
18950,0.419989
18951,1.62605
18952,-0.350507
18953,0.969007
18954,-0.1836
18955,0.48856
18956,-0.256952
18957,-0.499736
18958,0.73818
18959,-0.0720627
18960,0.650281
18961,0.423463
18962,-0.56161
18963,1.84726
18964,-0.45257
18965,1.24092
18966,1.03489
18967,-0.038232
18968,0.810331
18969,-0.0315005
18970,0.588583
18971,-0.335937
18972,-0.893991
18973,0.931271
18974,-1.04487
18975,1.56695
18976,-0.303344
18977,0.741197
18978,1.56265
18979,-0.282333
18980,2.27403
18981,-0.906047
18982,0.337703
18983,1.10145
18984,-1.09279
18985,1.15729
18986,-0.317567
18987,-0.180956
18988,1.06184
18989,-0.71931
18990,0.885112
18991,0.118
18992,0.785328
18993,0.0309018
18994,0.822527
18995,1.68691
18996,-1.00355
18997,0.307767
18998,0.872645
18999,-0.900296
19000,0.628007
19001,-0.433797
19002,-0.17692
19003,-0.0829726
19004,0.337912
19005,2.37029
19006,-1.48716
19007,2.19987
19008,0.378309
19009,-0.400126
19010,1.74317
19011,-0.884547
19012,0.177137
19013,0.656488
19014,-0.411178
19015,0.739806
19016,-0.600473
19017,0.778268
19018,-1.00219
19019,0.356569
19020,0.88098
19021,-0.749629
19022,1.22152
19023,0.870626
19024,-0.00597878
19025,2.1677
19026,-1.27695
19027,1.01725
19028,-0.469175
19029,-0.451262
19030,1.43965
19031,-1.3917
19032,1.49483
19033,0.37035
19034,-0.0155555
19035,1.06033
19036,-0.303879
19037,0.397666
19038,0.990004
19039,-0.33882
19040,0.955039
19041,0.244994
19042,0.513313
19043,-0.35089
19044,0.230464
19045,0.217128
19046,-1.1441
19047,0.109957
19048,0.397341
19049,0.35646
19050,0.261527
19051,0.976872
19052,0.680205
19053,1.05501
19054,-0.770577
19055,1.89979
19056,-1.51705
19057,0.654272
19058,0.794837
19059,-0.364376
19060,0.761523
19061,-0.108392
19062,-0.395638
19063,1.53233
19064,-1.19977
19065,1.0866
19066,0.913869
19067,0.802569
19068,-0.0886444
19069,0.922176
19070,1.5662
19071,-1.0792
19072,1.0563
19073,-0.170804
19074,0.0468615
19075,0.0773534
19076,-0.263818
19077,0.638381
19078,-0.404776
19079,0.67278
19080,0.386506
19081,-0.362227
19082,1.15221
19083,0.118799
19084,1.13769
19085,0.728601
19086,0.15336
19087,0.411469
19088,0.694019
19089,-0.408489
19090,-0.293596
19091,-0.219088
19092,-0.0247567
19093,-0.994047
19094,1.49971
19095,-0.829081
19096,1.12984
19097,0.580002
19098,0.183813
19099,1.72954
19100,-0.601065
19101,0.65895
19102,0.150009
19103,0.352777
19104,0.68255
19105,-0.297847
19106,-0.402803
19107,0.184941
19108,0.452207
19109,0.231173
19110,-0.182965
19111,1.21262
19112,-0.567767
19113,1.66367
19114,1.08281
19115,-0.448611
19116,1.3695
19117,-0.570601
19118,-0.269167
19119,0.533514
19120,-1.12043
19121,0.81947
19122,-1.20293
19123,1.85467
19124,-0.191494
19125,0.546072
19126,0.971294
19127,-1.17343
19128,0.699128
19129,0.857989
19130,0.777873
19131,-0.202155
19132,0.480098
19133,1.02231
19134,-0.180168
19135,-0.119595
19136,-0.157406
19137,-1.40059
19138,1.87236
19139,-0.963078
19140,0.228301
19141,1.44929
19142,0.708154
19143,0.17934
19144,1.23741
19145,-0.288666
19146,-0.222404
19147,-0.30543
19148,1.20514
19149,-0.416181
19150,0.333631
19151,-0.303237
19152,0.313962
19153,0.439636
19154,-0.228042
19155,1.37692
19156,-1.02344
19157,1.44535
19158,0.761026
19159,0.409225
19160,1.0263
19161,0.134605
19162,-0.461227
19163,1.07822
19164,-0.577934
19165,-0.819617
19166,0.356522
19167,0.381878
19168,0.213387
19169,0.328724
19170,0.853404
19171,-0.196359
19172,0.381217
19173,0.742811
19174,0.829029
19175,-0.454719
19176,0.264994
19177,0.942086
19178,0.232186
19179,0.191248
19180,-0.0565937
19181,-0.416647
19182,0.155438
19183,0.666055
19184,0.261455
19185,0.476891
19186,1.17525
19187,-0.362894
19188,2.12219
19189,-0.814553
19190,0.233709
19191,0.977482
19192,-0.575328
19193,-0.33464
19194,-0.217029
19195,0.6011
19196,-0.719256
19197,0.466785
19198,0.377051
19199,-0.069834
19200,0.478821
19201,0.492956
19202,0.614075
19203,1.00498
19204,0.21635
19205,0.923053
19206,-0.571502
19207,0.518678
19208,0.515772
19209,-1.05885
19210,0.711334
19211,-0.232679
19212,-0.341434
19213,1.60979
19214,-0.880474
19215,1.01013
19216,0.448866
19217,0.175879
19218,0.720196
19219,-0.058686
19220,-0.0440915
19221,-0.304015
19222,0.07046
19223,0.885889
19224,-0.954555
19225,0.871137
19226,-1.0921
19227,0.726546
19228,0.945051
19229,-0.844895
19230,2.49507
19231,-1.42081
19232,1.7842
19233,1.42649
19234,-0.676188
19235,0.655385
19236,-0.836614
19237,-0.394695
19238,0.603866
19239,-1.04102
19240,0.389613
19241,0.0434936
19242,1.09627
19243,-0.417
19244,0.261673
19245,0.20956
19246,-0.956865
19247,0.453595
19248,1.11189
19249,-0.144227
19250,1.0528
19251,-0.477843
19252,0.177115
19253,-0.321055
19254,-0.157843
19255,1.05213
19256,-2.14283
19257,1.94886
19258,-0.0545531
19259,0.0676549
19260,1.20872
19261,0.159026
19262,0.318796
19263,0.926492
19264,-0.873546
19265,-0.266132
19266,0.70485
19267,0.360004
19268,-0.39255
19269,0.206237
19270,-0.520969
19271,-0.563206
19272,0.219873
19273,-0.0436864
19274,0.542679
19275,0.0972154
19276,0.716132
19277,1.09667
19278,1.43747
19279,-0.299692
19280,0.978867
19281,-0.985992
19282,0.333238
19283,0.133067
19284,-0.436171
19285,0.209519
19286,0.0164489
19287,-0.0710617
19288,0.797595
19289,0.256548
19290,-0.379045
19291,1.62283
19292,0.0213601
19293,1.29191
19294,-0.291181
19295,0.0982935
19296,0.136702
19297,-0.593159
19298,0.534113
19299,-0.938221
19300,-0.685486
19301,-0.00294381
19302,0.0691751
19303,0.787941
19304,0.330516
19305,1.47437
19306,-0.128735
19307,0.241052
19308,1.55915
19309,-1.27685
19310,0.0552953
19311,0.66876
19312,-1.22698
19313,2.20421
19314,-2.11777
19315,0.754763
19316,0.671354
19317,0.245262
19318,-0.845296
19319,0.221837
19320,0.639041
19321,0.160554
19322,0.543259
19323,0.805389
19324,-1.00794
19325,0.562321
19326,-0.726824
19327,0.261791
19328,0.00505009
19329,-0.665226
19330,0.552995
19331,-0.591254
19332,1.34527
19333,0.21368
19334,0.0176624
19335,0.620094
19336,-0.305564
19337,0.138696
19338,0.763065
19339,-1.16756
19340,0.546839
19341,0.392437
19342,0.250507
19343,-1.01335
19344,0.00781601
19345,-0.555792
19346,-0.463028
19347,0.368554
19348,0.13592
19349,0.414666
19350,0.418397
19351,0.211347
19352,1.20853
19353,-0.292422
19354,-0.548555
19355,0.648354
19356,-1.4275
19357,0.974559
19358,-0.199864
19359,-0.405362
19360,-0.119884
19361,0.330548
19362,-0.640717
19363,0.945251
19364,-0.321071
19365,0.152021
19366,0.732553
19367,0.964196
19368,0.212067
19369,0.294213
19370,-0.129225
19371,-0.235593
19372,-0.436948
19373,0.470136
19374,-0.964795
19375,0.689083
19376,0.576432
19377,-0.217916
19378,0.612203
19379,0.0823698
19380,1.92562
19381,-1.01725
19382,1.47466
19383,0.0652878
19384,-0.187596
19385,0.516273
19386,-0.103761
19387,0.132239
19388,1.00005
19389,-1.50151
19390,-0.0258618
19391,0.702921
19392,0.0735196
19393,-0.0658186
19394,0.513972
19395,0.904569
19396,-0.141021
19397,0.999415
19398,0.0270451
19399,-0.333436
19400,0.760548
19401,-0.767673
19402,0.926955
19403,-0.253291
19404,-0.546677
19405,0.933735
19406,-0.412336
19407,0.634605
19408,0.765024
19409,-0.725085
19410,1.1717
19411,0.148268
19412,0.752278
19413,0.893551
19414,-0.731107
19415,1.02344
19416,-0.344272
19417,0.516137
19418,-0.909184
19419,-0.235702
19420,0.579093
19421,-0.537959
19422,1.05776
19423,0.443351
19424,0.0837407
19425,0.90985
19426,-0.245323
19427,1.35662
19428,-0.877313
19429,0.179548
19430,0.762238
19431,-0.6011
19432,1.03536
19433,-0.640421
19434,-0.0225036
19435,-0.858191
19436,0.988884
19437,-0.526727
19438,1.11908
19439,-0.269121
19440,0.766454
19441,1.46979
19442,1.30898
19443,-2.04482
19444,1.33931
19445,-0.242073
19446,-0.252626
19447,0.123534
19448,-0.480247
19449,0.284448
19450,-0.204347
19451,0.528839
19452,0.634963
19453,-0.22308
19454,0.480465
19455,0.293134
19456,0.808392
19457,0.663989
19458,0.182554
19459,0.12447
19460,0.049715
19461,0.98811
19462,-1.48315
19463,1.0545
19464,-1.19643
19465,0.00608489
19466,1.61557
19467,-0.624632
19468,0.66056
19469,0.283399
19470,0.352363
19471,1.12824
19472,-0.839008
19473,0.792435
19474,-0.288311
19475,0.162259
19476,0.586901
19477,-0.537558
19478,0.592116
19479,-0.541008
19480,0.817389
19481,-0.304037
19482,-0.317765
19483,1.36213
19484,-0.467363
19485,0.746542
19486,1.87347
19487,-1.2542
19488,1.97568
19489,-1.15516
19490,-0.0567257
19491,0.746394
19492,-1.30126
19493,-0.0563354
19494,-0.539032
19495,0.94848
19496,0.418035
19497,-1.19466
19498,2.3585
19499,-1.24484
19500,1.01351
19501,1.11346
19502,-1.13307
19503,0.810271
19504,-0.573058
19505,1.90594
19506,-1.68398
19507,0.0410417
19508,0.458665
19509,-1.51245
19510,1.60067
19511,0.272811
19512,-0.351528
19513,1.9882
19514,-0.585401
19515,1.24592
19516,0.746807
19517,-0.24621
19518,0.109961
19519,-0.9446
19520,0.967846
19521,-0.695224
19522,-0.15209
19523,0.471268
19524,-0.80275
19525,1.85391
19526,-1.18505
19527,0.475448
19528,0.600126
19529,-0.830839
19530,1.88629
19531,-0.560378
19532,0.757628
19533,0.968487
19534,-0.991543
19535,1.58468
19536,-0.767751
19537,-0.881841
19538,0.47223
19539,-0.78812
19540,1.2783
19541,0.141529
19542,0.853944
19543,-0.336884
19544,0.46702
19545,0.592622
19546,0.106082
19547,-0.0872888
19548,0.471509
19549,-0.10066
19550,0.881622
19551,-0.297926
19552,0.394123
19553,-0.887736
19554,0.178734
19555,0.646884
19556,-1.44218
19557,1.32255
19558,0.618974
19559,0.76438
19560,0.546981
19561,1.04199
19562,-0.817008
19563,0.919877
19564,-1.0214
19565,0.658483
19566,0.299534
19567,0.102792
19568,-1.44065
19569,0.893462
19570,0.423952
19571,-0.491953
19572,1.10735
19573,-0.314714
19574,1.03079
19575,0.717325
19576,0.702727
19577,0.424089
19578,-0.137528
19579,0.658373
19580,0.47661
19581,-1.27766
19582,0.807891
19583,-0.847802
19584,0.190388
19585,0.656091
19586,0.00341654
19587,0.680741
19588,0.632002
19589,0.575489
19590,0.691572
19591,0.297431
19592,0.168362
19593,-0.861702
19594,1.16063
19595,-0.0951521
19596,-0.134648
19597,-0.00209697
19598,-0.375488
19599,0.356412
19600,0.0257407
19601,0.00902196
19602,1.03271
19603,-0.146102
19604,0.806566
19605,1.39633
19606,-0.505829
19607,0.376934
19608,0.307414
19609,-0.0846814
19610,-0.408833
19611,0.2042
19612,-0.858808
19613,0.707307
19614,0.299372
19615,-0.144739
19616,1.05321
19617,0.0217822
19618,0.229861
19619,0.734786
19620,0.531427
19621,0.675758
19622,-0.681766
19623,1.25229
19624,-0.0606085
19625,-0.0878888
19626,0.578436
19627,-1.41453
19628,-0.0998995
19629,0.743658
19630,0.385133
19631,0.155106
19632,0.787681
19633,1.61101
19634,0.466871
19635,0.661693
19636,0.848229
19637,-1.1247
19638,1.3354
19639,-0.582099
19640,-0.22682
19641,1.14573
19642,-0.846325
19643,-0.0739584
19644,0.581687
19645,0.164346
19646,0.142517
19647,-0.629823
19648,1.96809
19649,-0.170676
19650,1.58581
19651,0.0801929
19652,-0.170424
19653,0.819894
19654,-0.879065
19655,1.02129
19656,-1.14213
19657,-0.0787949
19658,1.37695
19659,-0.800821
19660,1.66347
19661,0.488063
19662,-0.794437
19663,2.00076
19664,-1.1181
19665,1.82425
19666,-0.86172
19667,0.174573
19668,0.474779
19669,-0.512007
19670,0.952669
19671,-1.16965
19672,-0.276742
19673,0.882609
19674,-0.842813
19675,1.17422
19676,-0.236107
19677,0.572814
19678,1.50367
19679,-0.657089
19680,2.30136
19681,-1.94532
19682,0.819069
19683,-0.112534
19684,0.0123277
19685,0.335552
19686,-0.421246
19687,-0.489367
19688,1.03484
19689,-0.891759
19690,0.526926
19691,0.682023
19692,0.514821
19693,-0.686599
19694,1.45622
19695,1.03523
19696,-0.632785
19697,1.09354
19698,-0.309602
19699,-0.0141579
19700,0.187857
19701,-1.00327
19702,0.518432
19703,-0.540915
19704,0.483404
19705,0.645019
19706,-0.512541
19707,1.15576
19708,0.6757
19709,0.643958
19710,0.376482
19711,-0.183371
19712,0.31541
19713,0.270628
19714,0.32528
19715,-0.418882
19716,0.110379
19717,0.00960701
19718,-0.908139
19719,1.19997
19720,-0.56516
19721,0.383885
19722,1.08544
19723,0.489967
19724,1.41132
19725,0.280529
19726,0.141799
19727,-0.0123183
19728,0.0151649
19729,-0.000165192
19730,-0.111367
19731,-0.667202
19732,0.57402
19733,0.7966
19734,0.513404
19735,-0.327179
19736,0.996167
19737,-0.266324
19738,0.586114
19739,1.04046
19740,-0.603354
19741,1.05436
19742,-0.0653394
19743,-0.44865
19744,1.13848
19745,-1.42993
19746,0.200768
19747,-1.02693
19748,1.39554
19749,-0.199427
19750,0.384251
19751,1.49588
19752,-0.776433
19753,0.432492
19754,0.916018
19755,0.0359879
19756,-0.254047
19757,-0.208653
19758,1.06048
19759,-0.423865
19760,-0.0829599
19761,0.895739
19762,-1.82341
19763,1.99714
19764,-1.00701
19765,0.087254
19766,1.06878
19767,-0.0699576
19768,0.948881
19769,1.00162
19770,0.0849797
19771,-0.521076
19772,-0.604022
19773,1.04962
19774,-1.68622
19775,0.479512
19776,-0.640378
19777,-0.0352835
19778,1.31891
19779,-0.855022
19780,1.64835
19781,-1.02612
19782,1.056
19783,0.58236
19784,0.213676
19785,0.0479637
19786,0.0711271
19787,-0.336829
19788,1.40156
19789,-1.02272
19790,-0.193807
19791,-0.505632
19792,0.00408992
19793,0.0540696
19794,-0.0480457
19795,0.838617
19796,-0.224109
19797,1.00939
19798,0.86621
19799,-0.085141
19800,0.369137
19801,-0.927503
19802,0.370262
19803,0.149725
19804,-0.31887
19805,0.407504
19806,-1.27962
19807,0.494007
19808,0.844738
19809,-0.489961
19810,0.222358
19811,0.693814
19812,-0.530588
19813,1.70022
19814,-0.546292
19815,-0.0603238
19816,0.754142
19817,0.422718
19818,-1.74973
19819,0.451314
19820,-0.607922
19821,-0.779014
19822,0.731757
19823,0.0163457
19824,0.519865
19825,0.0201053
19826,0.481985
19827,0.422543
19828,0.662978
19829,0.544601
19830,-0.657212
19831,0.0332803
19832,0.298204
19833,0.548761
19834,-0.486777
19835,-0.116992
19836,-0.283423
19837,-1.08079
19838,0.931796
19839,-0.313034
19840,-0.0208633
19841,1.23682
19842,0.342729
19843,0.569681
19844,0.724539
19845,-1.02101
19846,0.235306
19847,-0.714285
19848,0.269025
19849,-0.485584
19850,-0.355372
19851,0.410946
19852,-0.0345599
19853,1.27389
19854,-0.644418
19855,1.0789
19856,0.168543
19857,-0.487585
19858,2.34312
19859,-0.690909
19860,0.187804
19861,0.75333
19862,-1.752
19863,1.83388
19864,-1.33362
19865,-0.810198
19866,0.619933
19867,-0.150516
19868,0.406815
19869,0.273117
19870,0.509261
19871,0.433244
19872,-0.648312
19873,1.81962
19874,-1.17257
19875,0.869402
19876,-0.0261826
19877,-0.863343
19878,0.975036
19879,-0.744616
19880,1.1889
19881,-1.69494
19882,0.660374
19883,1.12505
19884,-1.29804
19885,1.45654
19886,0.0863267
19887,-0.0121655
19888,2.1045
19889,-1.44984
19890,0.718341
19891,-0.320192
19892,0.24883
