sample,mean0_minus_mean1
38529,30.8408
38530,-27.3335
38531,59.3702
38532,9.07816
38533,47.7012
38534,87.1093
38535,-88.2562
38536,86.1256
38537,-129.597
38538,70.0851
38539,-42.7289
38540,-57.8216
38541,-14.7019
38542,4.76921
38543,-74.2149
38544,91.862
38545,-65.4678
38546,28.1595
38547,-1.45811
38548,16.9758
38549,76.965
38550,-40.4532
38551,71.8704
38552,-93.4664
38553,74.9192
38554,-59.9306
38555,-20.8245
38556,16.4052
38557,-71.6747
38558,73.5339
38559,47.8337
38560,-136.614
38561,213.558
38562,-186.059
38563,163.032
38564,-57.0996
38565,-30.2793
38566,87.8647
38567,-39.7244
38568,-26.6315
38569,-48.5745
38570,8.53827
38571,-54.6954
38572,-50.5645
38573,57.7789
38574,-65.5037
38575,-3.69055
38576,70.9032
38577,-36.5214
38578,116.185
38579,-49.2435
38580,15.0757
38581,-35.8797
38582,-38.1815
38583,50.618
38584,-31.2095
38585,-8.66798
38586,38.5724
38587,-109.929
38588,106.425
38589,-60.7259
38590,-1.19871
38591,-23.4575
38592,49.6901
38593,-36.9248
38594,62.1635
38595,-16.6032
38596,-18.7531
38597,16.4285
38598,13.027
38599,-72.6611
38600,18.8333
38601,-62.0828
38602,-53.9814
38603,82.9869
38604,-81.4088
38605,104.008
38606,-55.5044
38607,65.3085
38608,18.2599
38609,75.3595
38610,-50.9935
38611,20.9195
38612,-32.2387
38613,45.6616
38614,-45.8926
38615,-50.8996
38616,-84.6675
38617,74.2774
38618,-118.686
38619,52.558
38620,21.53
38621,-61.1606
38622,87.359
38623,-3.09943
38624,69.0269
38625,-22.8339
38626,-14.0721
38627,-71.6445
38628,-16.9752
38629,-12.9729
38630,19.2543
38631,-110.47
38632,34.7248
38633,-6.20398
38634,33.9579
38635,-59.2462
38636,124.177
38637,-81.2728
38638,77.1533
38639,-2.09021
38640,-62.1795
38641,-7.77705
38642,53.7396
38643,-107.209
38644,13.7711
38645,-64.3999
38646,-48.455
38647,-10.2103
38648,5.79781
38649,12.1731
38650,16.6049
38651,29.3264
38652,-3.17455
38653,83.1565
38654,-39.6004
38655,-2.62838
38656,-32.5288
38657,-33.2468
38658,-3.90787
38659,7.58133
38660,-107.018
38661,68.6753
38662,-117.399
38663,94.8528
38664,-31.8063
38665,-33.1432
38666,47.5095
38667,37.7634
38668,-15.1348
38669,13.2136
38670,-33.616
38671,-31.874
38672,-8.81191
38673,-19.4011
38674,-61.3454
38675,-49.8642
38676,16.8763
38677,-77.4463
38678,140.651
38679,-72.5007
38680,53.6913
38681,6.4128
38682,-61.9866
38683,114.612
38684,-32.1374
38685,-107.052
38686,125.179
38687,-173.031
38688,145.051
38689,-194.092
38690,44.3906
38691,-7.8493
38692,3.56641
38693,-38.8608
38694,-37.2059
38695,84.9042
38696,-25.7565
38697,-14.1768
38698,75.372
38699,-94.7982
38700,10.2848
38701,-13.5601
38702,-22.9864
38703,42.6441
38704,-96.5925
38705,18.9852
38706,-51.5527
38707,3.74118
38708,46.9935
38709,-33.1404
38710,13.2728
38711,50.0906
38712,-97.0425
38713,124.624
38714,-84.1589
38715,14.5437
38716,-27.6128
38717,65.4729
38718,-95.8034
38719,-15.8847
38720,-2.31036
38721,-86.8709
38722,52.2707
38723,-14.7605
38724,-11.1496
38725,52.9113
38726,-28.2989
38727,48.8953
38728,40.1881
38729,-104.863
38730,53.9035
38731,-72.3386
38732,39.2869
38733,-68.5735
38734,9.34669
38735,-63.2667
38736,-20.0184
38737,-26.2588
38738,-5.63282
38739,4.30327
38740,9.0463
38741,-28.8997
38742,181.523
38743,-130.76
38744,51.7797
38745,-55.022
38746,-50.5742
38747,29.1546
38748,-81.1476
38749,2.37692
38750,-42.0274
38751,22.6507
38752,-57.0724
38753,-27.3649
38754,60.0119
38755,49.8062
38756,-63.2388
38757,77.8997
38758,-49.4938
38759,82.546
38760,-154.041
38761,111.975
38762,-101.254
38763,-56.2116
38764,32.1721
38765,-175.935
38766,91.544
38767,29.2433
38768,-109.435
38769,152.357
38770,-53.5963
38771,48.2962
38772,-14.8287
38773,-36.3269
38774,51.9953
38775,-117.099
38776,74.8008
38777,-119.252
38778,65.416
38779,4.92737
38780,-90.958
38781,100.864
38782,-53.2219
38783,29.059
38784,82.4766
38785,-119.421
38786,195.654
38787,-131.094
38788,116.826
38789,-56.5813
38790,-93.6285
38791,87.5894
38792,-69.94
38793,-39.9264
38794,8.72885
38795,-66.229
38796,74.6626
38797,-50.3876
38798,34.7151
38799,-2.57378
38800,-42.8148
38801,60.5171
38802,-23.9769
38803,81.0191
38804,-71.958
38805,16.5895
38806,36.3923
38807,-66.8747
38808,42.8484
38809,-37.9654
38810,-118.806
38811,152.908
38812,-179.044
38813,118.86
38814,-112.838
38815,64.5154
38816,48.0032
38817,49.7487
38818,-96.6659
38819,-2.31946
38820,18.2166
38821,9.66074
38822,-60.3134
38823,-16.7961
38824,-46.3842
38825,-38.7101
38826,16.9252
38827,-36.6102
38828,33.2183
38829,-21.5965
38830,36.2706
38831,1.41431
38832,78.1051
38833,-39.9309
38834,28.452
38835,-48.0619
38836,57.5121
38837,-157.35
38838,64.2606
38839,-74.0562
38840,-32.1829
38841,-4.74704
38842,52.9608
38843,-87.2772
38844,75.661
38845,-0.385681
38846,-16.2078
38847,74.2672
38848,-95.7989
38849,27.7579
38850,-19.8853
38851,39.5014
38852,-53.8927
38853,8.29932
38854,-61.759
38855,-20.0833
38856,6.43555
38857,-50.2823
38858,20.4064
38859,30.7401
38860,-38.9377
38861,136.343
38862,-63.7064
38863,23.0797
38864,-29.7514
38865,-63.7309
38866,45.619
38867,-41.4095
38868,-93.9175
38869,37.4482
38870,-56.7993
38871,55.4526
38872,-92.7131
38873,65.2215
38874,-3.66095
38875,-1.24255
38876,147.88
38877,-159.071
38878,77.8381
38879,-15.8005
38880,29.0579
38881,-18.1813
38882,-96.881
38883,32.5453
38884,-56.3123
38885,-83.2418
38886,183.062
38887,-207.564
38888,173.724
38889,-43.5043
38890,23.3949
38891,79.3595
38892,-33.1193
38893,-10.2137
38894,-48.0926
38895,-4.36188
38896,-24.5879
38897,-90.4357
38898,23.9211
38899,-84.7637
38900,21.5727
38901,62.8167
38902,-94.4221
38903,114.256
38904,-51.0936
38905,60.892
38906,50.077
38907,-50.321
38908,69.8411
38909,-97.6166
38910,-7.58307
38911,47.5151
38912,-166.636
38913,85.5562
38914,-100.536
38915,37.4528
38916,29.6763
38917,3.46979
38918,5.50711
38919,-9.27103
38920,49.1388
38921,-20.1686
38922,-25.4185
38923,26.508
38924,-55.8577
38925,28.6312
38926,-37.1063
38927,-81.4537
38928,56.1274
38929,-131.543
38930,121.647
38931,-44.5841
38932,-18.5864
38933,82.4732
38934,1.21234
38935,34.9291
38936,151.374
38937,-194.979
38938,152.273
38939,-168.222
38940,102.88
38941,-54.849
38942,-19.0881
38943,-73.015
38944,-2.02814
38945,74.6011
38946,-48.4004
38947,21.9362
38948,49.3772
38949,-31.1207
38950,7.6445
38951,98.14
38952,-76.2373
38953,60.4631
38954,-108.068
38955,49.9541
38956,-67.1069
38957,-36.8713
38958,-32.7791
38959,2.37463
38960,13.8684
38961,46.2897
38962,-84.2704
38963,110.88
38964,-25.922
38965,-0.638306
38966,23.0405
38967,5.95142
38968,-43.9998
38969,-2.00769
38970,34.2532
38971,-30.3704
38972,-10.1022
38973,-6.68359
38974,-22.4982
38975,42.9945
38976,20.2027
38977,-40.245
38978,97.6603
38979,-23.9319
38980,110.931
38981,-30.9279
38982,-20.2755
38983,23.3414
38984,5.9884
38985,-37.3532
38986,25.5016
38987,-83.5291
38988,64.3437
38989,-56.2008
38990,30.3613
38991,-36.939
38992,83.3823
38993,-88.6653
38994,85.9783
38995,14.6791
38996,-9.17374
38997,-18.8817
38998,-20.4883
38999,44.3861
39000,-2.93729
39001,36.8668
39002,-170.208
39003,15.5945
39004,-8.84491
39005,71.8186
39006,-38.0848
39007,8.91205
39008,42.1031
39009,58.9583
39010,-58.3831
39011,100.853
39012,-131.672
39013,2.25403
39014,37.8658
39015,-91.0394
39016,29.7081
39017,-19.0699
39018,-79.6707
39019,49.388
39020,-29.8395
39021,3.6792
39022,-60.2297
39023,72.317
39024,26.0728
39025,17.2034
39026,60.5643
39027,-71.5706
39028,71.1035
39029,-53.1445
39030,25.8173
39031,-6.85144
39032,-98.491
39033,70.687
39034,-8.34088
39035,-28.6869
39036,105.123
39037,-140.53
39038,127.87
39039,-30.2008
39040,41.7464
39041,0.497192
39042,-15.6844
39043,0.333374
39044,-10.3013
39045,9.4895
39046,-47.9874
39047,-58.8138
39048,5.32904
39049,-53.0757
39050,49.2219
39051,-15.6998
39052,-41.9295
39053,143.617
39054,-74.8975
39055,132.864
39056,-61.2772
39057,-76.4791
39058,45.3453
39059,-17.4771
39060,-83.3329
39061,69.5924
39062,-165.598
39063,132.07
39064,-146.398
39065,113.132
39066,-56.5893
39067,69.9149
39068,-54.5964
39069,-42.9216
39070,116.546
39071,-45.7896
39072,-1.19529
39073,7.62402
39074,-53.9188
39075,17.8514
39076,-80.1526
39077,-20.9082
39078,15.8551
39079,-32.8207
39080,81.1021
39081,-60.3937
39082,49.858
39083,21.3804
39084,16.1423
39085,26.8533
39086,-4.28564
39087,-58.1106
39088,7.19104
39089,22.1666
39090,-48.6433
39091,-39.267
39092,23.231
39093,-90.4181
39094,42.21
39095,-17.9152
39096,-47.0583
39097,42.7727
39098,-30.7288
39099,59.072
39100,32.3678
39101,-21.443
39102,-55.5294
39103,17.9344
39104,-38.297
39105,12.5912
39106,-76.2487
39107,-38.1537
39108,3.96533
39109,63.8481
39110,-61.2203
39111,64.2941
39112,-61.7522
39113,70.1699
39114,17.9379
39115,-35.387
39116,-34.2753
39117,67.6223
39118,-91.5411
39119,66.6534
39120,-79.8551
39121,-42.0507
39122,-76.6669
39123,-1.77274
39124,20.4786
39125,-13.989
39126,25.3241
39127,-99.2579
39128,44.9785
39129,22.6503
39130,44.2553
39131,-99.5105
39132,-15.3197
39133,7.2804
39134,30.2981
39135,-86.9102
39136,36.5004
39137,-93.8708
39138,13.0071
39139,-1.53491
39140,-103.736
39141,3.20129
39142,63.41
39143,-59.2678
39144,111.557
39145,-21.9863
39146,-53.7396
39147,-6.37305
39148,-11.0944
39149,-43.4702
39150,-17.0236
39151,-43.0441
39152,-72.507
39153,48.7303
39154,-11.1649
39155,11.839
39156,-12.4297
39157,26.4694
39158,-7.80493
39159,98.0643
39160,-71.1313
39161,66.7757
39162,-108.05
39163,66.8309
39164,-42.3824
39165,-72.4216
39166,-52.7156
39167,13.0725
39168,-67.0146
39169,36.9606
39170,-29.3292
39171,23.1366
39172,42.3312
39173,-3.24341
39174,84.8109
39175,-34.3976
39176,-6.5368
39177,-59.369
39178,50.1031
39179,-82.5517
39180,-22.4607
39181,-22.1268
39182,-34.1417
39183,6.80591
39184,57.8722
39185,-133.453
39186,167.819
39187,-120.358
39188,96.2603
39189,-30.2247
39190,33.0272
39191,16.6743
39192,43.6727
39193,-168.253
39194,12.8672
39195,-45.2299
39196,-76.2886
39197,-2.30354
39198,-37.7725
39199,70.5744
39200,-85.4384
39201,72.2646
39202,16.5918
39203,-12.2994
39204,31.7289
39205,-65.9308
39206,21.9987
39207,-44.7735
39208,12.6788
39209,16.0087
39210,-125.501
39211,92.7552
39212,-184.501
39213,63.3588
39214,5.54285
39215,-77.8936
39216,64.3032
39217,22.1672
39218,-29.6558
39219,77.5532
39220,-98.8994
39221,22.17
39222,-42.0991
39223,-21.2507
39224,0
39225,-94.1195
39226,23.6049
39227,-83.4653
39228,72.1206
39229,-61.8984
39230,5.81885
39231,30.9307
39232,-37.2047
39233,78.7161
39234,21.022
39235,-112.341
39236,114.411
39237,-137.557
39238,85.2631
39239,-60.9517
39240,-106.021
39241,3.00732
39242,-13.8189
39243,-36.5089
39244,24.1288
39245,-47.2797
39246,36.6853
39247,-68.0701
39248,130.616
39249,-61.4229
39250,-21.534
39251,84.065
39252,-203.226
39253,109.539
39254,-98.8038
39255,83.1678
39256,-59.6848
39257,-60.582
39258,59.2985
39259,-18.711
39260,-43.9509
39261,110.838
39262,-150.338
39263,183.532
39264,-78.0339
39265,-35.1043
39266,6.37524
39267,-26.4078
39268,-36.8429
39269,-64.9274
39270,14.0983
39271,-76.1373
39272,-35.4473
39273,124.188
39274,-129.282
39275,78.1392
39276,-30.6986
39277,-66.642
39278,151.231
39279,-137.624
39280,101.264
39281,-113.731
39282,-20.9952
39283,69.8667
39284,-93.7689
39285,-18.2286
39286,-27.2544
39287,-78.7997
39288,93.2063
39289,-133.734
39290,88.1857
39291,-48.3805
39292,86.8749
39293,22.9352
39294,-46.8308
39295,52.1017
39296,-139.003
39297,35.0599
39298,-43.8911
39299,-84.5992
39300,28.3757
39301,-68.8602
39302,8.64978
39303,51.2198
39304,-94.8789
39305,112.114
39306,-48.5757
39307,12.1014
39308,40.1539
39309,3.21436
39310,-72.7181
39311,62.4138
39312,-60.037
39313,15.8994
39314,-124.209
39315,29.1324
39316,-31.5338
39317,76.1679
39318,-127.421
39319,71.2234
39320,26.583
39321,-49.7521
39322,34.1024
39323,-33.0334
39324,-37.0187
39325,-46.3756
39326,-19.5707
39327,14.5011
39328,-37.8851
39329,-8.58044
39330,-21.5652
39331,-70.1438
39332,-2.01501
39333,-27.8604
39334,72.173
39335,-85.6609
39336,114.169
39337,-107.547
39338,95.6128
39339,-34.6873
39340,-79.0455
39341,18.5311
39342,15.0637
39343,-90.9017
39344,19.3141
39345,-55.418
39346,-9.75232
39347,8.72034
39348,-47.774
39349,47.5117
39350,-61.1133
39351,74.0959
39352,-50.824
39353,67.3123
39354,-48.0157
39355,-9.14307
39356,19.3357
39357,-45.3623
39358,16.2408
39359,-16.5219
39360,-128.242
39361,110.898
39362,-128.377
39363,57.1327
39364,17.3689
39365,-51.7667
39366,78.6132
39367,30.066
39368,-70.0208
39369,25.0908
39370,-65.8781
39371,38.168
39372,-90.1859
39373,38.9109
39374,-36.9509
39375,-40.0163
39376,65.0115
39377,-146.915
39378,53.1509
39379,-34.0682
39380,86.9756
39381,8.72145
39382,10.1528
39383,55.2313
39384,-4.12012
39385,-85.4066
39386,110.336
39387,-154.735
39388,78.1711
39389,-91.9718
39390,-37.5649
39391,18.682
39392,5.27271
39393,-7.83569
39394,24.6595
39395,2.14832
39396,9.04285
39397,20.3978
39398,8.57922
39399,-28.2352
39400,-4.90747
39401,6.45496
39402,-63.2223
39403,47.0385
39404,-117.572
39405,-3.45276
39406,-37.2332
39407,-33.0488
39408,19.826
39409,67.5095
39410,-44.2986
39411,115.959
39412,-29.4414
39413,30.4324
39414,-8.89099
39415,-55.4532
39416,5.09802
39417,14.1615
39418,-112.102
39419,43.7063
39420,-48.6194
39421,-38.1058
39422,11.6576
39423,-7.28552
39424,30.2451
39425,-6.30017
39426,44.6525
39427,32.7313
39428,34.5752
39429,-24.8763
39430,6.73022
39431,-21.4976
39432,-77.7968
39433,-28.9025
39434,4.74353
39435,-127.238
39436,163.355
39437,-139.944
39438,152.804
39439,-78.9727
39440,65.1948
39441,34.9336
39442,66.2148
39443,-120.61
39444,29.5546
39445,-14.7776
39446,-21.1266
39447,-33.9892
39448,-42.7311
39449,-69.696
39450,-21.4481
39451,-19.0677
39452,-12.8234
39453,52.8402
39454,-18.9727
39455,22.8248
39456,34.4552
39457,24.7819
39458,-35.8547
39459,16.0371
39460,-78.3929
39461,75.797
39462,-158.911
39463,43.7369
39464,-77.481
39465,-44.5278
39466,27.7579
39467,34.5017
39468,-28.299
39469,12.4222
39470,16.7267
39471,2.11633
39472,5.99414
39473,-63.6808
39474,-11.5029
39475,-2.54822
39476,12.3119
39477,-62.5988
39478,22.3328
39479,-83.9894
39480,54.015
39481,-21.9271
39482,-22.4232
39483,69.0833
39484,-4.94104
39485,-6.12842
39486,109.092
39487,-101.8
39488,46.0149
39489,-56.9227
39490,-22.1865
39491,-15.5895
39492,31.9849
39493,-126.832
39494,39.9065
39495,-22.2013
39496,-11.1371
39497,-29.8112
39498,1.43079
39499,27.2435
39500,31.4371
39501,88.1857
39502,-120.759
39503,28.5776
39504,-39.4945
39505,61.1201
39506,-52.5483
39507,-45.6121
39508,10.5499
39509,-23.6947
39510,-76.6425
39511,107.465
39512,-86.1757
39513,57.458
39514,-2.29663
39515,-58.1953
39516,52.36
39517,14.1517
39518,-93.6143
39519,14.1489
39520,-14.2279
39521,-21.4349
39522,-39.3063
39523,-38.9895
39524,-21.0828
39525,-21.0316
39526,27.5059
39527,-106.57
39528,81.9753
39529,1.56616
39530,19.3221
39531,69.5623
39532,-68.8273
39533,47.6169
39534,-3.44019
39535,-69.292
39536,106.292
39537,-187.56
39538,108.647
39539,-42.9951
39540,-55.22
39541,77.5322
39542,-40.9744
39543,-13.8513
39544,37.9073
39545,-25.9186
39546,114.613
39547,-91.2345
39548,49.0336
39549,-15.1223
39550,-23.1145
39551,9.94458
39552,-126.959
39553,87.4375
39554,-91.6544
39555,18.5905
39556,63.063
39557,-114.09
39558,112.592
39559,17.4896
39560,-86.5216
39561,222.143
39562,-236.944
39563,153.165
39564,-125.855
39565,28.6541
39566,17.6295
39567,-57.5729
39568,-80.5708
39569,-43.4788
39570,33.3622
39571,-8.7124
39572,-42.9951
39573,63.9619
39574,7.00848
39575,14.3617
39576,125.616
39577,-94.4664
39578,56.6167
39579,-88.5588
39580,49.4614
39581,-19.157
39582,-98.3464
39583,50.4001
39584,-16.5623
39585,-11.859
39586,104.649
39587,-146.639
39588,127.539
39589,-49.8978
39590,12.7806
39591,32.0509
39592,-16.6617
39593,-49.3317
39594,-0.929565
39595,6.88672
39596,-49.2468
39597,-98.9706
39598,2.78149
39599,-40.7496
39600,37.306
39601,-3.80615
39602,-46.1714
39603,139.903
39604,-80.6014
39605,113.974
39606,-61.6749
39607,-50.7744
39608,40.0641
39609,-34.425
39610,-17.0413
39611,60.8989
39612,-129.895
39613,55.9316
39614,-55.9373
39615,-2.42407
39616,-23.9445
39617,60.483
39618,-39.3524
39619,54.2438
39620,35.9127
39621,-3.1991
39622,-29.0454
39623,5.67261
39624,-22.8971
39625,-17.0333
39626,19.6423
39627,-150.829
39628,36.6926
39629,-13.0394
39630,65.8644
39631,-30.9506
39632,6.82642
39633,20.9435
39634,37.7759
39635,-44.5681
39636,141.598
39637,-177.313
39638,30.2577
39639,29.5159
39640,-94.6094
39641,6.87646
39642,-33.8048
39643,-81.0778
39644,16.4592
39645,-36.7997
39646,-2.51575
39647,-50.704
39648,2.41785
39649,49.8665
39650,-14.1768
39651,81.8457
39652,-146.139
39653,61.6487
39654,-56.4045
39655,6.53625
39656,-1.87793
39657,-94.8038
39658,50.0321
39659,-11.219
39660,-26.0129
39661,120.448
39662,-157.698
39663,106.756
39664,-33.8521
39665,28.3358
39666,2.60608
39667,36.1755
39668,-52.5426
39669,42.713
39670,-61.301
39671,-43.8246
39672,-64.8392
39673,-7.19055
39674,-21.7041
39675,-0.92395
39676,12.202
39677,-44.8207
39678,108.726
39679,-52.2759
39680,121.073
39681,-51.3684
39682,-26.3805
39683,22.5928
39684,22.3873
39685,-83.2634
39686,75.843
39687,-189.483
39688,118.743
39689,-128.225
39690,47.6995
39691,22.5182
39692,51.456
39693,-54.4019
39694,20.1731
39695,119.908
39696,-110.081
39697,11.8613
39698,-63.8646
39699,-42.8916
39700,5.26025
39701,-69.8387
39702,-32.5333
39703,31.2794
39704,-57.256
39705,69.7694
39706,-51.0345
39707,6.30298
39708,10.5522
39709,26.8691
39710,-7.72937
39711,-5.29602
39712,-76.0553
39713,41.9143
39714,-22.2195
39715,-34.3812
39716,-69.7216
39717,12.7738
39718,-81.807
39719,23.425
39720,25.4873
39721,-24.4178
39722,19.9274
39723,-1.35229
39724,19.4574
39725,19.5883
39726,-66.7769
39727,-11.3134
39728,-14.7429
39729,-17.3541
39730,-2.16919
39731,-68.6963
39732,-25.5159
39733,-35.8872
39734,23.9233
39735,-57.6509
39736,49.1786
39737,-77.3535
39738,53.6099
39739,42.8358
39740,-29.4305
39741,-24.4827
39742,44.3116
39743,-101.949
39744,49.8323
39745,-80.3978
39746,-73.3052
39747,-66.0664
39748,8.7937
39749,17.5066
39750,-19.8875
39751,60.4909
39752,-111.784
39753,33.5637
39754,31.5815
39755,50.333
39756,-62.4105
39757,-46.7806
39758,-5.96558
39759,63.6534
39760,-156.719
39761,81.0532
39762,-161.384
39763,32.1897
39764,30.0023
39765,-98.1007
39766,94.9438
39767,22.3719
39768,9.43311
39769,93.8503
39770,-82.4506
39771,27.3397
39772,-111.785
39773,21.4158
39774,-19.5433
39775,-85.6558
39776,37.8732
39777,-110.58
39778,78.5381
39779,-17.7537
39780,-17.9778
39781,53.5923
39782,-72.4084
39783,63.4231
39784,52.3726
39785,-102.551
39786,144.706
39787,-196.12
39788,118.579
39789,-66.0111
39790,-98.1746
39791,9.79163
39792,-37.8589
39793,-0.71167
39794,13.3314
39795,11.2753
39796,26.8203
39797,-36.4742
39798,28.0851
39799,29.1062
39800,-28.0372
39801,30.0797
39802,-84.9105
39803,96.3206
39804,-88.4031
39805,6.45923
39806,-20.4485
39807,-103.792
39808,88.0212
39809,-15.574
39810,-88.0605
39811,133.02
39812,-146.421
39813,166.694
39814,-67.9382
39815,2.02441
39816,40.7712
39817,-64.3817
39818,-49.5376
39819,-34.9263
39820,-10.5574
39821,-35.9662
39822,-51.5419
39823,61.3198
39824,-51.634
39825,-6.19946
39826,64.9712
39827,-42.5452
39828,92.6949
39829,-26.8094
39830,3.30359
39831,-14.9773
39832,-42.7817
39833,55.1085
39834,-54.2312
39835,-64.3055
39836,-6.46753
39837,-102.923
39838,87.2761
39839,-63.4885
39840,27.5486
39841,-24.3115
39842,106.948
39843,-79.8716
39844,52.2739
39845,-23.9397
39846,-68.3022
39847,36.9727
39848,-57.4468
39849,-4.68506
39850,-45.8398
39851,-21.9517
39852,-27.3425
39853,25.1194
39854,-51.5806
39855,41.8362
39856,-48.3191
39857,31.4883
39858,12.4518
39859,63.0597
39860,-82.9989
39861,35.0355
39862,-72.2662
39863,9.52478
39864,-14.8077
39865,-80.1254
39866,-43.7046
39867,87.925
39868,-67.2234
39869,78.2661
39870,-40.4749
39871,-17.0197
39872,22.0522
39873,25.3219
39874,31.2561
39875,-26.1119
39876,72.9399
39877,-108.137
39878,55.7939
39879,-10.167
39880,11.4624
39881,-97.4391
39882,-1.73572
39883,-31.6442
39884,53.925
39885,-57.4557
39886,108.16
39887,-58.6801
39888,95.3438
39889,14.0516
39890,-95.156
39891,-16.7056
39892,39.8473
39893,-124.76
39894,35.1458
39895,-79.4301
39896,7.64111
39897,-32.7217
39898,5.85596
39899,40.447
39900,-50.436
39901,54.1265
39902,-35.9333
39903,128.684
39904,-22.0154
39905,6.21191
39906,-21.1726
39907,-27.4397
39908,11.8647
39909,-27.145
39910,-123.18
39911,93.2661
39912,-124.741
39913,103.376
39914,-6.19702
39915,-13.5151
39916,61.6602
39917,-7.18701
39918,47.5504
39919,-33.2007
39920,19.6663
39921,-35.1185
39922,-40.0652
39923,54.0691
39924,-74.6511
39925,-41.9023
39926,30.8647
39927,-93.0378
39928,117.107
39929,-101.207
39930,66.8777
39931,4.1405
39932,-69.6289
39933,160.71
39934,-44.9175
39935,-39.3938
39936,62.324
39937,-168.236
39938,105.403
39939,-131.108
39940,16.7273
39941,13.9105
39942,18.7343
39943,-58.4115
39944,-15.5728
39945,26.175
39946,-2.61694
39947,3.25879
39948,52.178
39949,-94.7937
39950,29.7571
39951,-9.8147
39952,-20.7517
39953,37.8772
39954,-111.251
39955,-22.3594
39956,-45.0437
39957,5.73242
39958,17.915
39959,29.4648
39960,-15.2935
39961,83.3773
39962,-80.4631
39963,112.675
39964,-68.1326
39965,4.75952
39966,-33.906
39967,54.4827
39968,-86.0688
39969,-23.4968
39970,24.3296
39971,-59.7615
39972,-8.11084
39973,12.2004
39974,-46.0422
39975,44.6187
39976,13.8547
39977,2.49243
39978,101.709
39979,-113.616
39980,61.6379
39981,-54.9175
39982,-25.4226
39983,13.0474
39984,-71.6958
39985,-16.3472
39986,12.6343
39987,-72.7412
39988,115.484
39989,-36.3457
39990,29.9619
39991,-31.176
39992,99.7898
39993,-75.0886
39994,14.9478
39995,-14.6006
39996,-27.7755
39997,-23.6448
39998,28.7587
39999,-88.6665
40000,-28.3986
40001,24.2568
40002,-93.0163
40003,46.887
40004,-8.68848
40005,87.0278
40006,18.0555
40007,30.2076
40008,8.72888
40009,14.1648
40010,-123.628
40011,111.464
40012,-116.32
40013,41.2924
40014,-40.8185
40015,-78.3474
40016,33.7622
40017,3.2395
40018,-52.4727
40019,21.5869
40020,24.0413
40021,6.86133
40022,13.7
40023,23.2881
40024,13.0579
40025,-41.0801
40026,20.4548
40027,-94.8369
40028,49.7258
40029,-104.04
40030,21.543
40031,17.2478
40032,-38.9456
40033,62.2847
40034,27.4985
40035,-2.15283
40036,62.0247
40037,-27.2703
40038,7.99512
40039,-36.5015
40040,-27.4773
40041,-24.8416
40042,44.134
40043,-93.3567
40044,0.334961
40045,-7.42432
40046,-51.167
40047,25.4014
40048,-6.69849
40049,-1.75732
40050,52.2122
40051,9.98901
40052,19.3533
40053,16.1946
40054,-72.0229
40055,25.3679
40056,-17.7769
40057,-39.8867
40058,-8.37109
40059,-4.64355
40060,-55.8514
40061,105.006
40062,-106.191
40063,78.7803
40064,-68.7925
40065,41.5391
40066,9.12769
40067,106.351
40068,-129.806
40069,37.5154
40070,27.7607
40071,-22.5637
40072,6.59033
40073,-103.619
40074,-15.4005
40075,-28.0623
40076,-8.70947
40077,17.8964
40078,9.47595
40079,34.7625
40080,5.93188
40081,-16.2249
40082,68.3425
40083,-91.6321
40084,78.8328
40085,-87.8494
40086,75.7749
40087,-91.6868
40088,-35.7988
40089,9.36816
40090,-99.2603
40091,31.3
40092,-3.94775
40093,-109.934
40094,110.542
40095,-46.1868
40096,54.502
40097,36.1101
40098,-57.3455
40099,31.8677
40100,-84.2483
40101,37.9341
40102,-94.1531
40103,-6.25879
40104,-56.9534
40105,-12.51
40106,40.8704
40107,-69.3206
40108,80.6978
40109,33.9915
40110,-71.8398
40111,161.099
40112,-143.377
40113,40.3843
40114,-24.5679
40115,-80.8962
40116,57.1934
40117,-38.3921
40118,-92.9651
40119,-24.0767
40120,-18.3464
40121,-0.0627441
40122,-51.5232
40123,78.5159
40124,-20.634
40125,26.0284
40126,117.612
40127,-189.722
40128,70.8494
40129,-86.2888
40130,63.2832
40131,-42.9115
40132,-76.8796
40133,66.9158
40134,-55.832
40135,-16.4536
40136,89.1017
40137,-144.933
40138,109.87
40139,-88.6067
40140,28.2058
40141,27.1514
40142,3.97607
40143,-16.771
40144,-45.3521
40145,44.157
40146,-64.6929
40147,-87.4243
40148,38.4006
40149,-104.371
40150,78.1306
40151,-34.5701
40152,-45.1235
40153,107.748
40154,-92.593
40155,95.2051
40156,0.231445
40157,-48.9216
40158,38.3691
40159,-34.0398
40160,-10.3013
40161,23.5901
40162,-100.913
40163,19.7175
40164,-65.5515
40165,-15.356
40166,-16.1094
40167,22.6155
40168,-40.3691
40169,17.5867
40170,53.0796
40171,-15.9087
40172,15.1458
40173,-41.8521
40174,-50.103
40175,11.1792
40176,-50.7227
40177,-25.8977
40178,-13.8201
40179,-51.6665
40180,80.8193
40181,-50.3677
40182,-4.59399
40183,-32.4429
40184,82.6023
40185,-71.5706
40186,139.672
40187,-153.674
40188,88.8713
40189,-53.1155
40190,7.20703
40191,15.0256
40192,14.7184
40193,-164.374
40194,51.3071
40195,9.64307
40196,-23.2885
40197,12.7607
40198,-27.0945
40199,58.5231
40200,-38.2812
40201,80.7869
40202,-85.0464
40203,34.3657
40204,-19.6145
40205,-16.3943
40206,3.35596
