sample,mean0,mean1,diff_of_means,t_first,t_second
431,-170.46588,-332.00701,161.54113,2.547483,-0.26677353
432,-924.91294,-972.23144,47.318502,0.76480033,-0.12279093
433,-1316.5929,-1408.3741,91.781109,1.4527748,-0.64944654
434,-1435.2565,-1368.5751,-66.681368,-1.0608197,0.55319543
435,-1098.6918,-1197.2601,98.568317,1.5741148,-1.1154384
436,-1132.7247,-1208.7808,76.056124,1.2123212,1.6074957
437,-317.13882,-454.54588,137.40706,1.8819024,-0.63510958
438,1172.48,1229.8773,-57.397265,-0.87024307,-2.2276135
439,978.52235,1070.9807,-92.45836,-1.3768561,0.43769822
440,-1029.5718,-1032.3787,2.8069612,0.043843836,-1.9901068
441,-1876.0282,-2039.6213,163.59304,2.6116691,0.56353452
442,-1556.3294,-1646.8685,90.539086,1.4330919,-1.7680328
443,-838.32471,-854.48042,16.155715,0.25755037,-0.64840503
444,-720.41412,-739.42256,19.008442,0.30279285,-0.40337693
445,-342.73882,-449.4588,106.71997,1.5021616,0.30967586
446,-232.35765,-270.06429,37.706643,0.58655961,-2.1393313
447,-755.95294,-741.06838,-14.88456,-0.23397842,-0.54055205
448,-1189.4965,-1311.4202,121.92375,1.9407608,-1.4835968
449,-1608.5835,-1671.2566,62.673046,1.0239341,-0.52869341
450,-1428.48,-1531.0625,102.58254,1.619628,-0.046636567
451,-1220.2165,-1317.7043,97.487796,1.5820922,-0.39776874
452,-1238.8894,-1348.0771,109.18774,1.7502486,0.080335268
453,212.63059,342.03156,-129.40097,-1.7488957,-0.34952555
454,1028.8188,1056.6172,-27.798359,-0.43549067,0.30008649
455,-96.677647,-119.99532,23.317677,0.35269205,0.99104199
456,-1633.28,-1849.4541,216.17412,3.4393907,-0.66545282
457,-2049.9576,-2124.4559,74.498227,1.2176136,0.28749194
458,-1302.7388,-1404.6335,101.89472,1.595943,-0.16563284
459,-910.60706,-863.15839,-47.448672,-0.76876464,-0.15630924
460,-875.52,-952.63121,77.11121,1.1914908,-1.0307156
461,-613.19529,-678.6768,65.481503,0.90501543,1.344561
462,-494.98353,-588.30625,93.322724,1.4529354,0.63348106
463,-1120.9788,-1196.3624,75.383538,1.1983344,-1.5455018
464,-1605.5718,-1696.5424,90.970608,1.4449554,0.48362556
465,-1716.5553,-1741.4284,24.87311,0.39347179,-1.3924545
466,-1470.0424,-1597.3442,127.30189,2.0116247,0.90487562
467,-1338.2776,-1472.5611,134.28343,2.1148385,-0.083338035
468,-1165.8541,-1272.8182,106.96412,1.6021536,-1.0427057
469,546.03294,666.25833,-120.22539,-1.6740537,0.85735152
470,854.88941,858.96902,-4.0796122,-0.063900377,-0.32784329
471,-918.43765,-980.46055,62.022902,0.9521344,-1.0866102
472,-2147.5388,-2201.8095,54.270645,0.85983688,0.69531578
473,-2082.0329,-2132.685,50.652038,0.79422687,-0.072611041
474,-1154.2588,-1302.1438,147.88495,2.4226279,-2.6495993
475,-934.85176,-1054.6721,119.82036,1.8976579,0.063048477
476,-1145.2235,-1166.8872,21.663671,0.32175433,-1.2661361
477,-308.55529,-387.21683,78.661538,1.1599384,-0.94252241
478,-954.12706,-920.01403,-34.113032,-0.53486596,-0.51385813
479,-1527.4165,-1564.4278,37.011349,0.59693739,-1.0476292
480,-1872.2635,-1926.6581,54.394565,0.87753102,2.2567629
481,-1647.1341,-1878.0316,230.89744,3.6326991,0.52294616
482,-1540.2165,-1636.2455,96.029,1.5419257,-0.71144995
483,-1467.7835,-1531.2122,63.428627,1.0247172,-0.056023959
484,-808.96,-697.37931,-111.58069,-1.5208047,-0.34523505
485,438.96471,384.52367,54.441036,0.83884914,0.01417519
486,-253.89176,-274.55289,20.661128,0.31742542,1.5124364
487,-1729.5059,-1855.8878,126.3819,1.9561977,-0.63997386
488,-2352.7906,-2414.1204,61.329809,0.98180487,-1.2012849
489,-1809.7694,-1934.8872,125.11779,1.9964067,0.5147527
490,-1280,-1294.2139,14.21391,0.22941549,-0.35653876
491,-1270.3624,-1379.647,109.28464,1.7240645,-0.26881093
492,-822.06118,-920.46289,98.401711,1.3610659,-0.23866684
493,-1080.1694,-1121.5523,41.382897,0.65634203,0.063920892
494,-1406.4941,-1404.0351,-2.4590504,-0.038446758,1.2037136
495,-1941.6847,-2020.9188,79.234055,1.2754298,-0.31704565
496,-2046.3435,-2143.6072,97.263718,1.5762848,-2.1946255
497,-1912.1694,-1964.8112,52.64181,0.84177809,-0.014065492
498,-1707.9718,-1822.0736,114.10188,1.8513918,1.5538794
499,-1798.4753,-1859.0298,60.554513,0.95304548,-1.294926
500,-201.78824,-304.92577,103.13754,1.4310133,-1.2884566
501,160.97882,172.36236,-11.383538,-0.18155281,-0.40911015
502,-1094.0235,-1108.0865,14.06297,0.21813346,-0.81701714
503,-2379.8965,-2325.5453,-54.351175,-0.85495435,0.6847799
504,-2510.0047,-2610.422,100.41727,1.6352761,0.6545927
505,-1802.24,-1944.6125,142.37251,2.221013,-0.42174864
506,-1354.9929,-1533.4565,178.46352,2.7864773,-1.1133794
507,-1453.4776,-1489.6178,36.14012,0.56129584,-1.5200354
508,-1056.0753,-1113.024,56.948668,0.78501522,-0.97135501
509,-1208.9224,-1202.4968,-6.4255674,-0.10112438,-0.73490322
510,-1816.3953,-1846.1625,29.767184,0.47271099,-1.236242
511,-2329.9012,-2395.4179,65.516708,1.0311869,1.205177
512,-2163.8024,-2346.941,183.13862,2.9290314,-1.4558739
513,-1968.0376,-2086.7516,118.71396,1.8903102,-1.179949
514,-1938.3718,-1958.976,20.604273,0.32120649,0.087311336
515,-1211.1812,-1360.1964,149.0152,2.034094,0.062880462
516,-493.02588,-537.13618,44.110295,0.63943474,0.21408505
517,-408.24471,-368.96318,-39.281526,-0.62124946,-0.70679287
518,-1896.96,-1995.1841,98.224103,1.5715759,0.1601984
519,-2664.96,-2685.8305,20.870508,0.33164992,1.2428723
520,-2508.9506,-2617.0053,108.05467,1.7236963,-1.0456131
521,-1757.5153,-1878.4804,120.96513,1.9467171,-0.83262991
522,-1723.6329,-1780.9281,57.295171,0.9067731,-0.20217669
523,-1608.1318,-1655.0976,46.965839,0.69428437,-0.52118067
524,-1123.84,-1216.2618,92.421835,1.3807796,-1.6298105
525,-1670.3247,-1802.7726,132.44794,2.0791958,0.26059531
526,-2204.6118,-2259.7124,55.100684,0.87557016,-0.06722803
527,-2458.9553,-2538.3051,79.349791,1.2996984,0.09852845
528,-2365.1388,-2427.4366,62.297763,1.0044848,-1.8345552
529,-2193.92,-2257.1689,63.248907,1.0061191,0.65909154
530,-2194.5224,-2225.4494,30.927092,0.49591721,-0.26537706
531,-863.02118,-1045.9942,182.97298,2.4824211,-0.10735694
532,101.79765,93.213326,8.5843215,0.13940609,0.038311503
533,-797.96706,-776.52835,-21.438713,-0.33189393,0.93778598
534,-2546.7482,-2473.37,-73.378276,-1.1648948,0.48275208
535,-2883.3129,-3011.4039,128.09092,2.0610694,-1.0997844
536,-2416.3388,-2541.896,125.55714,1.9890263,1.3674117
537,-1677.5529,-1811.7499,134.19691,2.1769019,0.3540792
538,-1797.8729,-1825.066,27.193102,0.41949694,-0.24242208
539,-1297.92,-1338.5015,40.581461,0.56198702,0.19265
540,-1405.2894,-1402.5389,-2.7505456,-0.042739939,-0.92771547
541,-1769.1106,-1920.3741,151.26346,2.3991849,-0.7699647
542,-2383.0588,-2467.5348,84.475951,1.3346685,-0.27571659
543,-2597.1953,-2651.2683,54.07297,0.87424499,-0.73388955
544,-2323.5765,-2338.8615,15.285014,0.24279223,0.4277389
545,-2170.1271,-2268.9889,98.861837,1.577139,0.72685677
546,-2071.04,-2164.5541,93.514062,1.4614959,-1.3329251
547,-674.33412,-716.38106,42.046946,0.59115934,-0.54899851
548,-461.25176,-445.26943,-15.982332,-0.25112774,0.41548131
549,-1831.3035,-1841.9731,10.669586,0.16395754,-1.4494825
550,-2632.1318,-2790.2653,158.13358,2.521577,-0.32291379
551,-2805.1576,-2913.5523,108.39466,1.7287616,-0.28821249
552,-2202.0518,-2292.3296,90.277867,1.4508317,-0.15104764
553,-2054.7765,-1968.2525,-86.523987,-1.3777396,-0.64292597
554,-1836.8753,-1910.4991,73.623829,1.131747,-0.44600521
555,-1487.36,-1558.8919,71.531876,0.99047856,1.3476097
556,-1568.6776,-1770.4547,201.77706,3.1957284,-0.25206203
557,-2265.9012,-2332.1286,66.227403,1.086299,-0.97712617
558,-2613.0071,-2688.0748,75.067751,1.2166917,0.17783549
559,-2653.5153,-2630.6207,-22.894604,-0.36248081,-0.82366863
560,-2360.0188,-2455.8644,95.845583,1.5554537,-0.51111483
561,-2377.9388,-2510.775,132.83616,2.101712,1.6373593
562,-1386.4659,-1516.3998,129.93388,1.7024054,-0.42670269
563,1856.1506,2608.7762,-752.62557,-10.415842,-1.8070045
564,1844.5553,2652.3156,-807.76031,-10.794644,0.83824207
565,-1478.4753,-1309.0263,-169.44899,-2.4146123,-2.2503202
566,-3230.2682,-3416.5751,186.30687,2.9717656,0.77274202
567,-2728.8094,-2864.7762,135.96674,2.1344301,-0.22597117
568,-1326.08,-1181.6996,-144.38041,-2.275412,-0.52550006
569,-934.4,-607.90649,-326.49351,-5.1710048,0.096639573
570,-511.69882,-278.89188,-232.80695,-3.2712419,0.40030211
571,-349.66588,-104.28521,-245.38067,-3.8324759,-0.77683736
572,-883.80235,-647.55582,-236.24654,-3.6554424,0.44395926
573,-1620.1788,-1429.0216,-191.1572,-3.0164561,0.39814305
574,-2148.2918,-2047.4015,-100.89025,-1.5964442,-1.4391252
575,-1902.2306,-1927.2566,25.025987,0.3986382,0.28430052
576,-1632.5271,-1518.7937,-113.73337,-1.8726534,0.11360112
577,-1669.4212,-1500.2408,-169.18038,-2.6908396,-1.5831389
578,3542.5882,5226.2303,-1683.642,-10.472676,-8.6268742
579,7166.1929,9899.1654,-2732.9725,-22.081104,-1.6792026
580,3987.8776,5928.0982,-1940.2205,-15.476061,-2.8909098
581,-1736.7341,-1673.6505,-63.083621,-0.8440899,-3.5094136
582,-3095.7929,-3337.8749,242.08199,3.8593855,-0.061519214
583,-881.24235,-522.17417,-359.06819,-4.763444,-1.2302357
584,1307.1059,2576.7575,-1269.6516,-16.474098,0.29640521
585,1550.3059,2721.2905,-1170.9846,-14.941538,-1.6995834
586,1755.1059,2918.0409,-1162.935,-13.711606,1.3991455
587,2008.9976,3116.7364,-1107.7388,-14.073657,0.69740677
588,917.98588,1956.7317,-1038.7459,-13.559719,-2.211397
589,-363.06824,364.17534,-727.24357,-10.344059,-0.53135738
590,-804.14118,-178.04793,-626.09325,-9.5643976,-0.85480255
591,-204.95059,394.09936,-599.04995,-8.6951491,0.8911258
592,123.18118,936.62186,-813.44068,-11.486936,-0.13686172
593,413.51529,1243.0438,-829.52854,-10.721583,-2.238031
594,6451.2,10726.864,-4275.6638,-23.745408,1.0537449
595,8182.8141,13077.994,-4895.18,-26.642303,4.3032063
596,3310.9835,5853.8866,-2542.9031,-18.500241,-3.6540767
597,-1295.5106,-870.48977,-425.02082,-6.1652673,-2.6205202
598,-1505.4306,-1274.1648,-231.26577,-3.389119,-2.2900868
599,1066.0141,2647.2285,-1581.2144,-17.702786,-0.64637421
600,2620.9882,4950.0316,-2329.0433,-22.784991,3.3206087
601,2347.52,4612.9375,-2265.4175,-21.740192,3.9892287
602,3119.2847,5288.0234,-2168.7387,-20.981191,2.9056139
603,2411.6706,4822.1064,-2410.4358,-24.063449,1.3740211
604,1391.5859,3304.5096,-1912.9238,-20.97349,1.2707741
605,275.72706,1621.8819,-1346.1549,-16.886677,1.4174627
606,303.73647,1459.6937,-1155.9573,-14.803025,0.37960912
607,700.83765,2295.4717,-1594.634,-19.718005,1.1368937
608,1011.5012,2565.8352,-1554.334,-18.874123,4.3367077
609,7995.0306,9414.6955,-1419.6649,-5.0455832,0.3987481
610,24153.299,25784.332,-1631.0331,-15.925653,2.1500043
611,20957.064,22736.421,-1779.3573,-9.9561257,2.188097
612,3991.9435,5345.6271,-1353.6836,-8.1962374,1.0222674
613,-2653.6659,-1422.7376,-1230.9283,-15.745803,-0.7349433
614,844.04706,1955.6844,-1111.6373,-10.246092,1.1146226
615,8404.0282,9632.3928,-1228.3645,-13.183917,0.70514474
616,10063.661,11248.29,-1184.6287,-15.237539,1.2437704
617,10053.421,11243.951,-1190.5297,-13.927428,1.8678592
618,10005.082,11204.9,-1199.8177,-15.602627,1.3618529
619,8979.8776,10142.747,-1162.8693,-14.803288,1.6517557
620,5836.1976,6866.6651,-1030.4675,-12.82085,0.71265645
621,3896.7718,4813.1292,-916.3574,-13.209729,-0.22353859
622,4629.3835,5528.014,-898.6305,-12.496042,1.7917458
623,5946.5788,6857.9871,-911.40832,-12.93976,0.00411033
624,5842.6729,6729.7627,-887.08977,-12.584263,0.10870036
625,19771.784,20617.351,-845.56773,-3.5928403,0.49355015
626,26767.059,27739.268,-972.20944,-11.592675,1.3165076
627,17448.358,18454.593,-1006.235,-5.4365218,0.61021318
628,3930.3529,4821.6575,-891.30457,-9.121055,0.35457113
629,1376.5271,2048.2992,-671.77218,-9.4248307,1.2213716
630,7201.5812,7852.3624,-650.78118,-6.172818,1.0957838
631,12498.372,13086.971,-588.5996,-8.1764508,0.40315854
632,12309.835,12987.624,-677.78832,-9.5915655,-0.19303266
633,12331.52,13027.722,-696.2018,-8.9472364,-0.10471573
634,12305.468,13056.449,-750.98063,-10.895951,1.6058382
635,10262.287,10885.012,-622.72521,-8.4644164,-0.79656324
636,7036.3859,7604.7411,-568.3552,-8.0820417,0.61793194
637,6307.3882,6726.3214,-418.93321,-6.3587347,-0.020462432
638,7406.5318,7936,-529.46824,-7.8985965,-1.560097
639,8028.7624,8558.1204,-529.35804,-8.1135978,0.28221783
640,10403.087,10672.701,-269.61429,-1.5411925,1.1714055
641,29208.847,29211.38,-2.5334204,-0.027182148,-0.44339001
642,29887.247,29956.339,-69.091924,-0.68542672,0.58137458
643,13645.252,14006.088,-360.8359,-1.9106653,1.6874279
644,3454.0424,3955.9556,-501.91323,-6.7489936,1.2924406
645,4416.9035,4685.9521,-269.04855,-3.0446415,-0.61640223
646,12360.885,12485.349,-124.46421,-1.2875929,-0.037995187
647,15405.176,15506.029,-100.85275,-1.5732737,-0.27776519
648,14774.814,14910.99,-136.17595,-1.9682106,0.47340438
649,15262.72,15304.641,-41.920561,-0.6084148,-1.8504022
650,14302.118,14311.163,-9.0454155,-0.13577218,0.031782694
651,11152.264,11308.587,-156.32326,-2.1013743,0.71544288
652,8289.1294,8408.7995,-119.67012,-1.8514112,-1.0157712
653,8344.0941,8506.3518,-162.25772,-2.5377135,-0.54254293
654,9721.0729,9772.5868,-51.51385,-0.8075534,0.36812926
655,9758.2682,9814.0316,-55.763325,-0.86296774,-0.88546077
656,18128.866,17969.225,159.64087,0.6305922,1.3454293
657,29673.261,29809.711,-136.4501,-1.925879,0.068620701
658,24821.007,25009.15,-188.14315,-1.1671346,0.078237006
659,9497.2988,9704.8089,-207.51006,-1.6591702,-0.060994031
660,4616.5835,4542.616,73.967515,1.1267372,-0.4139935
661,8243.5012,8150.7049,92.796326,0.9743211,0.50577979
662,14557.064,14490.707,66.356341,0.93280476,-1.4571088
663,15066.052,15186.441,-120.38891,-1.7926912,0.18572048
664,15038.344,15084.101,-45.756997,-0.62528383,-0.15905191
665,14915.765,14915.179,0.58527865,0.0088181978,-0.6803497
666,13430.965,13402.52,28.444542,0.40891668,0.0039263859
667,10226.748,10265.136,-38.387942,-0.5459079,0.37685012
668,8418.0329,8380.5213,37.511609,0.59889849,0.38998607
669,9202.4471,9166.4757,35.971314,0.55809042,1.0332397
670,9969.0918,9940.6102,28.481595,0.44859573,0.027774461
671,9874.5224,9843.6563,30.866012,0.45860931,-2.5414482
672,27459.313,27384.22,75.093187,0.38137894,-0.533014
673,31951.059,31963.343,-12.284251,-0.33513438,-0.90624002
674,20275.351,20494.962,-219.61142,-1.0714521,0.11567057
675,6540.1976,6439.4997,100.69794,1.1576698,-0.5784633
676,4788.8565,4636.8767,151.97979,2.052888,-1.6634354
677,11811.238,11646.579,164.65904,1.5578987,1.2984159
678,16625.544,16696.407,-70.86325,-1.0895238,-0.45269659
679,16357.346,16306.048,51.297957,0.76583754,-1.1177678
680,16401.016,16317.569,83.447797,1.1520075,1.4192154
681,16126.795,15947.558,179.23714,2.7743478,0.67323939
682,13391.059,13377.234,13.824458,0.19152566,0.53529338
683,9952.2259,9907.3945,44.831376,0.64041698,-0.090441631
684,9173.0824,9132.512,40.570372,0.6321512,-0.94307945
685,10473.111,10335.158,137.9522,2.1785755,-1.9691323
686,10867.351,10744.519,122.83159,1.910316,1.380055
687,14682.504,14241.889,440.61458,2.212197,1.5036664
688,29555.652,29642.436,-86.784238,-1.1068973,-0.092349796
689,28528.038,28839.724,-311.68649,-2.5338628,1.2558976
690,13496.471,13624.556,-128.08581,-0.79670457,-1.0255889
691,5728.2259,5446.0222,282.20367,3.9865572,0.0052352937
692,7371.4447,7151.0929,220.35178,2.5224656,0.14150994
693,13996.122,13997.26,-1.1377289,-0.01382856,-0.48201936
694,15813.12,15897.884,-84.764278,-1.2986853,1.5768256
695,15573.233,15403.988,169.24463,2.3925123,-0.17604256
696,15519.925,15489.421,30.503315,0.46748785,-0.48127003
697,14402.259,14451.507,-49.247898,-0.72182286,-0.3063552
698,11523.162,11445.938,77.224305,1.0701517,-0.33636313
699,9035.8965,8905.5383,130.35819,1.9931125,-1.5263214
700,9272.1694,9138.3472,133.82225,2.0964132,0.24009408
701,10262.889,10159.953,102.93617,1.6297267,-1.0928933
702,10033.092,9921.758,111.33373,1.7110354,-1.064127
703,22381.176,22194.946,186.23082,0.63013184,0.88014018
704,31561.939,31417.08,144.85875,2.8772646,-3.009677
705,24532.179,24480.243,51.935691,0.27775529,1.7348605
706,8710.9271,8448,262.92706,2.2719862,0.96333088
707,4541.5906,4433.9918,107.59877,1.6605826,-1.7959017
708,9847.4165,9635.3852,212.03132,2.0169529,2.2323233
709,15914.918,15819.184,95.733544,1.3690924,0.38334163
710,16223.624,15969.552,254.07122,3.8745378,-0.20876843
711,15894.889,15712.206,182.68368,2.4921503,1.8316252
712,16049.995,15753.65,296.3448,4.5325729,0.74916277
713,13905.92,13716.124,189.7961,2.6717173,-0.49206596
714,10462.419,10243.142,219.2768,3.0488368,0.58112249
715,8898.2588,8716.5681,181.69073,2.8356935,-0.79195755
716,9912.6212,9610.0994,302.52182,4.589212,0.74782931
717,10621.892,10371.067,250.82455,3.8979537,-1.2286918
718,10918.4,10669.559,248.84068,2.8133015,-0.98288286
719,26773.384,26942.392,-169.00805,-1.4059374,0.17880626
720,29533.515,29673.707,-140.19131,-1.7590153,1.1350385
721,16871.755,16864.58,7.1755162,0.040743243,0.17657494
722,6218.24,5994.5295,223.71049,2.839197,0.29671552
723,5751.4165,5462.3308,289.08567,3.8197105,1.1072567
724,12005.346,11799.041,206.30439,2.2419237,-0.56018987
725,15342.231,15191.079,151.15169,2.384536,-2.1395392
726,14489.148,14447.467,41.681257,0.60983202,0.36473951
727,15067.407,14904.556,162.85066,2.37498,-0.44793546
728,14097.769,14085.386,12.383088,0.18554309,0.19119649
729,11600.264,11504.29,95.97364,1.3568462,-1.1628867
730,8785.7694,8633.8282,151.94124,2.2792809,1.8616428
731,8509.8918,8169.557,340.33478,5.2511782,-0.3128737
732,9409.9576,9217.3466,192.61107,3.018613,1.3527017
733,9572.5929,9419.633,152.95998,2.3926351,-0.44170867
734,15820.198,15569.618,250.57988,0.94895034,-0.27553926
735,31242.692,31133.55,109.14179,1.9809363,-0.86678937
736,28185.299,28196.956,-11.657342,-0.079074986,0.76016176
737,11251.2,11079.219,171.98083,1.0431283,0.99005848
738,3973.5718,3778.3565,195.21525,2.9231063,-0.42537808
739,7053.5529,6791.4062,262.14675,2.6609901,1.2160048
740,14471.831,14269.718,202.11229,2.4778993,0.36291085
741,15910.249,15680.486,229.76315,3.4962673,0.91425836
742,15645.816,15422.242,223.57451,3.0129338,-1.3594559
743,15365.572,15182.85,182.72197,2.8281025,-1.4923945
744,14059.671,13950.728,108.94236,1.5562199,0.6200664
745,10631.228,10410.567,220.66132,2.9451279,0.34700646
746,8364.2729,8099.3852,264.88779,4.1697676,-1.0722762
747,8888.9224,8620.6616,268.26075,4.1115717,0.012254655
748,9927.5294,9719.9205,207.6089,3.2216902,-0.33636786
749,9592.0188,9407.0649,184.95395,2.8448193,-0.95877722
750,23052.649,22603.409,449.24088,1.9253236,1.0897469
751,30044.612,29626.277,418.33473,5.8885565,-2.6836
752,20824.998,20637.251,187.74692,1.033534,1.235247
753,7071.9247,6934.8919,137.03283,1.4008699,0.74544008
754,4256.9788,3968.0748,288.90401,4.3146848,1.8499862
755,9696.5271,9361.2811,335.24594,3.3504416,0.16144874
756,14757.948,14360.987,396.96168,5.8832545,-0.50707832
757,14540.649,14199.995,340.65409,5.2008111,-1.4460856
758,14476.198,14120.248,355.94984,4.7832214,0.82799678
759,14164.179,13981.999,182.17999,2.7829105,0.82616257
760,11999.925,11708.222,291.70261,4.117641,-0.30461553
761,8679.0024,8358.2279,320.77442,4.6363888,0.73139921
762,7762.6729,7366.9947,395.6782,6.2541633,-0.061445661
763,8609.1294,8319.0275,290.10194,4.4135315,0.67607154
764,9083.1812,8796.9141,286.26709,4.4492653,-0.12108082
765,11166.72,10668.063,498.65688,3.0101006,0.9005587
766,28945.92,28627.563,318.35717,3.3607215,-1.6224995
767,29547.671,29469.326,78.345048,0.75544154,0.12549022
768,13898.391,13730.188,168.20239,0.91855094,0.42153407
769,4070.2494,3818.7539,251.49547,3.4102703,0.52372265
770,4826.3529,4408.4068,417.94616,4.932696,-0.031092822
771,12182.136,11774.953,407.18381,4.388375,-0.87405553
772,14873.751,14570.455,303.29588,4.6486784,-0.028150259
773,14245.195,13995.315,249.88027,3.6164055,1.2789483
774,14602.993,14300.091,302.90177,4.3395958,-1.7158504
775,13541.496,13192.603,348.89331,5.1752596,-0.16961979
776,10435.313,10188.082,247.23112,3.262962,-1.2016741
777,7646.4188,7308.6429,337.77592,5.1747702,-0.64815546
778,7545.6753,7296.6733,249.002,3.9030392,-1.3925283
779,8719.9624,8414.3355,305.62688,4.7892535,0.14993892
780,8665.4494,8388.0023,277.44707,4.203403,0.68718517
781,16648.132,16061.419,586.71271,2.3899616,1.2261575
782,27738.805,27830.537,-91.731822,-1.1781414,-0.51777278
783,22876.762,23100.596,-223.83379,-1.3866721,-0.60245084
784,8135.3788,8026.969,108.4098,0.86703119,-0.53763571
785,3298.1835,2867.7686,430.41497,6.3372468,-0.49270824
786,6660.2165,6323.8434,336.3731,3.5213468,0.48729798
787,12603.934,12355.628,248.30583,3.4800209,-0.42594842
788,13127.831,12948.872,178.95858,2.6877599,-1.3241621
789,12986.729,12846.083,140.64642,1.8866839,-0.41006594
790,12712.508,12650.679,61.8291,0.94182352,-0.61544822
791,11272.734,11064.257,208.47696,3.0014456,-0.32762168
792,8137.6376,7954.5529,183.08475,2.6239455,-0.50686835
793,6290.5224,6085.9474,204.57495,3.2702729,-1.4438481
794,6986.8424,6771.3571,215.48525,3.3925097,1.0863936
795,7659.52,7384.5003,275.01971,4.2892233,-0.69003218
796,7466.7671,7262.2607,204.50639,3.1255322,-1.8010866
797,24797.967,24603.231,194.7362,0.91874049,0.48215226
798,30398.946,30227.151,171.79451,2.5319598,-2.4916832
799,17953.431,17800.454,152.97705,0.7530097,0.48746679
800,4130.4847,3885.6341,244.85057,2.7868445,-0.041122614
801,2259.2753,1976.1823,283.09294,3.9112542,-0.4474132
802,9011.5012,8675.4226,336.07862,3.307306,2.1492392
803,13808.64,13628.895,179.74462,2.7507942,-0.40075773
804,13522.974,13303.771,219.20322,3.2754508,-0.73930359
805,13541.647,13268.461,273.18651,3.737513,0.016874282
806,13266.221,12851.619,414.60224,6.2789039,0.015549746
807,10547.501,10254.663,292.83841,4.0735963,-0.22126001
808,7115.4447,6836.4418,279.00286,4.1004706,-1.6692958
809,6253.7788,6072.7808,180.99799,2.8320854,-0.49905008
810,7481.3741,7150.1952,331.17891,5.2105915,-0.48189982
811,7799.1153,7473.8235,325.2918,5.1264105,1.4781585
812,11544.245,10926.457,617.78766,3.1085476,1.8309647
813,27276.047,26631.481,644.56605,7.2025798,-1.0588916
814,26601.412,26027.914,573.49826,4.2031018,0.65498062
815,10805.459,10444.83,360.6289,2.1671804,0.43050388
816,2599.3035,2297.2671,302.03643,4.1762528,0.2776506
817,4205.3271,3828.7785,376.54857,4.2948687,-0.11318614
818,10957.252,10471.612,485.63984,5.785002,0.032932902
819,12862.344,12459.465,402.87889,6.0078856,2.0917666
820,12668.235,12083.469,584.76598,8.1674451,0.33543067
821,12648.508,12118.331,530.17743,7.8220941,-0.43282524
822,11432.207,10970.595,461.61209,6.7434812,0.15869607
823,8431.1341,8019.1888,411.94534,5.6535623,1.322054
824,5911.4918,5489.5617,421.9301,6.583903,-1.7737499
825,6090.5412,5595.0438,495.49734,7.7180715,-0.14762335
826,6994.2212,6559.3454,434.87576,6.7683376,-0.995485
827,6875.1059,6389.8258,485.28005,7.492781,0.069638043
828,18796.273,18347.764,448.50906,1.5172093,0.19764328
829,28519.906,28296.154,223.75159,2.7547632,-0.89303734
830,20828.16,20710.265,117.89466,0.62728195,1.7389199
831,5443.3129,4879.5605,563.75245,4.9753209,0.011151719
832,1304.8471,835.77791,469.06915,6.9387086,-0.67843656
833,6337.2047,5840.1216,497.08314,5.0086552,1.5035046
834,12068.442,11847.818,220.6247,3.2006328,0.61013639
835,12399.586,12031.85,367.7355,5.5367996,-1.267674
836,12095.096,11760.589,334.50734,4.4645512,0.84730787
837,12190.569,11785.875,404.69448,6.0577675,-0.22331951
838,10054.927,9708.8486,346.07843,4.8587974,-0.61510595
839,6692.1412,6338.6558,353.48542,4.9532711,1.2771229
840,5191.5294,4858.1648,333.3646,5.2522472,-1.1183177
841,6078.6447,5616.2899,462.35482,7.1046048,1.9025243
842,6683.4071,6318.1578,365.24926,5.8268447,-0.81078772
843,6986.24,6567.8738,418.36624,4.8226246,-0.31320493
844,23159.567,22764.25,395.31691,3.0996187,1.046679
845,26168.32,25757.7,410.62041,4.6926264,0.3477971
846,13258.993,12918.499,340.49382,1.8959041,0.96860128
847,2399.9247,2040.519,359.40571,4.4560298,0.26206262
848,1801.7882,1410.6184,391.16988,5.1262697,1.3188581
849,7980.5741,7582.4477,398.12643,4.3029874,0.46255631
850,11453.139,10978.375,474.7636,7.2415949,0.59006412
851,10750.344,10273.365,476.97825,6.7241142,-1.0912526
852,11164.16,10738.833,425.32657,5.9517854,-0.98657436
853,10228.254,9938.3659,289.88825,4.2970996,0.75224813
854,7737.3741,7301.4611,435.91298,6.0807599,0.49736488
855,4892.16,4500.4231,391.73686,5.9377515,0.88757716
856,4509.0635,4027.7732,481.2903,7.3808964,-0.49687498
857,5386.6918,4961.2531,425.4387,6.7442388,0.30336832
858,5599.3224,5134.962,464.36034,7.2895685,-1.0561036
859,11741.666,11171.984,569.68225,2.2057574,0.92311279
860,27573.76,27264.224,309.53557,3.9003038,-0.63009682
861,24463.812,24223.944,239.86787,1.447256,1.331197
862,7204.4424,6818.4874,385.95492,2.3877536,0.61703989
863,-81.167059,-431.05552,349.88846,5.0325511,-1.5401575
864,2999.8682,2498.3565,501.51172,5.1962002,2.1065158
865,10183.078,9759.7195,423.35818,5.129267,0.85983382
866,11645.139,11215.673,429.46612,6.5590122,-0.13482589
867,11343.962,10971.044,372.91852,5.0144938,-1.3578347
868,11103.172,10724.32,378.85148,5.8160504,-0.60945944
869,9745.92,9440.5798,305.34022,4.2465396,0.60281237
870,6383.8871,5994.8288,389.0583,5.2683079,-0.16061692
871,4103.8306,3720.4535,383.37705,6.0085237,-2.1051958
