time_us,mean_m0,mean_m1,diff,welch_t
8.456000000000000183e-01,2.245614035087719174e+02,-1.548142292490118450e+02,3.793756327577837624e+02,6.940230076135740944e+00
8.463999999999999302e-01,-3.167697705802968812e+03,-3.460637681159420481e+03,2.929399753564516686e+02,5.669203498338801772e+00
8.472000000000000641e-01,-3.896658569500674730e+03,-4.218519104084321043e+03,3.218605345836463130e+02,6.625958877021251858e+00
8.479999999999999760e-01,-2.856334682860998782e+03,-3.136505928853754995e+03,2.801712459927562122e+02,5.833090390153204297e+00
8.487999999999999989e-01,-2.436232118758434353e+03,-2.827299077733860486e+03,3.910669589754261324e+02,8.087887079673468094e+00
8.496000000000000218e-01,9.046369770580297427e+02,6.378076416337286219e+02,2.668293354243011208e+02,1.824790970146423330e+00
8.504000000000000448e-01,1.670607287449392607e+04,1.624293017127799794e+04,4.631427032159281225e+02,6.910816217918187121e+00
8.511999999999999567e-01,1.606624561403508778e+04,1.554997628458498002e+04,5.162693294501077617e+02,5.077027480725496034e+00
8.519999999999999796e-01,5.768636977058030197e+02,1.409011857707509989e+02,4.359625119350520208e+02,3.503605771400333246e+00
8.528000000000000025e-01,-7.699260458839406056e+03,-8.050592885375494006e+03,3.513324265360879508e+02,6.558017284221587140e+00
8.535999999999999144e-01,-6.130439946018893352e+03,-6.487778656126482019e+03,3.573387101075886676e+02,5.446463299030039451e+00
8.544000000000000483e-01,4.961079622132253917e+02,1.223504611330698282e+02,3.737575010801555777e+02,5.884403842683080477e+00
8.551999999999999602e-01,2.482094466936572189e+03,2.172121212121212011e+03,3.099732548153601783e+02,6.397880442008685442e+00
8.560000000000000941e-01,2.198283400809716568e+03,1.818729907773386003e+03,3.795534930363305648e+02,6.832375942868639029e+00
8.568000000000000060e-01,2.190423751686909782e+03,1.830956521739130494e+03,3.594672299477792876e+02,7.091008278116938790e+00
8.575999999999999179e-01,1.035659919028340028e+03,5.665559947299077521e+02,4.691039242984322755e+02,9.133902202207636378e+00
8.584000000000000519e-01,-1.998596491228070136e+03,-2.335114624505928987e+03,3.365181332778588512e+02,6.107832327680961626e+00
8.591999999999999638e-01,-4.420145748987853949e+03,-4.823188405797101041e+03,4.030426568092470916e+02,8.419038354271854985e+00
8.599999999999999867e-01,-4.330234817813765403e+03,-4.686166007905138031e+03,3.559311900913726276e+02,7.384301811886987643e+00
8.608000000000000096e-01,-3.380771929824561539e+03,-3.742102766798418997e+03,3.613308369738574584e+02,7.565372480190331039e+00
8.616000000000000325e-01,-3.563530364372469649e+03,-3.918418972332015983e+03,3.548886079595463343e+02,7.292223445325338282e+00
8.623999999999999444e-01,8.467778677462887572e+03,8.090139657444005024e+03,3.776390200188825474e+02,1.653118800549020051e+00
8.631999999999999673e-01,1.863194601889338810e+04,1.816714624505928805e+04,4.647997738341000513e+02,7.120160123624857285e+00
8.639999999999999902e-01,1.101983265856950129e+04,1.039675362318840598e+04,6.230790353810953093e+02,4.311052145447845874e+00
8.648000000000000131e-01,-4.936550607287449566e+03,-5.322455862977602010e+03,3.859052556901524440e+02,4.366973956072605745e+00
8.656000000000000361e-01,-9.059411605937921195e+03,-9.457412384716732049e+03,3.980007787788108544e+02,8.002140024837265386e+00
8.663999999999999480e-01,-4.187379217273954055e+03,-4.486071146245059026e+03,2.986919289711049714e+02,3.838045837391466542e+00
8.672000000000000819e-01,1.895816464237516811e+03,1.469301712779973741e+03,4.265147514575430705e+02,8.061626337834667311e+00
8.679999999999999938e-01,2.163390013495276435e+03,1.741660079051383491e+03,4.217299344438929438e+02,8.522189914105611663e+00
8.688000000000000167e-01,2.088248313090418378e+03,1.622007905138339993e+03,4.662404079520783853e+02,8.376913149605929476e+00
8.696000000000000396e-01,1.991427800269905447e+03,1.559778656126482247e+03,4.316491441434232001e+02,8.756158242733611985e+00
8.703999999999999515e-01,-1.406963562753036570e+02,-5.365375494071146250e+02,3.958411931318109964e+02,7.351727051848431671e+00
8.711999999999999744e-01,-3.626493927125506161e+03,-3.962772068511198995e+03,3.362781413856928339e+02,6.270771842867977952e+00
8.719999999999999973e-01,-5.026634278002698920e+03,-5.481570487483530997e+03,4.549362094808320762e+02,9.514154329961261425e+00
8.728000000000000203e-01,-4.212685560053981135e+03,-4.670144927536231990e+03,4.574593674822508547e+02,9.571894883668100817e+00
8.735999999999999321e-01,-3.533300944669365890e+03,-3.938740447957839478e+03,4.054395032884735883e+02,8.484664367707635435e+00
8.744000000000000661e-01,-3.251735492577598052e+03,-3.703399209486166001e+03,4.516637169085679488e+02,6.793802331213413481e+00
8.751999999999999780e-01,1.250798380566801643e+04,1.234205006587615208e+04,1.659337397918643546e+02,1.776488036437881224e+00
8.760000000000000009e-01,1.540517139001349460e+04,1.531885111989459801e+04,8.632027011889658752e+01,1.328822158642653406e+00
8.768000000000000238e-01,2.686963562753036513e+03,2.521802371541501998e+03,1.651611912115345149e+02,1.239062048735481314e+00
8.775999999999999357e-01,-7.787962213225370760e+03,-8.279357048748353918e+03,4.913948355229831577e+02,8.076368174758240315e+00
8.784000000000000696e-01,-8.523832658569501291e+03,-8.928210803689064051e+03,4.043781451195627596e+02,7.027341802692166794e+00
8.791999999999999815e-01,-2.386742240215924539e+03,-2.686903820816864481e+03,3.001615806009399421e+02,4.409020235045552738e+00
8.800000000000000044e-01,8.688798920377868171e+02,6.878945981554677473e+02,1.809852938823190698e+02,3.709209805941831473e+00
8.808000000000000274e-01,2.943481781376518143e+02,-6.484321475625823439e+01,3.591913928939100629e+02,7.065681966996734786e+00
8.815999999999999392e-01,6.681565452091767838e+02,4.482529644268774973e+02,2.199035807822992865e+02,4.249707486340714269e+00
8.823999999999999622e-01,-1.957139001349527803e+02,-4.697549407114624387e+02,2.740410405765096584e+02,5.477138995910896924e+00
8.831999999999999851e-01,-2.747508771929824434e+03,-2.945602108036890513e+03,1.980933361070660794e+02,3.699395813535210742e+00
8.840000000000000080e-01,-5.502963562753036058e+03,-5.812869565217391028e+03,3.099060024643549696e+02,6.178715979911823197e+00
8.848000000000000309e-01,-5.949236167341430701e+03,-6.234055335968379040e+03,2.848191686269483398e+02,5.897410201312485611e+00
8.856000000000000538e-01,-5.048572199730094326e+03,-5.371530961791831032e+03,3.229587620617367065e+02,6.752842628688632054e+00
8.863999999999999657e-01,-4.924545209176788376e+03,-5.182735177865612968e+03,2.581899686888245924e+02,5.363186012936012936e+00
8.871999999999999886e-01,1.067271255060728663e+03,9.922951251646903756e+02,7.497612989603828737e+01,3.851480681512028381e-01
8.880000000000000115e-01,1.706709851551956672e+04,1.693537812911725996e+04,1.317203864023067581e+02,2.210902550005935385e+00
8.887999999999999234e-01,1.419582186234817891e+04,1.384752569169960407e+04,3.482961706485748437e+02,2.729951290168143085e+00
8.896000000000000574e-01,-3.160269905533063593e+03,-3.442677206851119990e+03,2.824073013180563976e+02,2.310923279486113646e+00
8.903999999999999693e-01,-1.044357354925776053e+04,-1.064061133069828793e+04,1.970377814405273966e+02,3.788523836140192280e+00
8.911999999999999922e-01,-7.602958164642374868e+03,-7.830007905138339993e+03,2.270497404959651249e+02,3.106023650260363755e+00
8.920000000000000151e-01,-3.053171390013495170e+02,-6.141133069828722455e+02,3.087961679815227285e+02,5.123282983325159634e+00
8.927999999999999270e-01,1.138267206477732771e+03,8.385770750988142481e+02,2.996901313789185224e+02,6.309618186818163110e+00
8.936000000000000609e-01,9.701916329284750873e+02,7.256706192358366252e+02,2.445210136926384621e+02,4.423980226770165558e+00
8.943999999999999728e-01,7.076275303643724328e+02,4.429407114624505653e+02,2.646868189019218676e+02,5.425754234248411301e+00
8.951999999999999957e-01,-5.964696356275303515e+02,-8.185085638998682498e+02,2.220389282723378983e+02,4.310245033861551001e+00
8.960000000000000187e-01,-4.002375168690958162e+03,-4.218434782608695969e+03,2.160596139177378063e+02,3.856543389394919252e+00
8.968000000000000416e-01,-6.294024291497975355e+03,-6.489886693017127982e+03,1.958624015191526269e+02,4.145793127266657052e+00
8.975999999999999535e-01,-5.751967611336031950e+03,-6.099731225296442972e+03,3.477636139604110213e+02,7.165213560213895327e+00
8.984000000000000874e-01,-4.864086369770579950e+03,-5.085596837944664003e+03,2.215104681740840533e+02,4.627724734746829327e+00
8.991999999999999993e-01,-5.146083670715249355e+03,-5.405512516469038019e+03,2.594288457537886643e+02,5.421092065090303613e+00
8.999999999999999112e-01,8.027724696356275672e+03,7.657401844532279028e+03,3.703228518239966434e+02,2.053497107070183070e+00
9.008000000000000451e-01,1.538582456140350951e+04,1.482093280632411006e+04,5.648917550793994451e+02,9.370553850521217143e+00
9.015999999999999570e-01,6.200744939271255134e+03,5.743388669301712980e+03,4.573562699695421543e+02,3.337079485900393827e+00
9.023999999999999799e-01,-7.503892037786774381e+03,-7.850919631093544012e+03,3.470275933067696315e+02,4.770122477639922032e+00
9.032000000000000028e-01,-1.049289068825910908e+04,-1.069187878787878799e+04,1.989880996196789056e+02,3.963832470727672419e+00
9.040000000000000258e-01,-5.175449392712550434e+03,-5.393201581027667999e+03,2.177521883151175643e+02,2.964428107000441681e+00
9.048000000000000487e-01,-1.989095816464237600e+02,-5.073623188405796895e+02,3.084527371941559295e+02,6.187386145993476916e+00
9.055999999999999606e-01,-2.478812415654520862e+02,-7.378129117259552459e+02,4.899316701605031312e+02,9.923703001346954267e+00
9.063999999999999835e-01,-4.104291497975708580e+02,-7.588089591567852494e+02,3.483798093592143914e+02,6.244775666201823228e+00
9.072000000000000064e-01,-5.441295546558704928e+02,-9.485322793148880010e+02,4.044027246590175082e+02,8.236252514925912038e+00
9.080000000000000293e-01,-2.776269905533063593e+03,-3.167704874835309511e+03,3.914349693022459178e+02,7.483598997095705307e+00
9.087999999999999412e-01,-5.942758434547908109e+03,-6.337939393939393995e+03,3.951809593914858851e+02,7.680024716823650621e+00
9.096000000000000751e-01,-7.100113360323886809e+03,-7.396342555994729992e+03,2.962291956708431826e+02,6.158414810962096197e+00
9.103999999999999870e-01,-6.209468286099864599e+03,-6.482635046113306998e+03,2.731667600134423992e+02,5.719312123878686371e+00
9.111999999999998989e-01,-5.838164642375169024e+03,-6.111789196310935040e+03,2.736245539357660164e+02,5.705605505538337674e+00
9.120000000000000329e-01,-3.821603238866396623e+03,-4.114213438735177988e+03,2.926101998687813648e+02,2.474753611290625877e+00
9.127999999999999448e-01,1.344855060728744866e+04,1.332877997364953808e+04,1.197706336379105778e+02,1.618637517305123952e+00
9.136000000000000787e-01,1.451435357624831340e+04,1.442453754940711406e+04,8.981602684119934565e+01,1.025204393042315143e+00
9.143999999999999906e-01,-9.911794871794871824e+02,-1.188511198945981505e+03,1.973317117664943225e+02,1.472342966500673755e+00
9.152000000000000135e-01,-1.064369230769230853e+04,-1.090824769433465008e+04,2.645553866423415457e+02,4.667711112670909657e+00
9.160000000000000364e-01,-9.997732793522267457e+03,-1.035256916996047403e+04,3.548363764382065710e+02,5.549172575201960278e+00
9.167999999999999483e-01,-3.069063427800269892e+03,-3.204047430830039502e+03,1.349840030297696103e+02,2.003714672599298474e+00
9.175999999999999712e-01,-3.346828609986504830e+02,-5.170592885375493779e+02,1.823764275388988949e+02,3.789324703430933194e+00
9.183999999999999941e-01,-9.916977058029689260e+02,-1.121812911725955246e+03,1.301152059229863198e+02,2.498191928655016714e+00
9.192000000000000171e-01,-4.654466936572199529e+02,-6.588880105401844958e+02,1.934413168829645429e+02,3.798722248690927561e+00
9.199999999999999289e-01,-1.684901484480431918e+03,-1.760210803689064505e+03,7.530931920863258711e+01,1.506957347531335589e+00
9.208000000000000629e-01,-4.543654520917678383e+03,-4.773017127799736045e+03,2.293626068820576620e+02,4.142865827522375533e+00
9.215999999999999748e-01,-7.318887989203778488e+03,-7.556890645586297978e+03,2.380026563825194899e+02,4.868483696900055335e+00
9.223999999999999977e-01,-7.359654520917678383e+03,-7.611952569169960043e+03,2.522980482522816601e+02,5.225781213303452688e+00
9.232000000000000206e-01,-6.380739541160593944e+03,-6.512737812911725996e+03,1.319982717511320516e+02,2.785728537939533123e+00
9.239999999999999325e-01,-6.411832658569500381e+03,-6.634835309617918028e+03,2.230026510484176470e+02,4.633665274651789900e+00
9.248000000000000664e-01,1.421560053981106648e+03,1.315752305665349240e+03,1.058077483157574079e+02,5.627856746817756495e-01
9.255999999999999783e-01,1.324022672064777362e+04,1.300313043478260806e+04,2.370962858651655552e+02,4.049768154899200390e+00
9.264000000000000012e-01,8.298666666666666060e+03,8.130782608695652016e+03,1.678840579710140446e+02,1.363695199593973229e+00
9.272000000000000242e-01,-6.733905533063427356e+03,-6.946740447957839024e+03,2.128349148944116678e+02,2.231419263935118913e+00
9.280000000000000471e-01,-1.182160323886639708e+04,-1.203731225296442608e+04,2.157090140980290016e+02,4.308136247197805524e+00
9.287999999999999590e-01,-8.245203778677463561e+03,-8.522118577075098074e+03,2.769147983976345131e+02,3.897388969083428911e+00
9.295999999999999819e-01,-2.393479082321187434e+03,-2.566745718050065989e+03,1.732666357288785548e+02,3.269680096740821718e+00
9.304000000000000048e-01,-1.772998650472334702e+03,-1.956005270092226510e+03,1.830066196198918078e+02,3.709323958472075855e+00
9.312000000000000277e-01,-1.877246963562753081e+03,-2.057359683794466491e+03,1.801127202317134106e+02,3.220664663594145161e+00
9.320000000000000506e-01,-2.036426450742240149e+03,-2.283256916996047494e+03,2.468304662538073444e+02,5.051504980456635430e+00
9.327999999999999625e-01,-3.611551956815114863e+03,-3.822376811594202991e+03,2.108248547790881275e+02,4.101543499427514838e+00
9.336000000000000965e-01,-6.681565452091767838e+03,-6.924563899868247972e+03,2.429984477764801341e+02,4.570419808075985024e+00
9.344000000000000083e-01,-8.492566801619434045e+03,-8.797175230566534083e+03,3.046084289471000375e+02,6.499699080949377539e+00
9.351999999999999202e-01,-7.917862348178137836e+03,-8.036005270092226965e+03,1.181429219140891291e+02,2.453043494901802735e+00
9.360000000000000542e-01,-7.216453441295546327e+03,-7.367588932806324010e+03,1.511354915107776833e+02,3.185758148567001680e+00
9.367999999999999661e-01,-7.375373819163292865e+03,-7.558071146245059026e+03,1.826973270817661614e+02,3.636408987175807628e+00
9.375999999999999890e-01,9.768852901484480753e+03,9.598397891963109942e+03,1.704550095213708119e+02,1.064740345564526569e+00
9.384000000000000119e-01,1.546122537112010832e+04,1.538824769433465008e+04,7.297767678545824310e+01,1.183939970291333355e+00
9.392000000000000348e-01,2.973970310391363000e+03,2.755963109354413518e+03,2.180072010369494819e+02,1.431534743251088981e+00
9.399999999999999467e-01,-1.072263427800269892e+04,-1.091996837944664003e+04,1.973341014439411083e+02,2.949621753061219209e+00
9.407999999999999696e-01,-1.255721457489878594e+04,-1.283060869565217399e+04,2.733941207533880515e+02,4.909100540741538232e+00
9.415999999999999925e-01,-5.981452091767881029e+03,-6.122750988142292044e+03,1.412988963744110151e+02,1.815910325373060408e+00
9.424000000000000155e-01,-1.201835357624831204e+03,-1.421407114624505994e+03,2.195717569996747898e+02,4.497734478492378507e+00
9.432000000000000384e-01,-1.496529014844804351e+03,-1.591483530961791757e+03,9.495451611698740635e+01,1.910444423934502645e+00
9.439999999999999503e-01,-1.440647773279352123e+03,-1.627235836627140998e+03,1.865880633477888750e+02,3.418260933878227714e+00
9.448000000000000842e-01,-1.837689608636977027e+03,-1.970339920948616509e+03,1.326503123116394818e+02,2.660200972737869485e+00
9.455999999999999961e-01,-4.447784075573549671e+03,-4.698476943346508961e+03,2.506928677729592891e+02,4.655864106051197382e+00
9.463999999999999080e-01,-7.854294197031039403e+03,-8.031114624505928987e+03,1.768204274748895841e+02,3.429212078599786384e+00
9.472000000000000419e-01,-8.579109311740890917e+03,-8.747594202898550066e+03,1.684848911576591490e+02,3.506104582602232789e+00
9.479999999999999538e-01,-7.492059379217274000e+03,-7.683625823451910037e+03,1.915664442346360374e+02,4.028930132983825629e+00
9.487999999999999767e-01,-7.060815114709851514e+03,-7.322814229249011987e+03,2.619991145391604732e+02,5.513949872686731091e+00
9.495999999999999996e-01,-3.727978407557354785e+03,-3.799272727272727479e+03,7.129431971537269419e+01,4.854816761266905201e-01
9.504000000000000226e-01,1.133136842105263167e+04,1.134166007905138395e+04,-1.029165799875227094e+01,-1.594012661264239128e-01
9.512000000000000455e-01,1.061190823211875795e+04,1.059845059288537595e+04,1.345763923338199675e+01,1.337188448991257217e-01
9.519999999999999574e-01,-4.385770580296895787e+03,-4.549649538866930016e+03,1.638789585700342286e+02,1.350055493625559544e+00
9.527999999999999803e-01,-1.236702834008097125e+04,-1.263042951251646991e+04,2.634011724354986654e+02,4.982281925082928886e+00
9.536000000000000032e-01,-1.074655870445344044e+04,-1.098186034255599407e+04,2.353016381025536248e+02,3.586986200559963311e+00
9.543999999999999151e-01,-4.286358974358974592e+03,-4.426202898550724967e+03,1.398439241917503750e+02,2.257929035331065926e+00
9.551999999999999380e-01,-2.488744939271255134e+03,-2.501312252964426989e+03,1.256731369317185454e+01,2.638006376935600472e-01
9.560000000000000719e-01,-2.736798920377867944e+03,-2.866086956521739012e+03,1.292880361438710679e+02,2.373287296097635668e+00
9.568000000000000949e-01,-2.792334682860998782e+03,-2.858498023715415002e+03,6.616334085441621937e+01,1.355504062313241498e+00
9.575999999999998957e-01,-3.904604588394061921e+03,-4.023989459815546979e+03,1.193848714214850588e+02,2.378620399432176846e+00
9.584000000000000297e-01,-6.850331983805667733e+03,-6.936200263504611030e+03,8.586827969894329726e+01,1.588600864397114121e+00
9.592000000000000526e-01,-9.173506072874493839e+03,-9.424274044795783993e+03,2.507679719212901546e+02,5.289790804182218587e+00
9.599999999999999645e-01,-9.125570850202429938e+03,-9.198882740447957985e+03,7.331189024552804767e+01,1.510207577662713740e+00
9.607999999999999874e-01,-8.118931174089068918e+03,-8.270924901185770068e+03,1.519937270967011500e+02,3.201463887201160485e+00
9.616000000000000103e-01,-8.282688259109312639e+03,-8.427341238471673933e+03,1.446529793623612932e+02,3.000178125475364332e+00
9.624000000000001442e-01,3.942348178137651757e+03,3.655757575757575978e+03,2.865906023800757794e+02,1.258062409747885191e+00
9.631999999999999451e-01,1.384939271255060703e+04,1.361547299077733805e+04,2.339197217732689751e+02,3.681224100948393474e+00
9.639999999999999680e-01,6.105133603238866272e+03,5.817760210803689006e+03,2.873733924351772657e+02,1.984421289247908726e+00
9.648000000000001020e-01,-9.742251012145748973e+03,-9.878682476943346046e+03,1.364314647975970729e+02,1.561082802708694928e+00
9.655999999999999028e-01,-1.383375978407557341e+04,-1.406743610013175203e+04,2.336763160561786208e+02,4.635779802815398476e+00
9.663999999999999257e-01,-8.817835357624831886e+03,-8.970877470355731930e+03,1.530421127309000440e+02,1.944576749391100368e+00
9.672000000000000597e-01,-2.701905533063427811e+03,-2.984474308300395478e+03,2.825687752369676673e+02,5.438195490352454975e+00
9.680000000000000826e-01,-2.486758434547908109e+03,-2.653934123847167484e+03,1.671756892992593748e+02,3.415538891904307928e+00
9.687999999999999945e-01,-2.625122807017543892e+03,-2.881770750988142481e+03,2.566479439705985897e+02,4.716858462547021347e+00
9.696000000000000174e-01,-2.695686909581646432e+03,-2.936495388669301519e+03,2.408084790876550869e+02,4.985072417179137183e+00
9.704000000000000403e-01,-4.776507422402159136e+03,-4.962487483530961981e+03,1.859800611288028449e+02,3.501548492590425443e+00
9.711999999999999522e-01,-8.211865047233468431e+03,-8.391251646903820074e+03,1.793865996703516430e+02,3.419737355475898077e+00
9.719999999999999751e-01,-9.637484480431849079e+03,-9.899172595520421964e+03,2.616881150885728857e+02,5.591608549172009113e+00
9.727999999999999980e-01,-8.799179487179486387e+03,-9.072063241106719943e+03,2.728837539272335562e+02,5.727879035555623055e+00
9.736000000000001320e-01,-8.077991902834008215e+03,-8.331805006587615935e+03,2.538131037536077201e+02,5.360923752208821114e+00
9.743999999999999329e-01,-7.802645074224021300e+03,-7.981870882740447996e+03,1.792258085164266959e+02,2.632089888112734588e+00
9.751999999999999558e-01,8.397732793522267457e+03,8.144105401844532025e+03,2.536273916777354316e+02,2.564401815259421902e+00
9.760000000000000897e-01,1.162390283400809676e+04,1.113085638998682407e+04,4.930464440212726913e+02,7.381817813974053344e+00
9.767999999999998906e-01,-1.356091767881241594e+03,-1.791915678524374243e+03,4.358239106431326491e+02,3.210158665453464177e+00
9.775999999999999135e-01,-1.240036707152496638e+04,-1.272672463768115995e+04,3.263575661561935704e+02,5.325801805674537981e+00
9.784000000000000474e-01,-1.317113090418353568e+04,-1.324698814229249001e+04,7.585723810895433417e+01,1.296663167414812134e+00
9.792000000000000703e-01,-6.714126855600539784e+03,-6.950281949934123986e+03,2.361550943335842021e+02,3.418253522916468778e+00
9.799999999999999822e-01,-3.238866396761133728e+03,-3.545802371541501998e+03,3.069359747803682694e+02,6.386194247802412072e+00
9.808000000000000052e-01,-3.906763832658569299e+03,-4.271978919631093959e+03,3.652150869725246594e+02,7.051079344858882436e+00
9.816000000000000281e-01,-3.507908232118758406e+03,-3.759641633728590477e+03,2.517334016098320717e+02,4.908006742170383241e+00
9.823999999999999400e-01,-4.290418353576248592e+03,-4.659604743083003996e+03,3.691863895067554040e+02,7.370847414736211078e+00
9.831999999999999629e-01,-6.893085020242914652e+03,-7.153412384716732959e+03,2.603273644738183066e+02,4.821830831780105520e+00
9.839999999999999858e-01,-9.796059379217273090e+03,-1.006967061923583606e+04,2.736112400185629667e+02,5.375270736103612279e+00
9.848000000000001197e-01,-1.021495276653171459e+04,-1.044245586297760201e+04,2.275030964458874223e+02,4.669085011593546497e+00
9.855999999999999206e-01,-9.185338731443995130e+03,-9.514160737812911975e+03,3.288220063689168455e+02,6.909533594954022639e+00
9.863999999999999435e-01,-9.075649122807017193e+03,-9.302345191040843929e+03,2.266960682338267361e+02,4.719025208591288489e+00
9.872000000000000774e-01,-2.960323886639675948e+03,-3.038355731225296495e+03,7.803184458562054715e+01,3.936115689477794333e-01
9.879999999999998783e-01,1.301678812415654465e+04,1.281374440052700993e+04,2.030437236295347248e+02,3.397912241198959293e+00
9.888000000000000123e-01,1.004869095816464323e+04,9.752537549407114057e+03,2.961534087575291778e+02,2.318997155430909451e+00
9.896000000000000352e-01,-7.398780026990552869e+03,-7.628310935441370020e+03,2.295309084508171509e+02,1.871256800890607419e+00
9.904000000000000581e-01,-1.463596221322537167e+04,-1.490221870882740404e+04,2.662564956020323734e+02,5.130160591018296579e+00
9.911999999999999700e-01,-1.177211336032388681e+04,-1.195231620553359608e+04,1.802028452097092668e+02,2.438349536215405067e+00
9.919999999999999929e-01,-4.380329284750337138e+03,-4.620310935441370020e+03,2.399816506910328826e+02,4.003962039622436464e+00
9.928000000000000158e-01,-2.929403508771929864e+03,-3.196880105401844503e+03,2.674765966299146385e+02,5.611155792102694662e+00
9.935999999999999277e-01,-3.100415654520917542e+03,-3.369570487483530997e+03,2.691548329626134546e+02,4.873723459103820765e+00
9.943999999999999506e-01,-3.415924426450742430e+03,-3.650276679841897021e+03,2.343522533911545906e+02,4.757292091787106436e+00
9.951999999999999735e-01,-4.690051282051282215e+03,-4.854471673254281995e+03,1.644203912029997809e+02,3.191097443413636103e+00
9.960000000000001075e-01,-8.051908232118758860e+03,-8.265612648221343989e+03,2.137044161025851281e+02,3.855161834822051770e+00
9.967999999999999083e-01,-1.039978407557354876e+04,-1.053234255599472999e+04,1.325584804211812298e+02,2.784153386243448658e+00
9.975999999999999313e-01,-9.836825910931174803e+03,-1.012549143610013198e+04,2.886655251689571742e+02,5.870105352922043274e+00
9.984000000000000652e-01,-8.892026990553305950e+03,-9.153096179183135973e+03,2.610691886298300233e+02,5.502301882699097924e+00
9.991999999999998661e-01,-9.158132253711200974e+03,-9.370814229249011987e+03,2.126819755378110131e+02,4.456268454618321329e+00
1.000000000000000000e+00,3.631848852901484406e+03,3.763520421607378012e+03,-1.316715687058936055e+02,-7.593012634969743546e-01
1.000799999999999912e+00,1.047440755735492530e+04,1.065536758893280603e+04,-1.809600315778807271e+02,-3.050435596363052504e+00
1.001600000000000046e+00,1.460771929824561312e+03,1.503283267457180500e+03,-4.251133763261918830e+01,-3.176190336537798586e-01
1.002399999999999958e+00,-1.169273954116059394e+04,-1.189902503293807604e+04,2.062854917774820933e+02,2.891461324436406688e+00
1.003200000000000092e+00,-1.454760593792172767e+04,-1.463947299077733805e+04,9.186705285561038181e+01,1.807153869152392733e+00
1.004000000000000004e+00,-9.205894736842104976e+03,-9.358334650856389999e+03,1.524399140142850229e+02,2.083469385627556125e+00
1.004800000000000137e+00,-4.496669365721997565e+03,-4.483372859025032994e+03,-1.329650669696457044e+01,-2.725025657324144368e-01
1.005600000000000049e+00,-4.640647773279351895e+03,-4.684142292490118962e+03,4.349451921076706640e+01,8.817343412315957751e-01
1.006399999999999961e+00,-4.797495276653171459e+03,-4.789797101449275033e+03,-7.698175203896425955e+00,-1.406384402269071632e-01
1.007200000000000095e+00,-4.907703103913630002e+03,-4.953212121212121019e+03,4.550901729849101685e+01,9.423041704363075421e-01
1.008000000000000007e+00,-7.121619433198380648e+03,-7.126007905138339993e+03,4.388471939959345036e+00,8.563493429372610877e-02
1.008799999999999919e+00,-1.021253441295546509e+04,-1.031656389986824797e+04,1.040294869127828861e+02,2.013320276236523210e+00
1.009600000000000053e+00,-1.126382726045884010e+04,-1.133550461133069803e+04,7.167735087185792509e+01,1.521257787101589098e+00
1.010400000000000187e+00,-1.037465047233468249e+04,-1.044228722002635004e+04,6.763674769166755141e+01,1.414230352571813398e+00
1.011199999999999877e+00,-9.996437246963561847e+03,-9.984421607378129920e+03,-1.201563958543192712e+01,-2.520086880708674593e-01
1.012000000000000011e+00,-7.904388663967611137e+03,-7.868036890645586027e+03,-3.635177332202511025e+01,-2.978548444294962794e-01
1.012800000000000145e+00,9.729209176788124751e+03,9.733059288537549946e+03,-3.850111749425195740e+00,-5.191054881048589448e-02
1.013599999999999834e+00,1.078102024291497946e+04,1.081321739130434798e+04,-3.219714838936852175e+01,-3.613243367127091377e-01
1.014399999999999968e+00,-4.964016194331983570e+03,-5.074972332015810025e+03,1.109561376838264550e+02,8.152769401245142378e-01
1.015200000000000102e+00,-1.487019703103913707e+04,-1.487464558629776002e+04,4.448555258622945985e+00,7.979438525979874741e-02
1.016000000000000014e+00,-1.418908502024291556e+04,-1.424206587615283206e+04,5.298085590991649951e+01,8.160904590185719121e-01
1.016799999999999926e+00,-6.936183535762483189e+03,-6.929791831357048977e+03,-6.391704405434211367e+00,-9.411754299589590589e-02
1.017600000000000060e+00,-4.107573549257759623e+03,-4.161349143610013016e+03,5.377559435225339257e+01,1.116781211208684121e+00
1.018399999999999972e+00,-4.831611336032388863e+03,-4.748057971014492978e+03,-8.355336501789588510e+01,-1.614632693434272737e+00
1.019199999999999884e+00,-4.339821862348178001e+03,-4.368695652173913004e+03,2.887378982573500252e+01,5.687345535053391909e-01
1.020000000000000018e+00,-5.484221322537112428e+03,-5.451973649538866994e+03,-3.224767299824543443e+01,-6.493875698120309403e-01
1.020799999999999930e+00,-8.385122807017543892e+03,-8.479873517786561933e+03,9.475071076901804190e+01,1.722335307319689868e+00
1.021600000000000064e+00,-1.121926045883940606e+04,-1.124148616600790592e+04,2.222570716849986638e+01,4.609546653279731898e-01
1.022399999999999975e+00,-1.125683130904183599e+04,-1.136822134387351798e+04,1.113900348316819873e+02,2.299975700691601510e+00
1.023200000000000109e+00,-1.017366801619433136e+04,-1.017203689064558603e+04,-1.631125548745330889e+00,-3.428984621573372138e-02
1.024000000000000021e+00,-1.022894466936572280e+04,-1.022988142292490193e+04,9.367535591791238403e-01,1.962994482130682103e-02
1.024799999999999933e+00,-2.438650472334682945e+03,-2.219003952569169996e+03,-2.196465197655129487e+02,-1.182619211246507929e+00
1.025600000000000067e+00,9.151309041835356766e+03,9.267267457180500060e+03,-1.159584153451432940e+02,-1.959730692556591380e+00
